book_title,author,goodreads_url,reviews_count,avg_rating,shelves
"Emerett Has Never Been in Love (Love, Austen, #1)",Anyta Sunday,https://www.goodreads.com/book/show/56745291-emerett-has-never-been-in-love,,,
Imagoes (Imago #2.6),N.R. Walker,https://www.goodreads.com/book/show/56699992-imagoes,,,
"The Same End (The Lamb and the Lion, #3)",Gregory Ashe,https://www.goodreads.com/book/show/56040417-the-same-end,,,
Scratch the Surface,Mary Calmes,https://www.goodreads.com/book/show/58381548-scratch-the-surface,,,
Out in Winter (Out in College #8),Lane Hayes,https://www.goodreads.com/book/show/56339016-out-in-winter,,,
The Crow Flies Free,Michael   Robert,https://www.goodreads.com/book/show/58591828-the-crow-flies-free,,,
"The Gentle Art of Fortune Hunting (Gentlemen of Uncertain Fortune, #1)",K.J. Charles,https://www.goodreads.com/book/show/56239247-the-gentle-art-of-fortune-hunting,,,
"The Gangster (Magic & Steam, #2)",C.S. Poe,https://www.goodreads.com/book/show/48612089-the-gangster,,,
Haven (Guns n' Boys #11),K.A. Merikan,https://www.goodreads.com/book/show/58684634-haven,,,
Frost,Jaclyn Osborn,https://www.goodreads.com/book/show/56644952-frost,,,
"Wed to the Barbarian (Barbarian Duet, #1)",Keira Andrews,https://www.goodreads.com/book/show/59125564-wed-to-the-barbarian,,,
Winter's Knight (L'Ange #4),Mary Calmes,https://www.goodreads.com/book/show/56752273-winter-s-knight,,,
King's Man (Outlawed #1),Sally Malcolm,https://www.goodreads.com/book/show/56795634-king-s-man,,,
"The Kidnapping of Roan Sinclair (The Solnyshko Duet, #1)",Ashlyn Drewek,https://www.goodreads.com/book/show/58097486-the-kidnapping-of-roan-sinclair,,,
Long Winter (Wild Ones #1),Rachel Ember,https://www.goodreads.com/book/show/56471248-long-winter,,,
"King & Queen (RELIC, #3)",Maz Maddox,https://www.goodreads.com/book/show/58008144-king-queen,,,
Somebody to Hold (Tyler Jamison #2),April  Wilson,https://www.goodreads.com/book/show/56954998-somebody-to-hold,,,
A Midnight Clear,Kaje Harper,https://www.goodreads.com/book/show/56658056-a-midnight-clear,,,
"Galen (Sons of the Fallen, #1)",Jaclyn Osborn,https://www.goodreads.com/book/show/58204630-galen,,,
"The Professor's Dragon (Here Be Dragons, #2)",Louisa Masters,https://www.goodreads.com/book/show/58675732-the-professor-s-dragon,,,
Benediction (Diversion #9),Eden Winters,https://www.goodreads.com/book/show/56394701-benediction,,,
"Featherbed (Vino & Veritas, #1)",Annabeth Albert,https://www.goodreads.com/book/show/56340297-featherbed,,,
"Headstrong (Vino & Veritas, #3)",Eden Finley,https://www.goodreads.com/book/show/56403168-headstrong,,,
"Raising the Ante (The Kings: Wild Cards, #2)",Charlie Cochet,https://www.goodreads.com/book/show/56636734-raising-the-ante,,,
Unguarded (Vino & Veritas #10),Jay Hogan,https://www.goodreads.com/book/show/57837285-unguarded,,,
Hijinks With a Hellhound (Hidden Species #3),Louisa Masters,https://www.goodreads.com/book/show/56476386-hijinks-with-a-hellhound,,,
"The Light (Love in O'Leary, #5.6)",May Archer,https://www.goodreads.com/book/show/56779872-the-light,,,
"Aftermath (Vino & Veritas, #5)",L.A. Witt,https://www.goodreads.com/book/show/56425216-aftermath,,,
"Spiced Kisses (Kiss Me, #3)",Charlie Novak,https://www.goodreads.com/book/show/58675258-spiced-kisses,,,
"Summer Kisses (Kiss Me, #2)",Charlie Novak,https://www.goodreads.com/book/show/57832584-summer-kisses,,,
Ache,Marley Valentine,https://www.goodreads.com/book/show/58175391-ache,,,
"Booklover (Vino & Veritas, #6)",J.E. Birk,https://www.goodreads.com/book/show/56569069-booklover,,,
"Proficiency Bonus (Roll for Love, #3)",Charlie Novak,https://www.goodreads.com/book/show/56769831-proficiency-bonus,,,
"The Fix Is In (Torus Intercession, #4)",Mary Calmes,https://www.goodreads.com/book/show/59909617-the-fix-is-in,,,
"These Vile Secrets (Enclave, #1)",C.E. Ricci,https://www.goodreads.com/book/show/57239496-these-vile-secrets,,,
On Board (Painted Bay #2),Jay Hogan,https://www.goodreads.com/book/show/58853256-on-board,,,
"Subtle Blood (The Will Darling Adventures, #3)",K.J. Charles,https://www.goodreads.com/book/show/52238002-subtle-blood,,,
Hexes and Horns,Rowan McAllister,https://www.goodreads.com/book/show/56644956-hexes-and-horns,,,
Foster in New York,NOT A BOOK,https://www.goodreads.com/book/show/59014013-foster-in-new-york,,,
"Pretty Poison (Sinister in Savannah, #3)",Aimee Nicole Walker,https://www.goodreads.com/book/show/56795402-pretty-poison,,,
The Lion Tamers,Lily Morton,https://www.goodreads.com/book/show/58873529-the-lion-tamers,,,
Shield & Sorrow (Shield & Sorrow #1),J.E. Ridge,https://www.goodreads.com/book/show/57196458-shield-sorrow,,,
"Madison Square Murders (Memento Mori, #1)",C.S. Poe,https://www.goodreads.com/book/show/58079071-madison-square-murders,,,
"Blind Tiger (The Pride, #1)",Jordan L. Hawk,https://www.goodreads.com/book/show/57127534-blind-tiger,,,
"By the Numbers (Love Logic, #3)",K.M. Neuhold,https://www.goodreads.com/book/show/56363885-by-the-numbers,,,
The Barbarian's Vow (Barbarian Duet #2),Keira Andrews,https://www.goodreads.com/book/show/59125568-the-barbarian-s-vow,,,
"Charles (Learning to Love, #1)",Con Riley,https://www.goodreads.com/book/show/57569079-charles,,,
Lighter,A. Aduma,https://www.goodreads.com/book/show/56559458-lighter,,,
"Encore (Famous, #4)",Eden Finley,https://www.goodreads.com/book/show/58533894-encore,,,
Drilled (Four Bears Construction #7),K.M. Neuhold,https://www.goodreads.com/book/show/58313474-drilled,,,
"Bennet, Pride Before the Fall (Love, Austen #3)",Anyta Sunday,https://www.goodreads.com/book/show/58340861-bennet-pride-before-the-fall,,,
The Muffin Man,Kim Fielding,https://www.goodreads.com/book/show/56569958-the-muffin-man,,,
"Out of Character (True Colors, #2)",Annabeth Albert,https://www.goodreads.com/book/show/55816618-out-of-character,,,
"Click (White House Men, #3)",Nora Phoenix,https://www.goodreads.com/book/show/56182361-click,,,
"Cattle Stop (Cattle Stop, #1)",Kit Oliver,https://www.goodreads.com/book/show/58722287-cattle-stop,,,
"Disarmed (Fence, #2)",Sarah Rees Brennan,https://www.goodreads.com/book/show/55277031-disarmed,,,
Hijacked (Licking Thicket: Horn of Glory #1),Lucy Lennox,https://www.goodreads.com/book/show/57117607-hijacked,,,
Playground Games,NOT A BOOK,https://www.goodreads.com/book/show/57742204-playground-games,,,
The Demon's in the Details (Charm City Chronicles #1),Meghan Maslow,https://www.goodreads.com/book/show/58679426-the-demon-s-in-the-details,,,
"Operation Meet Cute (Operation HEA, #1)",K.M. Neuhold,https://www.goodreads.com/book/show/58027717-operation-meet-cute,,,
Whatever It Takes (Code of Honor #5),Reese Knightley,https://www.goodreads.com/book/show/56825064-whatever-it-takes,,,
"Always Eli (Forever Love, #1)",Charlie Novak,https://www.goodreads.com/book/show/58824772-always-eli,,,
"Stumble (Outback Boys, #1)",Becca Seymour,https://www.goodreads.com/book/show/56403160-stumble,,,
"Twisted Pretty Things (Shadows of London, #1)",Ariana Nash,https://www.goodreads.com/book/show/55244683-twisted-pretty-things,,,
"Gone But Not Forgotten (TIN, #1)",Charlie Cochet,https://www.goodreads.com/book/show/42733871-gone-but-not-forgotten,,,
Snow Way in Hell,Charlie Novak,https://www.goodreads.com/book/show/56651678-snow-way-in-hell,,,
"Insatiable (Vino & Veritas, #11)",Rhys Everly,https://www.goodreads.com/book/show/57501544-insatiable,,,
"Charisma Check (Roll for Love, #2)",Charlie Novak,https://www.goodreads.com/book/show/56403164-charisma-check,,,
The Bachelor's Valet (Flos Magicae #2),Arden Powell,https://www.goodreads.com/book/show/58670490-the-bachelor-s-valet,,,
"Last Gasp (Kip O'Connor M/M Mystery, #1)",S.C. Wynne,https://www.goodreads.com/book/show/59356433-last-gasp,,,
Unseen (Rath & Rune #2),Jordan L. Hawk,https://www.goodreads.com/book/show/58270527-unseen,,,
"A Nest for Eli (Alaskan Pebble Gifters, #6)",Amy Bellows,https://www.goodreads.com/book/show/57372147-a-nest-for-eli,,,
"Twelve Days of Murder (Twelve Days of Murder, #1)",Jason Wrench,https://www.goodreads.com/book/show/59081480-twelve-days-of-murder,,,
"Peter Cabot Gets Lost (The Cabots, #2)",Cat Sebastian,https://www.goodreads.com/book/show/57658678-peter-cabot-gets-lost,,,
"Crosse My Hart (Men of The Legata, #1)",Julian Gaspay,https://www.goodreads.com/book/show/55443186-crosse-my-hart,,,
"Resigned to Death (Jamie Brodie Mysteries, #21)",Meg Perry,https://www.goodreads.com/book/show/56638251-resigned-to-death,,,
Chew Toy,L.E. Franks,https://www.goodreads.com/book/show/56403167-chew-toy,,,
"To Poison a Prince (A Tale of Two Princes, #2)",Aldrea Alien,https://www.goodreads.com/book/show/54785974-to-poison-a-prince,,,
The Traitor's Mercy (Starian Cycle #1),Iris Foxglove,https://www.goodreads.com/book/show/57191918-the-traitor-s-mercy,,,
The Boyfriend Rivalry (Easton Grammar #1),Milana Spencer,https://www.goodreads.com/book/show/58379185-the-boyfriend-rivalry,,,
Tim Te Maro and the Subterranean Heartsick Blues,H.S. Valley,https://www.goodreads.com/book/show/58725241-tim-te-maro-and-the-subterranean-heartsick-blues,,,
Night Watch (Burlington Inn #1),A.G. Meiers,https://www.goodreads.com/book/show/58837802-night-watch,,,
"Coaching the Nerd (Nerds vs Jocks, #2)",Eli Easton,https://www.goodreads.com/book/show/56922875-coaching-the-nerd,,,
Blooded,Nat Kennedy,https://www.goodreads.com/book/show/58737104-blooded,,,
"Lost and Bound (Mismatched Mates, #4)",Eliot Grayson,https://www.goodreads.com/book/show/58253786-lost-and-bound,,,
Braving His Past (Away From Keyboard #8),Patricia D. Eddy,https://www.goodreads.com/book/show/55438747-braving-his-past,,,
"Steel & Thunder (Steel & Thunder, #1)",Dominic N. Ashen,https://www.goodreads.com/book/show/58296178-steel-thunder,,,
"Cut is the Bough (Johnny's Haunts, #1)",Francesca Zadra,https://www.goodreads.com/book/show/59975006-cut-is-the-bough,,,
Boy Underground,Catherine Ryan Hyde,https://www.goodreads.com/book/show/56225718-boy-underground,,,
Dark Fate (Flame Born #2),Kat Silver,https://www.goodreads.com/book/show/59133440-dark-fate,,,
Paper Airplanes (Perspective #2),B. Harmony,https://www.goodreads.com/book/show/58288135-paper-airplanes,,,
"The Dying Light (Bloodwitch, #1)",Lily Heron (Lily Rooke/Emily Rooke),https://www.goodreads.com/book/show/56693695-the-dying-light,,,
The Sheltering Tree,J.R. Lawrie,https://www.goodreads.com/book/show/57431205-the-sheltering-tree,,,
Sweetening the Spice,Kieran Frank,https://www.goodreads.com/book/show/59338147-sweetening-the-spice,,,
"Safe (In Midsummer, #5)",Jessica Frances,https://www.goodreads.com/book/show/53375117-safe,,,
Rebellion (Fight for Survival #2),H.L. Day,https://www.goodreads.com/book/show/56957522-rebellion,,,
The Endless Road to Sunshine,Nicky James,https://www.goodreads.com/book/show/56700321-the-endless-road-to-sunshine,,,
"Kian's Focus (Brigs Ferry Bay, #2)",Misty Walker,https://www.goodreads.com/book/show/55850992-kian-s-focus,,,
Chasing Hope,Gwen Martin,https://www.goodreads.com/book/show/56893069-chasing-hope,,,
A Soft Touch,Laura Lascarso,https://www.goodreads.com/book/show/57639840-a-soft-touch,,,
Fathers of the Bride,Marshall Thornton,https://www.goodreads.com/book/show/58715953-fathers-of-the-bride,,,
"No Take Backs (Zone Defense, #1)",Becca Seymour,https://www.goodreads.com/book/show/58824798-no-take-backs,,,
Smoke Signals (Perspective #3),B. Harmony,https://www.goodreads.com/book/show/58244391-smoke-signals,,,
"You Are Cordially Invited (Auckland Med., #5)",Jay Hogan,https://www.goodreads.com/book/show/58093750-you-are-cordially-invited,,,
To Have Him and Hold Him,Kieran Frank,https://www.goodreads.com/book/show/59935620-to-have-him-and-hold-him,,,
Forsaken Fae: Book One (Forsaken Fae #1),R.A. Steffan,https://www.goodreads.com/book/show/55472407-forsaken-fae,,,
Just a Little Madness (The Brotherhood #7),Merry Farmer,https://www.goodreads.com/book/show/56255388-just-a-little-madness,,,
Leap of Faith,C.F. White,https://www.goodreads.com/book/show/57584295-leap-of-faith,,,
On Tour with Eleven (Famous #4.5),NOT A BOOK,https://www.goodreads.com/book/show/58956767-on-tour-with-eleven,,,
High Alert,Becca Seymour,https://www.goodreads.com/book/show/58395594-high-alert,,,
"Christmas Wish List (Hartbridge Christmas, #2)",N.R. Walker,https://www.goodreads.com/book/show/59425335-christmas-wish-list,,,
More Than Enough (Enough #1),B. Harmony,https://www.goodreads.com/book/show/59110264-more-than-enough,,,
"Unguarded (Vino & Veritas, #10)",Jay Hogan,https://www.goodreads.com/book/show/56758557-unguarded,,,
"The Gentleman and the Spy (Ormond Yard Romantic Adventures, #1)",Neil S. Plakcy,https://www.goodreads.com/book/show/56757384-the-gentleman-and-the-spy,,,
Kensho,Lyn Gala,https://www.goodreads.com/book/show/56058560-kensho,,,
"Ticking the Boxes (Gold Coast Collage, #2)",L.J. Hayward,https://www.goodreads.com/book/show/56430515-ticking-the-boxes,,,
The Elven King's Captive (Fated Elves #1),Devon Vesper,https://www.goodreads.com/book/show/56829004-the-elven-king-s-captive,,,
"Catching Kalen (Diamond Dreams, #1)",Maya Nicole,https://www.goodreads.com/book/show/56394388-catching-kalen,,,
The Enemy Benefit (Easton Grammar #2),Milana Spencer,https://www.goodreads.com/book/show/59733550-the-enemy-benefit,,,
The Rock Star's Guide to Getting Your Man,Ashlyn Kane,https://www.goodreads.com/book/show/59128881-the-rock-star-s-guide-to-getting-your-man,,,
Pinot & Pineapple Lumps (Southern Lights #4),Jay Hogan,https://www.goodreads.com/book/show/57063819-pinot-pineapple-lumps,,,
I Think We Missed Our Turn,L.A. Witt,https://www.goodreads.com/book/show/56893172-i-think-we-missed-our-turn,,,
Reeling in Ryker (Shattered Pack #3),Fel Fern,https://www.goodreads.com/book/show/56553616-reeling-in-ryker,,,
Against the Odds (Odds and Expectations #1),S.  Lucas,https://www.goodreads.com/book/show/57434990-against-the-odds,,,
"Our First and Last (True-Blue, #4.5)",Becca Seymour,https://www.goodreads.com/book/show/57461220-our-first-and-last,,,
"Never Stay Gone (Big Bend Texas Rangers, #1)",Tal Bauer,https://www.goodreads.com/book/show/59223355-never-stay-gone,,,
The Hunter and His Mates (Kincaid Pack #4),Kiki Clark,https://www.goodreads.com/book/show/58288088-the-hunter-and-his-mates,,,
"Rescue (Rescue, #1)",Mx. Alex,https://www.goodreads.com/book/show/57114654-rescue,,,
"Ghost Light Killer (London Podcast Mystery, #2)",Dahlia Donovan,https://www.goodreads.com/book/show/57802234-ghost-light-killer,,,
Two-Man Team (Stick Side #5),Amy Aislin,https://www.goodreads.com/book/show/58811593-two-man-team,,,
Marriage of Hearts,Robin Blackwell,https://www.goodreads.com/book/show/57760525-marriage-of-hearts,,,
"Conquest (The Four Horsemen, #1)",Sienna Moreau,https://www.goodreads.com/book/show/59411133-conquest,,,
Break a Sweat (Shoot Your Shot #1),Joe Satoria,https://www.goodreads.com/book/show/56580528-break-a-sweat,,,
"Recipe for a Curse (Romancing a Curse, #2)",Lissa Kasey,https://www.goodreads.com/book/show/56392926-recipe-for-a-curse,,,
"Forrest's #Win (Recovery Road, #1)",Jennifer Cody,https://www.goodreads.com/book/show/57190163-forrest-s-win,,,
Revenge of the Brobot,J.C. Calciano,https://www.goodreads.com/book/show/56852107-revenge-of-the-brobot,,,
Khonsu: Malicious Gods: Egypt,Romilly King,https://www.goodreads.com/book/show/57097042-khonsu,,,
One Bite With a Vampire (Hidden Species #2),Louisa Masters,https://www.goodreads.com/book/show/55526167-one-bite-with-a-vampire,,,
Temptation (Leather & Chrome #2),Kiki Clark,https://www.goodreads.com/book/show/57880508-temptation,,,
"A Nothing Special New Year (Nothing Special, #7.5)",A.E. Via,https://www.goodreads.com/book/show/56253672-a-nothing-special-new-year,,,
"Devoted (Heated Touch, #2)",Roe Horvat,https://www.goodreads.com/book/show/57071024-devoted,,,
"AI Think I Love You (Hart's Square, #1)",Walter H. Hopgood,https://www.goodreads.com/book/show/58064203-ai-think-i-love-you,,,
"Christmas With the Evanses (Kiss Me, #1.5)",Charlie Novak,https://www.goodreads.com/book/show/58238495-christmas-with-the-evanses,,,
Void Oath (Sins of Magic Book 1),Seth Sheffield,https://www.goodreads.com/book/show/57129981-void-oath,,,
"Reckless (Leather & Chrome, #1)",Kiki Clark,https://www.goodreads.com/book/show/57594585-reckless,,,
Can You See Me? (The Outreach #1),Romilly King,https://www.goodreads.com/book/show/56349211-can-you-see-me,,,
"Tapped by My Roommate (Thrust Into Love, #3)",D.J. Jamison,https://www.goodreads.com/book/show/58546801-tapped-by-my-roommate,,,
"The Necromancer's Light (Radiance, #1)",Tavia Lark,https://www.goodreads.com/book/show/58611361-the-necromancer-s-light,,,
"Cranberry Kisses (Kiss Me, #2.5)",Charlie Novak,https://www.goodreads.com/book/show/58572518-cranberry-kisses,,,
"Fairy and Impartial (Starfig Investigations, #4)",Meghan Maslow,https://www.goodreads.com/book/show/61912462-fairy-and-impartial,,,
Soulbond: The Omega's Assassin,Devon Vesper,https://www.goodreads.com/book/show/56505372-soulbond,,,
The First Boy I Ever Kissed,Suki Fleet,https://www.goodreads.com/book/show/56239287-the-first-boy-i-ever-kissed,,,
Can You Reach Us? (The Outreach #2),Romilly King,https://www.goodreads.com/book/show/56793852-can-you-reach-us,,,
"Matched by My Rival (Thrust Into Love, #2)",D.J. Jamison,https://www.goodreads.com/book/show/57824339-matched-by-my-rival,,,
"Midnight Heist (Outlaws, #1)",Katherine McIntyre,https://www.goodreads.com/book/show/54760943-midnight-heist,,,
Sorcerers Always Satisfy (Hidden Species #4),Louisa Masters,https://www.goodreads.com/book/show/58214449-sorcerers-always-satisfy,,,
A Song for Harlan (Pickup Men #4),L.C. Chase,https://www.goodreads.com/book/show/56254103-a-song-for-harlan,,,
Cinderellis (Once Upon a Vegas Night #2),Evie Drae,https://www.goodreads.com/book/show/55886101-cinderellis,,,
Heartsong (Vino & Veritas #13),A.E. Wasp,https://www.goodreads.com/book/show/57501196-heartsong,,,
If This Gets Out,Sophie Gonzales,https://www.goodreads.com/book/show/54738255-if-this-gets-out,,,
"Socially Orcward (Adventures in Aguillon, #3)",Lisa Henry,https://www.goodreads.com/book/show/56607613-socially-orcward,,,
"Pick Me (Sunday Brothers, #1)",May Archer,https://www.goodreads.com/book/show/58051815-pick-me,,,
"The Fairest (Fairy Tale Retellings, #1)",Sam Burns,https://www.goodreads.com/book/show/56505635-the-fairest,,,
"Once a Gentleman (Love in Portsmouth, #2)",Eliot Grayson,https://www.goodreads.com/book/show/58908412-once-a-gentleman,,,
"The Roommate Problem (College Boys of New Haven, #1.5)",Hayden Hall,https://www.goodreads.com/book/show/58259652-the-roommate-problem,,,
Dual Destruction (Duality #1),Kate Hawthorne,https://www.goodreads.com/book/show/56775539-dual-destruction,,,
French Tryst,Isla Olsen,https://www.goodreads.com/book/show/58238917-french-tryst,,,
First Trimester (Royally Pregnant #1),Sarah Havan,https://www.goodreads.com/book/show/57496866-first-trimester,,,
Door Number Two (Open Doors #1.5),Vinni George,https://www.goodreads.com/book/show/58239004-door-number-two,,,
Stronghold (Vino & Veritas #14),Ana Ashley,https://www.goodreads.com/book/show/58375849-stronghold,,,
"Keeping Kellan (Keeping Him, #2)",Amy Aislin,https://www.goodreads.com/book/show/57892666-keeping-kellan,,,
Ravenous,R. Cooper,https://www.goodreads.com/book/show/59766358-ravenous,,,
"The Faker Rulebook (Boyfriend Rules, #1)",Baylin Crow,https://www.goodreads.com/book/show/56553846-the-faker-rulebook,,,
"The Resort (Room for 3, #1)",Ana Ashley,https://www.goodreads.com/book/show/58034931-the-resort,,,
How to Keep an Author [Alive],A.J. Sherwood,https://www.goodreads.com/book/show/59683808-how-to-keep-an-author-alive,,,
"The Former Assassin's Guide to Snagging a Reluctant Boyfriend (The Hitman's Guide, #4)",Alice  Winters,https://www.goodreads.com/book/show/58752364-the-former-assassin-s-guide-to-snagging-a-reluctant-boyfriend,,,
"A Wild Henry Appears (Roll for Love, #3.5)",Charlie Novak,https://www.goodreads.com/book/show/58089137-a-wild-henry-appears,,,
"A Dashwood of Sense And Sensibility (Love, Austen, #6)",Anyta Sunday,https://www.goodreads.com/book/show/59664711-a-dashwood-of-sense-and-sensibility,,,
Up North (Compass Stars #1),Allison Temple,https://www.goodreads.com/book/show/58105469-up-north,,,
"Pop’s Wedding (Harrison Campus, #4.1)",Andy Gallo,https://www.goodreads.com/book/show/57878475-pop-s-wedding,,,
A Mage's Guide to Human Familiars (R'iyah Family Archives #1),A.J. Sherwood,https://www.goodreads.com/book/show/59004681-a-mage-s-guide-to-human-familiars,,,
"Total Creative Control (Creative Types, #1)",Joanna Chambers,https://www.goodreads.com/book/show/59006555-total-creative-control,,,
#PictaBook,Ofelia Gränd,https://www.goodreads.com/book/show/56656995-pictabook,,,
Fragile Heart,Nic Starr,https://www.goodreads.com/book/show/57765610-fragile-heart,,,
Seducing the Sorcerer,Lee  Welch,https://www.goodreads.com/book/show/58526936-seducing-the-sorcerer,,,
"Brownie Points (The ABCs of Spellcraft, #9)",Jordan Castillo Price,https://www.goodreads.com/book/show/58721777-brownie-points,,,
Better to Believe (Harrison Campus #4),Andy Gallo,https://www.goodreads.com/book/show/57778663-better-to-believe,,,
Christmas Mountain,Garrett Leigh,https://www.goodreads.com/book/show/58899682-christmas-mountain,,,
"Elliot, Song of the Soulmate (Love, Austen, #5)",Anyta Sunday,https://www.goodreads.com/book/show/58987540-elliot-song-of-the-soulmate,,,
"Fake the Date (#Love Wins, #1)",Ana Byrde,https://www.goodreads.com/book/show/55747167-fake-the-date,,,
Whispers of Love,NOT A BOOK,https://www.goodreads.com/book/show/57761733-whispers-of-love,,,
The Geek Who Saved Christmas,Annabeth Albert,https://www.goodreads.com/book/show/58663801-the-geek-who-saved-christmas,,,
"The Monk (Castle Rehm, #3)",Megan Derr,https://www.goodreads.com/book/show/58709014-the-monk,,,
Rudolph the Tattooed Librarian,NOT A BOOK,https://www.goodreads.com/book/show/57761724-rudolph-the-tattooed-librarian,,,
A Suitable Consort (The Suitable 'Verse #1),R. Cooper,https://www.goodreads.com/book/show/58596821-a-suitable-consort,,,
"Captured (Star Marked Warriors, #1)",Sam Burns,https://www.goodreads.com/book/show/58468202-captured,,,
Absolute Zero,NOT A BOOK,https://www.goodreads.com/book/show/57761720-absolute-zero,,,
Dearest Malachi Keogh (Dearest Milton James Book 2),N.R. Walker,https://www.goodreads.com/book/show/58893712-dearest-malachi-keogh,,,
"Scandal at the Salty Dog (Secrets and Scrabble, #4)",Josh Lanyon,https://www.goodreads.com/book/show/53837993-scandal-at-the-salty-dog,,,
