book_title,author,goodreads_url,reviews_count,avg_rating,shelves,date_scraped,status
Something New (Something About Him #1),Sean Ashcroft,https://www.goodreads.com/book/show/38115162-something-new,97.0,3.78,"{""m m romance"": null, ""friends to lovers"": null, ""romance"": null, ""contemporary"": null, ""gay"": null, ""gay for you"": null, ""lgbt"": null, ""contemporary romance"": null, ""fake dating"": null, ""adult"": null}",2026-03-21,success
Between the Lines (New Milton #2),Sally Malcolm,https://www.goodreads.com/book/show/40794540-between-the-lines,139.0,3.82,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""enemies to lovers"": null, ""fiction"": null, ""contemporary romance"": null, ""queer"": null, ""adult"": null, ""slow burn"": null}",2026-03-21,success
"A Little Bit like Desire (South Haven, #2)",Brooke Blaine,https://www.goodreads.com/book/show/40909527-a-little-bit-like-desire,466.0,4.22,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""audiobook"": null, ""music"": null, ""lgbt"": null, ""contemporary romance"": null, ""musicians"": null, ""gay"": null, ""celebrity"": null}",2026-03-21,success
"Playing in the Dark (Glasgow Lads, #4)",Avery Cockburn,https://www.goodreads.com/book/show/38821471-playing-in-the-dark,92.0,4.04,"{""m m romance"": null, ""sports"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""religion"": null, ""sports romance"": null, ""queer"": null, ""new adult"": null, ""contemporary romance"": null}",2026-03-21,success
"Crocus (Bonfires, #2)",Amy Lane,https://www.goodreads.com/book/show/38895620-crocus,136.0,4.38,"{""m m romance"": null, ""contemporary"": null, ""romance"": null, ""audiobook"": null, ""family"": null, ""lgbt"": null, ""childrens"": null, ""m m contemporary"": null, ""contemporary romance"": null, ""humor"": null}",2026-03-21,success
"Teddy and His Bear (Oh My!, #1)",Andi James,https://www.goodreads.com/book/show/42304256-teddy-and-his-bear,,,"{""m m romance"": null, ""bdsm"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""friends to lovers"": null, ""m m contemporary"": null, ""contemporary romance"": null, ""slow burn"": null, ""gay"": null}",2026-03-21,success
"Hiding the Moon (Fish Out of Water, #4; Racing for the Sun, #2)",Amy Lane,https://www.goodreads.com/book/show/41061823-hiding-the-moon,117.0,4.09,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""paranormal"": null, ""military fiction"": null, ""mystery"": null, ""suspense"": null, ""audiobook"": null, ""crime"": null, ""fiction"": null}",2026-03-21,success
The Dragon's Perfect Omega (Fires of Fate #5),Ann-Katrin Byrde,https://www.goodreads.com/book/show/38589262-the-dragon-s-perfect-omega,33.0,4.13,"{""m m romance"": null, ""omegaverse"": null, ""shapeshifters"": null, ""dragons"": null, ""romance"": null, ""fantasy"": null, ""lgbt"": null, ""paranormal"": null, ""paranormal romance"": null, ""m m paranormal"": null}",2026-03-21,success
Joshua's Rainbow (Rainbow Key #1),Victoria Sue,https://www.goodreads.com/book/show/37822491-joshua-s-rainbow,,,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""abuse"": null, ""gay"": null, ""audiobook"": null, ""m m contemporary"": null, ""fiction"": null, ""queer"": null}",2026-03-21,success
"A Gentleman Never Keeps Score (Seducing the Sedgwicks, #2)",Cat Sebastian,https://www.goodreads.com/book/show/35564594-a-gentleman-never-keeps-score,853.0,4.05,"{""romance"": null, ""historical"": null, ""historical romance"": null, ""historical fiction"": null, ""lgbt"": null, ""m m romance"": null, ""queer"": null, ""fiction"": null, ""audiobook"": null, ""regency"": null}",2026-03-21,success
"Single White Incubus (Supernatural Selection, #1)",E.J.   Russell,https://www.goodreads.com/book/show/41729282-single-white-incubus,218.0,3.97,"{""paranormal"": null, ""m m romance"": null, ""fantasy"": null, ""romance"": null, ""shapeshifters"": null, ""audiobook"": null, ""urban fantasy"": null, ""demons"": null, ""lgbt"": null, ""contemporary"": null}",2026-03-21,success
Thank You Elvis,J.K.  Jones,https://www.goodreads.com/book/show/42120447-thank-you-elvis,,,"{""m m romance"": null, ""mystery"": null, ""dark"": null, ""romance"": null, ""lgbt"": null}",2026-03-21,success
The Enlightenment of Alexander,B.Q. Hanson,https://www.goodreads.com/book/show/40545688-the-enlightenment-of-alexander,20.0,3.33,"{""romance"": null, ""lgbt"": null, ""bdsm"": null, ""erotica"": null, ""m m romance"": null, ""love"": null, ""fiction"": null, ""hockey"": null, ""college"": null}",2026-03-21,success
"Object of Desire  (Bitter Legacy, #2)",Dal Maclean,https://www.goodreads.com/book/show/38117483-object-of-desire,226.0,4.16,"{""m m romance"": null, ""mystery"": null, ""contemporary"": null, ""romance"": null, ""audiobook"": null, ""second chance"": null, ""lgbt"": null, ""crime"": null, ""romantic suspense"": null, ""mystery thriller"": null}",2026-03-21,success
Apocalypse Alley (Blue Unicorn #2),Don Allmon,https://www.goodreads.com/book/show/37856815-apocalypse-alley,27.0,3.9,"{""fantasy"": null, ""m m romance"": null, ""science fiction"": null, ""urban fantasy"": null, ""romance"": null, ""magic"": null, ""queer"": null, ""military fiction"": null, ""crime"": null, ""lgbt"": null}",2026-03-21,success
"Two Alphas, One Omega (Men of Meadowfall, #4)",Anna Wineheart,https://www.goodreads.com/book/show/39898469-two-alphas-one-omega,62.0,4.06,"{""omegaverse"": null, ""m m romance"": null, ""m m m"": null, ""menage"": null, ""second chance"": null, ""romance"": null, ""firefighters"": null, ""paranormal"": null, ""contemporary"": null, ""threesome"": null}",2026-03-21,success
Trial (Incubus #4),Emma Jaye,https://www.goodreads.com/book/show/38204651-trial,,,"{""m m romance"": null, ""paranormal"": null, ""romance"": null, ""lgbt"": null, ""abuse"": null, ""fantasy"": null}",2026-03-21,success
Slow Shift,Nazarea Andrews,https://www.goodreads.com/book/show/42328264-slow-shift,83.0,4.01,"{""m m romance"": null, ""fantasy"": null, ""paranormal"": null, ""shapeshifters"": null, ""romance"": null, ""magic"": null, ""friends to lovers"": null, ""werewolves"": null, ""paranormal romance"": null, ""contemporary"": null}",2026-03-21,success
"Out, Proud, and Prejudiced",Megan Reddaway,https://www.goodreads.com/book/show/38737786-out-proud-and-prejudiced,66.0,3.76,"{""romance"": null, ""contemporary"": null, ""m m romance"": null, ""lgbt"": null, ""enemies to lovers"": null, ""contemporary romance"": null, ""college"": null, ""retellings"": null, ""slow burn"": null, ""jane austen"": null}",2026-03-21,success
Curl Around My Heart,Londra Laine,https://www.goodreads.com/book/show/40553540-curl-around-my-heart,54.0,3.86,"{""m m romance"": null, ""childrens"": null, ""contemporary"": null, ""contemporary romance"": null, ""gay"": null, ""cross dressing"": null, ""romance"": null, ""lgbt"": null}",2026-03-21,success
Hiroku,Laura Lascarso,https://www.goodreads.com/book/show/40123971-hiroku,71.0,4.45,"{""m m romance"": null, ""contemporary"": null, ""dark"": null, ""abuse"": null, ""lgbt"": null, ""young adult"": null, ""romance"": null, ""addiction"": null, ""musicians"": null, ""high school"": null}",2026-03-21,success
"The Silver Cage (The Silver Cage, #1)",Anonymous,https://www.goodreads.com/book/show/38193155-the-silver-cage,515.0,4.44,"{""m m romance"": null, ""romance"": null, ""dark"": null, ""lgbt"": null, ""contemporary"": null, ""mental health"": null, ""queer"": null, ""adult"": null, ""emotional"": null, ""fiction"": null}",2026-03-21,success
"Gilded Agony (Guns n' Boys, #7)",K.A. Merikan,https://www.goodreads.com/book/show/36686935-gilded-agony,108.0,4.43,"{""m m romance"": null, ""dark"": null, ""romance"": null, ""contemporary"": null, ""crime"": null, ""abuse"": null, ""suspense"": null, ""dark romance"": null, ""lgbt"": null, ""action"": null}",2026-03-21,success
Erik the Pink,Matthew J. Metzger,https://www.goodreads.com/book/show/40530951-erik-the-pink,27.0,4.03,"{""transgender"": null, ""m m romance"": null, ""lgbt"": null, ""contemporary"": null, ""romance"": null, ""queer"": null, ""childrens"": null, ""contemporary romance"": null, ""family"": null}",2026-03-21,success
The Wedding Planner's Manny (Oceanport Omegas #5),Ann-Katrin Byrde,https://www.goodreads.com/book/show/39889612-the-wedding-planner-s-manny,49.0,4.12,"{""omegaverse"": null, ""m m romance"": null, ""romance"": null, ""audiobook"": null, ""contemporary"": null, ""lgbt"": null, ""childrens"": null, ""abuse"": null, ""paranormal"": null, ""fantasy"": null}",2026-03-21,success
Love and Lint Rollers,Kaje Harper,https://www.goodreads.com/book/show/42122210-love-and-lint-rollers,64.0,3.68,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""disability"": null, ""lgbt"": null, ""contemporary romance"": null, ""m m contemporary"": null, ""cats"": null, ""fiction"": null, ""dogs"": null}",2026-03-21,success
Tank (Ballsy Boys #2),K.M. Neuhold,https://www.goodreads.com/book/show/39978645-tank,,,"{""m m romance"": null, ""enemies to lovers"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""gay"": null, ""fake dating"": null, ""erotica"": null, ""audiobook"": null, ""college"": null}",2026-03-21,success
Ben's Rainbow (Rainbow Key #3),Victoria Sue,https://www.goodreads.com/book/show/40004123-ben-s-rainbow,76.0,4.25,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""disability"": null, ""lgbt"": null, ""m m contemporary"": null, ""second chance"": null, ""drama"": null, ""gay"": null, ""contemporary romance"": null}",2026-03-21,success
Guardian Spirits (Spirits #3),Jordan L. Hawk,https://www.goodreads.com/book/show/39941362-guardian-spirits,125.0,4.28,"{""paranormal"": null, ""historical"": null, ""m m romance"": null, ""fantasy"": null, ""romance"": null, ""ghosts"": null, ""lgbt"": null, ""mystery"": null, ""horror"": null, ""historical fiction"": null}",2026-03-21,success
Truth & Betrayal (Southern Boys #1),K.C. Wells,https://www.goodreads.com/book/show/40742519-truth-betrayal,122.0,4.14,"{""m m romance"": null, ""romance"": null, ""lgbt"": null, ""contemporary"": null, ""gay"": null, ""audiobook"": null, ""amazon"": null, ""slow burn"": null, ""contemporary romance"": null, ""queer"": null}",2026-03-21,success
Love For All Seasons,R.J. Scott,https://www.goodreads.com/book/show/39755654-love-for-all-seasons,10.0,4.13,"{""anthologies"": null, ""romance"": null, ""m m romance"": null}",2026-03-21,success
My Murderous Mind,David          Scott,https://www.goodreads.com/book/show/40034774-my-murderous-mind,5.0,4.32,"{""horror"": null, ""short stories"": null}",2026-03-21,success
The Return of Alexander,B.Q. Hanson,https://www.goodreads.com/book/show/42188391-the-return-of-alexander,2.0,4.27,"{""romance"": null, ""bdsm"": null, ""fiction"": null, ""love"": null, ""lgbt"": null}",2026-03-21,success
And The Next Thing You Know... (Why You? #2),Chase Taylor Hackett,https://www.goodreads.com/book/show/35226181-and-the-next-thing-you-know,168.0,3.86,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""enemies to lovers"": null, ""lgbt"": null, ""humor"": null, ""contemporary romance"": null, ""slow burn"": null, ""m m contemporary"": null, ""fiction"": null}",2026-03-21,success
"Undertow (Port Lewis Witches, #2)",Brooklyn Ray,https://www.goodreads.com/book/show/38102484-undertow,63.0,3.74,"{""fantasy"": null, ""romance"": null, ""m m romance"": null, ""paranormal"": null, ""lgbt"": null, ""urban fantasy"": null, ""transgender"": null, ""magic"": null, ""witches"": null, ""gay"": null}",2026-03-21,success
"Darkling (Port Lewis Witches, #1)",Taylor B. Barton,https://www.goodreads.com/book/show/37642899-darkling,163.0,3.53,"{""fantasy"": null, ""romance"": null, ""paranormal"": null, ""lgbt"": null, ""m m romance"": null, ""queer"": null, ""urban fantasy"": null, ""transgender"": null, ""novella"": null, ""witches"": null}",2026-03-21,success
"Beau (Walkers of Coyote Ridge, #5)",Nicole Edwards,https://www.goodreads.com/book/show/41225654-beau,174.0,4.53,"{""m m romance"": null, ""romance"": null, ""erotica"": null, ""lgbt"": null, ""gay"": null, ""m m contemporary"": null, ""audiobook"": null, ""childrens"": null, ""steamy"": null, ""emotional"": null}",2026-03-21,success
The Preacher's Son,Lisa Henry,https://www.goodreads.com/book/show/37791004-the-preacher-s-son,88.0,3.5,"{""m m romance"": null, ""contemporary"": null, ""romance"": null, ""lgbt"": null, ""religion"": null, ""abuse"": null, ""second chance"": null, ""disability"": null, ""novels"": null, ""ebooks"": null}",2026-03-21,success
Undue Influence: A Persuasion Retelling,Jenny  Holiday,https://www.goodreads.com/book/show/40686361-undue-influence,98.0,3.65,"{""romance"": null, ""m m romance"": null, ""contemporary"": null, ""lgbt"": null, ""retellings"": null, ""second chance"": null, ""contemporary romance"": null, ""audiobook"": null, ""queer"": null, ""fiction"": null}",2026-03-21,success
"Dedicated (Rhythm of Love, #1)",Neve Wilder,https://www.goodreads.com/book/show/43152949-dedicated,,,"{""m m romance"": null, ""romance"": null, ""friends to lovers"": null, ""contemporary"": null, ""music"": null, ""lgbt"": null, ""musicians"": null, ""queer"": null, ""contemporary romance"": null, ""bisexual"": null}",2026-03-21,success
Green Tea and Pink Apples,R. Cooper,https://www.goodreads.com/book/show/50915207-green-tea-and-pink-apples,39.0,4.2,"{""contemporary"": null, ""romance"": null, ""m m romance"": null, ""novella"": null, ""short stories"": null, ""lgbt"": null, ""queer"": null, ""friends to lovers"": null, ""contemporary romance"": null, ""fiction"": null}",2026-03-21,success
My Lavender Boyfriend,Marina Ford,https://www.goodreads.com/book/show/39404447-my-lavender-boyfriend,20.0,4.19,"{""romance"": null, ""contemporary"": null, ""m m romance"": null, ""lgbt"": null, ""slow burn"": null}",2026-03-21,success
Less Than Three,Jess Whitecroft,https://www.goodreads.com/book/show/42263310-less-than-three,40.0,3.96,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""fiction"": null, ""friends to lovers"": null, ""bisexual"": null, ""m m contemporary"": null, ""medical"": null, ""humor"": null}",2026-03-21,success
"Drawn to You (Beyond the Cove, #1)",Jaclyn Quinn,https://www.goodreads.com/book/show/42867008-drawn-to-you,205.0,4.25,"{""m m romance"": null, ""romance"": null, ""audiobook"": null, ""contemporary"": null, ""gay"": null, ""lgbt"": null, ""friends to lovers"": null, ""queer"": null, ""contemporary romance"": null, ""m m contemporary"": null}",2026-03-21,success
"A Mage's Power (The Inquisition Trilogy, #1)",Casey Wolfe,https://www.goodreads.com/book/show/40719062-a-mage-s-power,68.0,3.58,"{""fantasy"": null, ""romance"": null, ""m m romance"": null, ""lgbt"": null, ""magic"": null, ""shapeshifters"": null, ""paranormal"": null, ""gay"": null, ""audiobook"": null, ""vampires"": null}",2026-03-21,success
"The Silver Cord (The Silver Cage, #2)",Anonymous,https://www.goodreads.com/book/show/42122637-the-silver-cord,119.0,4.47,"{""m m romance"": null, ""romance"": null, ""lgbt"": null, ""coming of age"": null, ""contemporary"": null, ""adult"": null, ""friends to lovers"": null, ""queer"": null, ""emotional"": null, ""fiction"": null}",2026-03-21,success
"Coach's Challenge (Cayuga Cougars, #3)",V.L. Locey,https://www.goodreads.com/book/show/36583885-coach-s-challenge,55.0,4.25,"{""m m romance"": null, ""hockey"": null, ""sports"": null, ""sports romance"": null, ""romance"": null, ""m m sports romance"": null, ""lgbt"": null, ""contemporary romance"": null, ""hockey romance"": null, ""m m contemporary"": null}",2026-03-21,success
"Salt Magic, Skin Magic",Lee  Welch,https://www.goodreads.com/book/show/40722060-salt-magic-skin-magic,619.0,4.07,"{""fantasy"": null, ""romance"": null, ""historical"": null, ""m m romance"": null, ""magic"": null, ""paranormal"": null, ""lgbt"": null, ""historical fiction"": null, ""queer"": null, ""audiobook"": null}",2026-03-21,success
"A Quiet Man (Shifters and Partners, #19)",Hollis Shiloh,https://www.goodreads.com/book/show/40032712-a-quiet-man,13.0,3.92,"{""shapeshifters"": null, ""fantasy"": null, ""m m romance"": null, ""paranormal"": null, ""romance"": null, ""lgbt"": null, ""m m shapeshifters"": null, ""asexual"": null}",2026-03-21,success
"The Dragon Boss (Shifters of Cartwell, #1)",Anna Wineheart,https://www.goodreads.com/book/show/38489927-the-dragon-boss,121.0,3.83,"{""m m romance"": null, ""shapeshifters"": null, ""paranormal"": null, ""dragons"": null, ""fantasy"": null, ""romance"": null, ""omegaverse"": null, ""magic"": null, ""lgbt"": null, ""m m paranormal"": null}",2026-03-21,success
Poke Check (Harrisburg Railers #4),R.J. Scott,https://www.goodreads.com/book/show/38491402-poke-check,187.0,4.22,"{""m m romance"": null, ""sports"": null, ""hockey"": null, ""romance"": null, ""contemporary"": null, ""second chance"": null, ""m m sports romance"": null, ""lgbt"": null, ""sports romance"": null, ""contemporary romance"": null}",2026-03-21,success
Fair Isn't Life,Kaje Harper,https://www.goodreads.com/book/show/41420856-fair-isn-t-life,,,"{""m m romance"": null, ""contemporary"": null, ""romance"": null, ""lgbt"": null, ""new adult"": null, ""friends to lovers"": null, ""fiction"": null, ""novella"": null, ""poverty"": null, ""m m contemporary"": null}",2026-03-21,success
Once Upon a Western Shore (Tyack & Frayne #9),Harper Fox,https://www.goodreads.com/book/show/39104030-once-upon-a-western-shore,61.0,4.26,"{""paranormal"": null, ""m m romance"": null, ""mystery"": null, ""romance"": null, ""fantasy"": null, ""contemporary"": null, ""lgbt"": null, ""supernatural"": null, ""paranormal romance"": null, ""family"": null}",2026-03-21,success
Last Defense (Harrisburg Railers #5),R.J. Scott,https://www.goodreads.com/book/show/38328255-last-defense,140.0,4.09,"{""m m romance"": null, ""sports"": null, ""romance"": null, ""hockey"": null, ""contemporary"": null, ""lgbt"": null, ""m m sports romance"": null, ""sports romance"": null, ""family"": null, ""contemporary romance"": null}",2026-03-21,success
Sunshine in the Dragon's Heart,Jaime Samms,https://www.goodreads.com/book/show/42072047-sunshine-in-the-dragon-s-heart,35.0,3.84,"{""fantasy"": null, ""dragons"": null, ""paranormal"": null, ""m m romance"": null, ""shapeshifters"": null, ""romance"": null, ""paranormal romance"": null, ""lgbt"": null, ""contemporary"": null}",2026-03-21,success
"The Alcove (Lavender Shores, #7)",Rosalind Abel,https://www.goodreads.com/book/show/40241510-the-alcove,93.0,4.18,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""audiobook"": null, ""lgbt"": null, ""m m contemporary"": null, ""mystery"": null, ""gay"": null, ""fiction"": null, ""suspense"": null}",2026-03-21,success
War Paint,Sarah     Black,https://www.goodreads.com/book/show/39930165-war-paint,33.0,3.93,"{""romance"": null, ""m m romance"": null, ""contemporary"": null, ""military fiction"": null, ""contemporary romance"": null, ""disability"": null, ""lgbt"": null, ""novella"": null, ""gay"": null}",2026-03-21,success
Overtime (Cayuga Cougars #4),V.L. Locey,https://www.goodreads.com/book/show/40239634-overtime,50.0,3.98,"{""m m romance"": null, ""sports"": null, ""hockey"": null, ""menage"": null, ""romance"": null, ""m m m"": null, ""lgbt"": null, ""m m sports romance"": null, ""polyamory"": null}",2026-03-21,success
Rocky Mountain Refuge,Nicky James,https://www.goodreads.com/book/show/39722428-rocky-mountain-refuge,234.0,4.03,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""mental health"": null, ""disability"": null, ""lgbt"": null, ""mental illness"": null, ""contemporary romance"": null, ""slow burn"": null, ""queer"": null}",2026-03-21,success
Goal Line (Harrisburg Railers #6),R.J. Scott,https://www.goodreads.com/book/show/41083889-goal-line,149.0,4.1,"{""m m romance"": null, ""sports"": null, ""romance"": null, ""hockey"": null, ""lgbt"": null, ""abuse"": null, ""contemporary"": null, ""m m sports romance"": null, ""hockey romance"": null, ""gay"": null}",2026-03-21,success
The Burning Magus (Blue Unicorn #3),Don Allmon,https://www.goodreads.com/book/show/38619581-the-burning-magus,20.0,4.0,"{""fantasy"": null, ""science fiction"": null, ""urban fantasy"": null, ""m m romance"": null, ""magic"": null, ""romance"": null, ""queer"": null, ""paranormal"": null, ""cyberpunk"": null, ""fae"": null}",2026-03-21,success
Finding My Way Home  (Doyle Global Securities #2),Kendel Duncan,https://www.goodreads.com/book/show/40619880-finding-my-way-home,,,"{""m m romance"": null, ""crime"": null, ""m m m"": null, ""menage"": null}",2026-03-21,success
Havesskadi,Ava Kelly,https://www.goodreads.com/book/show/36684838-havesskadi,,,"{""fantasy"": null, ""dragons"": null, ""asexual"": null, ""shapeshifters"": null, ""m m romance"": null, ""queer"": null, ""magic"": null, ""lgbt"": null, ""fiction"": null, ""paranormal"": null}",2026-03-21,success
"Love's Trials (Revolutionary Heart, #2)",Janice Jarrell,https://www.goodreads.com/book/show/41818037-love-s-trials,54.0,4.46,"{""m m romance"": null, ""contemporary"": null, ""romance"": null, ""crime"": null, ""lgbt"": null, ""gay"": null, ""fiction"": null, ""contemporary romance"": null}",2026-03-21,success
The Stars May Rise and Fall,Estella Mirai,https://www.goodreads.com/book/show/42120042-the-stars-may-rise-and-fall,50.0,4.24,"{""m m romance"": null, ""lgbt"": null, ""romance"": null, ""retellings"": null, ""queer"": null, ""music"": null, ""contemporary"": null, ""new adult"": null, ""contemporary romance"": null}",2026-03-21,success
"No Brief Affair (Beyond Courtship, #1)",Ryan        Taylor,https://www.goodreads.com/book/show/43085609-no-brief-affair,,,"{""m m romance"": null, ""romance"": null, ""lgbt"": null, ""contemporary"": null, ""m m contemporary"": null}",2026-03-21,success
Deadly Skies (Kings of Eternity #2),Savannah Hartley,https://www.goodreads.com/book/show/15980374-deadly-skies,8.0,3.95,"{""m m romance"": null, ""fantasy"": null, ""romance"": null, ""dragons"": null, ""shapeshifters"": null}",2026-03-21,success
Men Writing Men Illustrated: Issue 2,Rick Longfield,https://www.goodreads.com/book/show/51998028-men-writing-men-illustrated,2.0,3.0,"{""lgbt"": null, ""nonfiction"": null, ""m m romance"": null}",2026-03-21,success
"Sapphire Scars: Volume 1 (The Sapphire Scars Trilogy, #1)",A.P. Moraez,https://www.goodreads.com/book/show/40644426-sapphire-scars,11.0,3.85,"{""m m romance"": null, ""lgbt"": null, ""romance"": null}",2026-03-21,success
"The Last Sun (The Tarot Sequence, #1)",K.D. Edwards,https://www.goodreads.com/book/show/36466732-the-last-sun,2280.0,4.16,"{""fantasy"": null, ""urban fantasy"": null, ""lgbt"": null, ""queer"": null, ""romance"": null, ""m m romance"": null, ""magic"": null, ""fiction"": null, ""mystery"": null, ""audiobook"": null}",2026-03-21,success
"A Falência, The English Edition, The Bankruptcy, Translated Brazilian literature, feminist classics, Annotated",Júlia Lopes de Almeida,https://www.goodreads.com/book/show/241660077-a-fal-ncia-the-english-edition-the-bankruptcy-translated-brazilian-li,,,,2026-03-21,book_key_not_found
Anywhen,Beth Duke,https://www.goodreads.com/book/show/220605667-anywhen,78.0,4.11,"{""historical fiction"": null}",2026-03-21,success
"Paper Cup Beginnings (The Incredibly Raw Adventures of Sven and Victor, #1)",J.D.  Chambers,https://www.goodreads.com/book/show/38485282-paper-cup-beginnings,13.0,3.74,"{""menage"": null, ""m m romance"": null, ""contemporary"": null, ""short stories"": null, ""erotica"": null, ""romance"": null, ""lgbt"": null, ""gay"": null, ""m m m"": null, ""contemporary romance"": null}",2026-03-21,success
Men Writing Men Illustrated: Issue 1,Rick Longfield,https://www.goodreads.com/book/show/51997417-men-writing-men-illustrated,0.0,4.0,{},2026-03-21,success
"Sapphire Scars: Volume 2 (The Sapphire Scars Trilogy, #2)",A.P. Moraez,https://www.goodreads.com/book/show/40646447-sapphire-scars,5.0,3.65,{},2026-03-21,success
"Alpha's Sacrifice (Irresistible Omegas, #1)",Nora Phoenix,https://www.goodreads.com/book/show/39789523-alpha-s-sacrifice,433.0,4.14,"{""omegaverse"": null, ""m m romance"": null, ""romance"": null, ""paranormal"": null, ""m m m"": null, ""polyamory"": null, ""menage"": null, ""shapeshifters"": null, ""fantasy"": null, ""audiobook"": null}",2026-03-21,success
"A Falência — Edição Anotada e Comentada Edição Exclusiva para Impressão Edição limpa, ilustrada, explicada e com notas críticas",Júlia Lopes de Almeida,https://www.goodreads.com/book/show/241785408-a-fal-ncia-edi-o-anotada-e-comentada-edi-o-exclusiva-para-impress-o,,,,2026-03-21,book_key_not_found
"Bad Moon Arising (Outcasts, #1)",C.L. Mustafic,https://www.goodreads.com/book/show/40650754-bad-moon-arising,52.0,3.67,"{""shapeshifters"": null, ""m m romance"": null, ""romance"": null, ""paranormal"": null, ""lgbt"": null, ""werewolves"": null, ""fantasy"": null}",2026-03-21,success
The Dragon's Thief,Riza Curtis,https://www.goodreads.com/book/show/40679039-the-dragon-s-thief,29.0,3.53,"{""paranormal"": null, ""dragons"": null, ""m m romance"": null, ""fantasy"": null, ""short stories"": null, ""romance"": null, ""contemporary"": null, ""shapeshifters"": null}",2026-03-21,success
"A Few Good Fish (Fish Out of Water, #3)",Amy Lane,https://www.goodreads.com/book/show/40773128-a-few-good-fish,188.0,4.33,"{""m m romance"": null, ""mystery"": null, ""romance"": null, ""audiobook"": null, ""contemporary"": null, ""suspense"": null, ""crime"": null, ""lgbt"": null, ""contemporary romance"": null, ""action"": null}",2026-03-21,success
"A Falência — Edição Anotada e Comentada Edição Exclusiva para Impressão Edição limpa, ilustrada, explicada e com notas críticas (Edição em Português do Brasil)",Júlia Lopes de Almeida,https://www.goodreads.com/book/show/241747955-a-fal-ncia-edi-o-anotada-e-comentada-edi-o-exclusiva-para-impress-o,,,,2026-03-21,book_key_not_found
"The Deafening Silence (The Yakuza Path, #4)",Amy Tasukada,https://www.goodreads.com/book/show/41893613-the-deafening-silence,16.0,4.39,"{""romance"": null, ""mystery"": null, ""lgbt"": null, ""m m romance"": null}",2026-03-21,success
"Trouble's on the Way (Outcasts, #2)",C.L. Mustafic,https://www.goodreads.com/book/show/41059724-trouble-s-on-the-way,19.0,3.5,"{""shapeshifters"": null, ""m m romance"": null, ""dark"": null}",2026-03-21,success
"Once Upon a Rainbow, Volume Two",Jennifer Cosgrove,https://www.goodreads.com/book/show/37856162-once-upon-a-rainbow-volume-two,15.0,3.59,"{""lgbt"": null, ""asexual"": null, ""transgender"": null, ""fantasy"": null}",2026-03-21,success
"In Other Words...Murder  (Holmes & Moriarity, #4)",Josh Lanyon,https://www.goodreads.com/book/show/36546081-in-other-words-murder,297.0,4.17,"{""mystery"": null, ""m m romance"": null, ""romance"": null, ""contemporary"": null, ""audiobook"": null, ""lgbt"": null, ""crime"": null, ""mystery thriller"": null, ""queer"": null, ""suspense"": null}",2026-03-21,success
The Enchanter's Flame (The Ellwood Chronicles #1),Michele Notaro,https://www.goodreads.com/book/show/41252355-the-enchanter-s-flame,335.0,4.11,"{""fantasy"": null, ""paranormal"": null, ""m m romance"": null, ""magic"": null, ""romance"": null, ""urban fantasy"": null, ""mystery"": null, ""lgbt"": null, ""paranormal romance"": null, ""audiobook"": null}",2026-03-21,success
"A Falência — Edição Anotada e Comentada Edição Exclusiva para Impressão Edição limpa, ilustrada, explicada e com notas críticas",Júlia Lopes de Almeida,https://www.goodreads.com/book/show/241787334-a-fal-ncia-edi-o-anotada-e-comentada-edi-o-exclusiva-para-impress-o,,,,2026-03-21,book_key_not_found
Blood and Eternity (Blood #3),Shira Anthony,https://www.goodreads.com/book/show/26099231-blood-and-eternity,13.0,4.2,"{""paranormal"": null, ""vampires"": null, ""m m romance"": null, ""time travel"": null, ""supernatural"": null, ""fantasy"": null, ""romance"": null}",2026-03-21,success
"Once Upon a Rainbow, Volume Three",W.M. Fawkes,https://www.goodreads.com/book/show/40649213-once-upon-a-rainbow-volume-three,10.0,4.07,"{""lgbt"": null, ""anthologies"": null, ""fantasy"": null, ""retellings"": null}",2026-03-21,success
"Be Fairy Game (Starfig Investigations, #2)",Meghan Maslow,https://www.goodreads.com/book/show/61912443-be-fairy-game,194.0,4.35,"{""fantasy"": null, ""m m romance"": null, ""magic"": null, ""dragons"": null, ""audiobook"": null, ""romance"": null, ""shapeshifters"": null, ""paranormal"": null, ""lgbt"": null, ""mystery"": null}",2026-03-21,success
