book_title,author,goodreads_url,reviews_count,avg_rating,shelves,date_scraped,status
"How to Date Your Dragon (Mystic Bayou, #1)",Molly Harper,https://www.goodreads.com/book/show/36697443-how-to-date-your-dragon,1562.0,3.89,"{""romance"": null, ""fantasy"": null, ""paranormal"": null, ""audiobook"": null, ""paranormal romance"": null, ""dragons"": null, ""urban fantasy"": null, ""shapeshifters"": null, ""magic"": null, ""fiction"": null}",2026-03-21,success
From Lukov with Love,Mariana Zapata,https://www.goodreads.com/book/show/37683751-from-lukov-with-love,39257.0,4.18,"{""romance"": null, ""sports romance"": null, ""enemies to lovers"": null, ""sports"": null, ""contemporary"": null, ""slow burn"": null, ""contemporary romance"": null, ""new adult"": null, ""fiction"": null, ""adult"": null}",2026-03-21,success
All Your Perfects,Colleen Hoover,https://www.goodreads.com/book/show/36416865-all-your-perfects,,,"{""romance"": null, ""colleen hoover"": null, ""contemporary"": null, ""fiction"": null, ""contemporary romance"": null, ""audiobook"": null, ""new adult"": null, ""adult"": null, ""chick lit"": null, ""second chance"": null}",2026-03-21,success
"No Tomorrow (All the Tomorrows, #1)",Carian Cole,https://www.goodreads.com/book/show/41757728-no-tomorrow,,,"{""romance"": null, ""second chance"": null, ""contemporary"": null, ""contemporary romance"": null, ""dark romance"": null, ""dark"": null, ""mental health"": null, ""audiobook"": null, ""new adult"": null, ""emotional"": null}",2026-03-21,success
Just Like Animals (Werelock Evolution #5),Hettie Ivers,https://www.goodreads.com/book/show/39934931-just-like-animals,,,"{""paranormal"": null, ""shapeshifters"": null, ""romance"": null, ""paranormal romance"": null, ""werewolves"": null, ""second chance"": null, ""urban fantasy"": null, ""contemporary"": null, ""smut"": null, ""adult"": null}",2026-03-21,success
"Too Wilde to Wed (The Wildes of Lindow Castle, #2)",Eloisa James,https://www.goodreads.com/book/show/35887284-too-wilde-to-wed,,,,2026-03-21,book_key_not_found
"I Flipping Love You (Shacking Up, #3)",Helena Hunting,https://www.goodreads.com/book/show/36048542-i-flipping-love-you,1645.0,4.08,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""audiobook"": null, ""enemies to lovers"": null, ""humor"": null, ""rom com"": null, ""adult"": null, ""fiction"": null, ""new adult"": null}",2026-03-21,success
"Sweet Tea and Sympathy (Southern Eclectic, #1)",Molly Harper,https://www.goodreads.com/book/show/30753667-sweet-tea-and-sympathy,1111.0,3.9,"{""romance"": null, ""contemporary"": null, ""fiction"": null, ""audiobook"": null, ""contemporary romance"": null, ""chick lit"": null, ""humor"": null, ""southern"": null, ""adult"": null, ""adult fiction"": null}",2026-03-21,success
One Small Thing,Erin Watt,https://www.goodreads.com/book/show/35750273-one-small-thing,1437.0,3.8,"{""romance"": null, ""young adult"": null, ""contemporary"": null, ""contemporary romance"": null, ""new adult"": null, ""high school"": null, ""audiobook"": null, ""young adult romance"": null, ""fiction"": null, ""young adult contemporary"": null}",2026-03-21,success
Josh and Hazel's Guide to Not Dating,Christina Lauren,https://www.goodreads.com/book/show/40578926-josh-and-hazel-s-guide-to-not-dating,,,"{""romance"": null, ""contemporary"": null, ""friends to lovers"": null, ""contemporary romance"": null, ""fiction"": null, ""audiobook"": null, ""adult"": null, ""chick lit"": null, ""rom com"": null, ""new adult"": null}",2026-03-21,success
"Barbarous (The Outcasts, #2)",Minerva Spencer,https://www.goodreads.com/book/show/38467487-barbarous,,,"{""historical romance"": null, ""romance"": null, ""historical"": null, ""historical fiction"": null, ""pirates"": null, ""regency"": null, ""audiobook"": null, ""fiction"": null, ""regency romance"": null, ""adult"": null}",2026-03-21,success
"The Betrothed (The Betrothed, #1)",Kiera Cass,https://www.goodreads.com/book/show/36071008-the-betrothed,7014.0,3.08,"{""romance"": null, ""fantasy"": null, ""young adult"": null, ""fiction"": null, ""audiobook"": null, ""historical fiction"": null, ""royalty"": null, ""young adult fantasy"": null, ""historical"": null, ""dystopia"": null}",2026-03-21,success
"With This Man (This Man, #4)",Jodi Ellen Malpas,https://www.goodreads.com/book/show/36233827-with-this-man,,,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""erotica"": null, ""erotic romance"": null, ""bdsm"": null, ""emotional"": null, ""adult"": null, ""audiobook"": null, ""love"": null}",2026-03-21,success
"Stud (One Wild Wish, #2)",Kelly Siskind,https://www.goodreads.com/book/show/36605329-stud,,,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""audiobook"": null, ""rom com"": null, ""humor"": null, ""amazon"": null, ""new adult"": null, ""romantic comedy"": null, ""adult fiction"": null}",2026-03-21,success
"The Ones Who Got Away (The Ones Who Got Away, #1)",Roni Loren,https://www.goodreads.com/book/show/34569847-the-ones-who-got-away,1313.0,3.91,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""second chance"": null, ""second chance romance"": null, ""adult"": null, ""fiction"": null, ""new adult"": null, ""friends to lovers"": null, ""ebooks"": null}",2026-03-21,success
"The One You Can't Forget (The Ones Who Got Away, #2)",Roni Loren,https://www.goodreads.com/book/show/36568029-the-one-you-can-t-forget,531.0,4.02,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""adult"": null, ""fiction"": null, ""enemies to lovers"": null, ""audiobook"": null, ""new adult"": null, ""friends to lovers"": null, ""ebooks"": null}",2026-03-21,success
"The Newlyweds (Cake, #4)",J. Bengtsson,https://www.goodreads.com/book/show/38186117-the-newlyweds,,,"{""romance"": null, ""audiobook"": null, ""contemporary romance"": null, ""contemporary"": null, ""new adult"": null, ""music"": null, ""chick lit"": null, ""celebrity"": null, ""musicians"": null, ""humor"": null}",2026-03-21,success
Love Game (Love Games #1),Maggie Wells,https://www.goodreads.com/book/show/35023962-love-game,84.0,3.8,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""sports"": null, ""sports romance"": null, ""audiobook"": null, ""enemies to lovers"": null, ""basketball"": null, ""amazon"": null, ""forbidden romance"": null}",2026-03-21,success
The Real,Kate  Stewart,https://www.goodreads.com/book/show/37767019-the-real,1078.0,4.08,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""abuse"": null, ""audiobook"": null, ""slow burn"": null, ""friends to lovers"": null, ""emotional"": null, ""new adult"": null, ""adult"": null}",2026-03-21,success
"The Governess Game (Girl Meets Duke, #2)",Tessa Dare,https://www.goodreads.com/book/show/36111620-the-governess-game,4888.0,3.9,"{""romance"": null, ""historical romance"": null, ""historical"": null, ""historical fiction"": null, ""audiobook"": null, ""adult"": null, ""fiction"": null, ""regency"": null, ""regency romance"": null, ""humor"": null}",2026-03-21,success
"More or Less a Marchioness (The Somerset Sisters, #1)",Anna Bradley,https://www.goodreads.com/book/show/35150330-more-or-less-a-marchioness,232.0,3.95,"{""historical romance"": null, ""romance"": null, ""historical"": null, ""regency"": null, ""historical fiction"": null, ""audiobook"": null, ""fiction"": null, ""humor"": null, ""regency romance"": null, ""adult"": null}",2026-03-21,success
Dear Aaron,Mariana Zapata,https://www.goodreads.com/book/show/35404657-dear-aaron,6908.0,3.9,"{""romance"": null, ""slow burn"": null, ""contemporary"": null, ""friends to lovers"": null, ""contemporary romance"": null, ""military fiction"": null, ""new adult"": null, ""audiobook"": null, ""adult"": null, ""fiction"": null}",2026-03-21,success
"All Your Perfects (Hopeless, #3)",Colleen Hoover,https://www.goodreads.com/book/show/38926487-all-your-perfects,53007.0,3.99,"{""romance"": null, ""colleen hoover"": null, ""contemporary"": null, ""fiction"": null, ""contemporary romance"": null, ""audiobook"": null, ""new adult"": null, ""adult"": null, ""chick lit"": null, ""second chance"": null}",2026-03-21,success
"Cracked Kingdom (The Royals, #5)",Erin Watt,https://www.goodreads.com/book/show/34705684-cracked-kingdom,2221.0,3.82,"{""romance"": null, ""new adult"": null, ""young adult"": null, ""contemporary"": null, ""contemporary romance"": null, ""high school"": null, ""ebooks"": null, ""fiction"": null, ""audiobook"": null, ""friends to lovers"": null}",2026-03-21,success
Someone Else's Ocean,Kate  Stewart,https://www.goodreads.com/book/show/35660213-someone-else-s-ocean,1428.0,4.18,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""friends to lovers"": null, ""audiobook"": null, ""second chance"": null, ""slow burn"": null, ""emotional"": null, ""enemies to lovers"": null, ""new adult"": null}",2026-03-21,success
Lady Rogue (The Royal Rewards #3),Theresa Romain,https://www.goodreads.com/book/show/35889106-lady-rogue,78.0,3.61,"{""romance"": null, ""historical romance"": null, ""historical"": null, ""regency"": null, ""historical fiction"": null, ""fiction"": null, ""regency romance"": null, ""british literature"": null}",2026-03-21,success
Fight or Flight,Samantha Young,https://www.goodreads.com/book/show/36579299-fight-or-flight,3100.0,3.71,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""enemies to lovers"": null, ""adult"": null, ""chick lit"": null, ""fiction"": null, ""audiobook"": null, ""rom com"": null, ""new adult"": null}",2026-03-21,success
Now That You Mention It,Kristan Higgins,https://www.goodreads.com/book/show/35140629-now-that-you-mention-it,,,"{""romance"": null, ""fiction"": null, ""chick lit"": null, ""contemporary"": null, ""audiobook"": null, ""contemporary romance"": null, ""adult"": null, ""womens fiction"": null, ""family"": null, ""adult fiction"": null}",2026-03-21,success
"Ain't She a Peach (Southern Eclectic, #2)",Molly Harper,https://www.goodreads.com/book/show/36373506-ain-t-she-a-peach,484.0,3.98,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""audiobook"": null, ""fiction"": null, ""chick lit"": null, ""humor"": null, ""adult"": null, ""southern"": null, ""rom com"": null}",2026-03-21,success
"Long Shot (Hoops, #1)",Kennedy Ryan,https://www.goodreads.com/book/show/30555412-long-shot,,,"{""romance"": null, ""sports romance"": null, ""sports"": null, ""contemporary"": null, ""contemporary romance"": null, ""audiobook"": null, ""new adult"": null, ""abuse"": null, ""dark"": null, ""friends to lovers"": null}",2026-03-21,success
More Than Words: A Love Story,Mia Sheridan,https://www.goodreads.com/book/show/36347160-more-than-words,,,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""friends to lovers"": null, ""second chance"": null, ""new adult"": null, ""music"": null, ""audiobook"": null, ""fiction"": null, ""second chance romance"": null}",2026-03-21,success
Undefeated (Undefeated #1),Stuart Reardon,https://www.goodreads.com/book/show/36571304-undefeated,301.0,3.88,"{""romance"": null, ""sports"": null, ""contemporary"": null, ""sports romance"": null, ""friends to lovers"": null, ""adult"": null, ""forbidden love"": null, ""slow burn"": null, ""contemporary romance"": null, ""doctors"": null}",2026-03-21,success
Love and Other Words,Christina Lauren,https://www.goodreads.com/book/show/36206591-love-and-other-words,92705.0,4.21,"{""romance"": null, ""contemporary"": null, ""friends to lovers"": null, ""fiction"": null, ""contemporary romance"": null, ""audiobook"": null, ""second chance"": null, ""adult"": null, ""book club"": null, ""chick lit"": null}",2026-03-21,success
All We Ever Wanted,Emily Giffin,https://www.goodreads.com/book/show/36344555-all-we-ever-wanted,9511.0,3.87,"{""fiction"": null, ""chick lit"": null, ""contemporary"": null, ""audiobook"": null, ""book club"": null, ""romance"": null, ""adult"": null, ""adult fiction"": null, ""drama"": null, ""family"": null}",2026-03-21,success
Cake at Midnight,Jessie L. Star,https://www.goodreads.com/book/show/36271832-cake-at-midnight,36.0,3.97,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""chick lit"": null}",2026-03-21,success
Freezing,Tarrah Anders,https://www.goodreads.com/book/show/35228712-freezing,58.0,4.5,{},2026-03-21,success
Free to Breathe,K.L. Shandwick,https://www.goodreads.com/book/show/38093811-free-to-breathe,,,"{""romance"": null, ""enemies to lovers"": null, ""love"": null}",2026-03-21,success
An Outlaw Valentine,Kathryn C. Kelly,https://www.goodreads.com/book/show/38317432-an-outlaw-valentine,41.0,4.52,"{""erotica"": null}",2026-03-21,success
"Wanderlust (From Paris with Love, #1)",Lauren Blakely,https://www.goodreads.com/book/show/35791514-wanderlust,1091.0,3.98,"{""romance"": null, ""audiobook"": null, ""contemporary"": null, ""contemporary romance"": null, ""friends to lovers"": null, ""fiction"": null, ""adult"": null, ""paris"": null, ""france"": null, ""chick lit"": null}",2026-03-21,success
If I'd Known,Paige P. Horne,https://www.goodreads.com/book/show/37509275-if-i-d-known,,,"{""romance"": null, ""contemporary romance"": null, ""emotional"": null, ""contemporary"": null}",2026-03-21,success
"Hunter (Hunting Her, #1)",Eden Summers,https://www.goodreads.com/book/show/36793989-hunter,,,"{""dark romance"": null, ""romance"": null, ""dark"": null, ""mafia romance"": null, ""enemies to lovers"": null, ""spicy"": null, ""contemporary"": null, ""contemporary romance"": null, ""suspense"": null, ""crime"": null}",2026-03-21,success
Photographer's Dream,Ronder Scott,https://www.goodreads.com/book/show/38606901-photographer-s-dream,2.0,4.67,{},2026-03-21,success
Every Breath You Take (Redeeming Love #2),J.E.  Parker,https://www.goodreads.com/book/show/36869297-every-breath-you-take,265.0,4.35,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""dark"": null, ""dark romance"": null, ""abuse"": null, ""audiobook"": null, ""suspense"": null, ""romantic suspense"": null, ""small town romance"": null}",2026-03-21,success
Breathing In Autumn,Ava Deniz,https://www.goodreads.com/book/show/24923773-breathing-in-autumn,4.0,3.83,{},2026-03-21,success
"Somebody's Monster (Stardust, #1)",Beau Van Dalen,https://www.goodreads.com/book/show/39995271-somebody-s-monster,,,"{""science fiction"": null, ""romance"": null, ""m m romance"": null}",2026-03-21,success
On the Edge of Daylight,Giselle Beaumont,https://www.goodreads.com/book/show/40091290-on-the-edge-of-daylight,,,"{""historical fiction"": null, ""romance"": null, ""historical"": null, ""historical romance"": null, ""fiction"": null, ""slow burn"": null, ""enemies to lovers"": null, ""drama"": null, ""new adult"": null}",2026-03-21,success
The Huntress,Amy Bean,https://www.goodreads.com/book/show/41818114-the-huntress,2.0,4.71,"{""fantasy"": null}",2026-03-21,success
"Only You (Duke of Rutland, #3)",Elizabeth St. Michel,https://www.goodreads.com/book/show/37885189-only-you,29.0,4.08,"{""historical romance"": null, ""romance"": null, ""historical fiction"": null, ""historical"": null}",2026-03-21,success
Irresistible in Idaho (At the Altar #15.5),Keira K. Barton,https://www.goodreads.com/book/show/40678592-irresistible-in-idaho,18.0,4.48,{},2026-03-21,success
"Swordheart (Swordheart, #1)",T. Kingfisher,https://www.goodreads.com/book/show/42747739-swordheart,8462.0,4.06,"{""fantasy"": null, ""romance"": null, ""romantasy"": null, ""audiobook"": null, ""fiction"": null, ""fantasy romance"": null, ""adult"": null, ""cozy fantasy"": null, ""humor"": null, ""adventure"": null}",2026-03-21,success
"Fixed Forever (Fixed, #6)",Laurelin Paige,https://www.goodreads.com/book/show/36042937-fixed-forever,538.0,4.3,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""erotica"": null, ""erotic romance"": null, ""marriage"": null, ""suspense"": null, ""adult"": null, ""steamy"": null, ""billionaire romance"": null}",2026-03-21,success
"Mute (Dragon Runners, #1)",M.L. Nystrom,https://www.goodreads.com/book/show/37662640-mute,548.0,4.07,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""disability"": null, ""dark"": null, ""slow burn"": null, ""motorcycle"": null, ""novella"": null, ""suspense"": null, ""dark romance"": null}",2026-03-21,success
The Night Manager,Tarrah Anders,https://www.goodreads.com/book/show/37804930-the-night-manager,66.0,4.36,{},2026-03-21,success
Exhale and Move On,K.L. Shandwick,https://www.goodreads.com/book/show/37678696-exhale-and-move-on,93.0,4.2,"{""audiobook"": null, ""m m f"": null, ""contemporary romance"": null, ""lgbt"": null, ""friends to lovers"": null, ""music"": null, ""musicians"": null}",2026-03-21,success
Dane's Storm,Mia Sheridan,https://www.goodreads.com/book/show/38884649-dane-s-storm,,,"{""romance"": null, ""second chance"": null, ""contemporary romance"": null, ""contemporary"": null, ""second chance romance"": null, ""audiobook"": null, ""survival"": null, ""new adult"": null, ""adult"": null, ""emotional"": null}",2026-03-21,success
Disgrace,Brittainy C. Cherry,https://www.goodreads.com/book/show/40659166-disgrace,,,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""enemies to lovers"": null, ""new adult"": null, ""small town romance"": null, ""friends to lovers"": null, ""emotional"": null, ""audiobook"": null, ""adult"": null}",2026-03-21,success
"Light of My Heart (Duke of Rutland, #2)",Elizabeth St. Michel,https://www.goodreads.com/book/show/36194921-light-of-my-heart,20.0,3.91,"{""historical"": null, ""historical romance"": null, ""romance"": null, ""historical fiction"": null}",2026-03-21,success
Crossing the Line,Simone Elkeles,https://www.goodreads.com/book/show/35270752-crossing-the-line,250.0,3.42,"{""romance"": null, ""young adult"": null, ""contemporary"": null, ""audiobook"": null, ""realistic fiction"": null, ""fiction"": null, ""contemporary romance"": null, ""young adult romance"": null, ""young adult contemporary"": null, ""drama"": null}",2026-03-21,success
Her Real Man,Natalina Reis,https://www.goodreads.com/book/show/35654839-her-real-man,49.0,4.09,"{""romance"": null, ""contemporary romance"": null}",2026-03-21,success
"After the Wedding (The Worth Saga, #2)",Courtney Milan,https://www.goodreads.com/book/show/22817537-after-the-wedding,495.0,3.79,"{""romance"": null, ""historical romance"": null, ""historical"": null, ""historical fiction"": null, ""fiction"": null, ""lgbt"": null, ""regency"": null, ""adult"": null, ""victorian"": null, ""marriage of convenience"": null}",2026-03-21,success
"Love & Luck (Love & Gelato, #2)",Jenna Evans Welch,https://www.goodreads.com/book/show/32333026-love-luck,6328.0,3.6,"{""romance"": null, ""young adult"": null, ""contemporary"": null, ""fiction"": null, ""summer"": null, ""travel"": null, ""audiobook"": null, ""summer reads"": null, ""young adult contemporary"": null, ""realistic fiction"": null}",2026-03-21,success
Getting Schooled (Lakeside #1),Emma Chase,https://www.goodreads.com/book/show/38232071-getting-schooled,2456.0,3.98,"{""romance"": null, ""audiobook"": null, ""second chance"": null, ""contemporary romance"": null, ""contemporary"": null, ""sports"": null, ""second chance romance"": null, ""adult"": null, ""humor"": null, ""rom com"": null}",2026-03-21,success
The Road to You,Melissa Toppen,https://www.goodreads.com/book/show/37760782-the-road-to-you,236.0,4.26,"{""romance"": null, ""new adult"": null, ""contemporary romance"": null, ""emotional"": null, ""death"": null, ""friends to lovers"": null, ""contemporary"": null, ""second chance"": null, ""drama"": null, ""new adult romance"": null}",2026-03-21,success
"Unmasked by the Marquess (Regency Imposters, #1)",Cat Sebastian,https://www.goodreads.com/book/show/35270780-unmasked-by-the-marquess,889.0,3.9,"{""romance"": null, ""historical romance"": null, ""historical"": null, ""historical fiction"": null, ""queer"": null, ""lgbt"": null, ""fiction"": null, ""regency"": null, ""audiobook"": null, ""adult"": null}",2026-03-21,success
9 Days and 9 Nights,Katie Cotugno,https://www.goodreads.com/book/show/35068736-9-days-and-9-nights,676.0,3.64,"{""romance"": null, ""contemporary"": null, ""young adult"": null, ""fiction"": null, ""young adult contemporary"": null, ""audiobook"": null, ""summer"": null, ""travel"": null, ""young adult romance"": null, ""new adult"": null}",2026-03-21,success
Force of Nature,Melissa Toppen,https://www.goodreads.com/book/show/40857789-force-of-nature,81.0,4.17,"{""romance"": null, ""contemporary romance"": null}",2026-03-21,success
"Best of Luck (Chance of a Lifetime, #3)",Kate Clayborn,https://www.goodreads.com/book/show/39109499-best-of-luck,652.0,3.97,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""fiction"": null, ""audiobook"": null, ""adult"": null, ""adult fiction"": null, ""friends to lovers"": null, ""rom com"": null, ""mental health"": null}",2026-03-21,success
Say You'll Remember Me,Katie McGarry,https://www.goodreads.com/book/show/35133826-say-you-ll-remember-me,1076.0,3.91,"{""romance"": null, ""young adult"": null, ""contemporary"": null, ""audiobook"": null, ""fiction"": null, ""young adult romance"": null, ""contemporary romance"": null, ""young adult contemporary"": null, ""realistic fiction"": null, ""high school"": null}",2026-03-21,success
"The Hookup (Moonlight and Motor Oil, #1)",Kristen Ashley,https://www.goodreads.com/book/show/36408499-the-hookup,,,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""adult"": null, ""audiobook"": null, ""chick lit"": null, ""fiction"": null, ""steamy"": null, ""small town romance"": null, ""new adult"": null}",2026-03-21,success
"What He Doesn't Know (What He Doesn't Know, #1)",Kandi Steiner,https://www.goodreads.com/book/show/39215944-what-he-doesn-t-know,1571.0,4.01,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""second chance"": null, ""audiobook"": null, ""new adult"": null, ""friends to lovers"": null, ""adult"": null, ""emotional"": null, ""forbidden love"": null}",2026-03-21,success
"The Pursuit Of... (The Worth Saga, #2.5)",Courtney Milan,https://www.goodreads.com/book/show/39962903-the-pursuit-of,282.0,4.13,"{""romance"": null, ""historical"": null, ""historical romance"": null, ""historical fiction"": null, ""novella"": null, ""m m romance"": null, ""lgbt"": null, ""queer"": null, ""fiction"": null, ""enemies to lovers"": null}",2026-03-21,success
"Pretty Venom (Gray Springs University, #3)",Ella Fields,https://www.goodreads.com/book/show/39779897-pretty-venom,779.0,3.94,"{""enemies to lovers"": null, ""romance"": null, ""second chance"": null, ""college"": null, ""new adult"": null, ""contemporary romance"": null, ""college romance"": null, ""contemporary"": null, ""second chance romance"": null, ""sports"": null}",2026-03-21,success
"Then There Was You (Second Chances Duet, #1)",Claire Contreras,https://www.goodreads.com/book/show/36488625-then-there-was-you,600.0,3.95,"{""romance"": null, ""second chance"": null, ""friends to lovers"": null, ""contemporary romance"": null, ""new adult"": null, ""contemporary"": null, ""second chance romance"": null, ""audiobook"": null, ""enemies to lovers"": null, ""adult"": null}",2026-03-21,success
I Have Lost My Way,Gayle Forman,https://www.goodreads.com/book/show/36470842-i-have-lost-my-way,2269.0,3.66,"{""young adult"": null, ""contemporary"": null, ""fiction"": null, ""romance"": null, ""realistic fiction"": null, ""lgbt"": null, ""audiobook"": null, ""mental health"": null, ""friendship"": null, ""young adult contemporary"": null}",2026-03-21,success
"Marriage of Inconvenience (Knitting in the City, #7)",Penny Reid,https://www.goodreads.com/book/show/30242230-marriage-of-inconvenience,,,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""marriage of convenience"": null, ""audiobook"": null, ""fiction"": null, ""chick lit"": null, ""adult"": null, ""friends to lovers"": null, ""humor"": null}",2026-03-21,success
"So Close (Blacklist, #1)",Sylvia Day,https://www.goodreads.com/book/show/29763838-so-close,,,"{""romance"": null, ""contemporary"": null, ""mystery"": null, ""dark romance"": null, ""fiction"": null, ""suspense"": null, ""erotica"": null, ""contemporary romance"": null, ""thriller"": null, ""mystery thriller"": null}",2026-03-21,success
"Rock Chick Reborn (Rock Chick, #9)",Kristen Ashley,https://www.goodreads.com/book/show/39707733-rock-chick-reborn,764.0,4.3,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""novella"": null, ""audiobook"": null, ""humor"": null, ""adult"": null, ""chick lit"": null, ""fiction"": null, ""suspense"": null}",2026-03-21,success
"Tequila Haze (The Tequila Duet, #1)",Melissa Toppen,https://www.goodreads.com/book/show/39933584-tequila-haze,,,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""second chance"": null, ""new adult"": null, ""music"": null, ""audiobook"": null, ""second chance romance"": null, ""erotica"": null, ""celebrity romance"": null}",2026-03-21,success
"Chasing Him (Bishop Brothers, #3)",Kennedy Fox,https://www.goodreads.com/book/show/39944735-chasing-him,,,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""audiobook"": null, ""westerns"": null, ""slow burn"": null, ""new adult"": null, ""forced proximity"": null, ""cowboy romance"": null, ""small town romance"": null}",2026-03-21,success
Shelter in Place,Nora Roberts,https://www.goodreads.com/book/show/36425796-shelter-in-place,4386.0,4.27,"{""romance"": null, ""romantic suspense"": null, ""fiction"": null, ""thriller"": null, ""suspense"": null, ""mystery"": null, ""contemporary"": null, ""audiobook"": null, ""crime"": null, ""contemporary romance"": null}",2026-03-21,success
