book_title,author,goodreads_url,reviews_count,avg_rating,shelves
"Devil in Disguise (The Ravenels, #7)",Lisa Kleypas,https://www.goodreads.com/book/show/51178326-devil-in-disguise,,,
The Breath Between Waves,Charlotte Anne Hamilton,https://www.goodreads.com/book/show/57523977-the-breath-between-waves,,,
"Magic Dark, Magic Divine (Warrior of the Divine Sword, #1)",A.J. Locke,https://www.goodreads.com/book/show/58157435-magic-dark-magic-divine,,,
Don't Kiss the Bride,Carian Cole,https://www.goodreads.com/book/show/56894372-don-t-kiss-the-bride,,,
Twice Shy,Sarah Hogle,https://www.goodreads.com/book/show/54660653-twice-shy,,,
Of Trust & Heart,Charlotte Anne Hamilton,https://www.goodreads.com/book/show/53257693-of-trust-heart,,,
"Fall of Night (Midnight Breed, #17)",Lara Adrian,https://www.goodreads.com/book/show/56461582-fall-of-night,,,
The Devil Wears Black,L.J. Shen,https://www.goodreads.com/book/show/50724052-the-devil-wears-black,,,
"Heavy Crown (Brutal Birthright, #6)",Sophie Lark,https://www.goodreads.com/book/show/55313080-heavy-crown,,,
"My Saving Grace (Vested Interest: ABC Corp, #1)",Melanie Moreland,https://www.goodreads.com/book/show/56076123-my-saving-grace,,,
"Chain of Iron (The Last Hours, #2)",Cassandra Clare,https://www.goodreads.com/book/show/17699855-chain-of-iron,,,
"Crown of Thorns (Thornwood Prep, #1)",E.M.  Snow,https://www.goodreads.com/book/show/54767725-crown-of-thorns,,,
"Reclaimed (Shadow Beast Shifters, #2)",Jaymin Eve,https://www.goodreads.com/book/show/56220780-reclaimed,,,
"Wild Sign (Alpha & Omega, #6)",Patricia Briggs,https://www.goodreads.com/book/show/54325980-wild-sign,,,
"Cherished (Steel Brothers Saga, #17)",Helen Hardt,https://www.goodreads.com/book/show/54565980-cherished,,,
Freed (Steel Brothers Saga #18),Helen Hardt,https://www.goodreads.com/book/show/54565979-freed,,,
Heartless Savage (Angels Halo MC Next Gen #8),Terri Anne Browning,https://www.goodreads.com/book/show/54387427-heartless-savage,,,
"The Sinner's Deceit (Sinners of the City, #1)",Misha Blake,https://www.goodreads.com/book/show/57358157-the-sinner-s-deceit,,,
Deadly Illusion (Secrets and the City Book 1),Kathy Lockheart,https://www.goodreads.com/book/show/57204805-deadly-illusion,,,
"A Reluctant Attraction (Handymen, #3)",Rosanna Leo,https://www.goodreads.com/book/show/56929787-a-reluctant-attraction,,,
The Prophecy of the Water Sprite,K. Rose,https://www.goodreads.com/book/show/58016405-the-prophecy-of-the-water-sprite,,,
Protecting His Target (Away From Keyboard #9),Patricia D. Eddy,https://www.goodreads.com/book/show/57867670-protecting-his-target,,,
"Coveting Kinsley (The Rayton Brothers, #4)",Misha Blake,https://www.goodreads.com/book/show/57462943-coveting-kinsley,,,
"Dead Sound (Things Unseen, #1)",Anise Eden,https://www.goodreads.com/book/show/56125792-dead-sound,,,
"Pirate's Promise (Sentinels of Savannah, #5)",Lisa Kessler,https://www.goodreads.com/book/show/57517087-pirate-s-promise,,,
Rogue Officer (Gone Rogue #2),Patricia D. Eddy,https://www.goodreads.com/book/show/57824486-rogue-officer,,,
"Appealing Malory (The Rayton Brothers, #5)",Misha Blake,https://www.goodreads.com/book/show/57462960-appealing-malory,,,
"The Knockout Rule (Showmen, #4)",Kelly Siskind,https://www.goodreads.com/book/show/54682071-the-knockout-rule,,,
Braving His Past (Away From Keyboard #8),Patricia D. Eddy,https://www.goodreads.com/book/show/55438747-braving-his-past,,,
"Fated Blades (Kinsmen, #3)",Ilona Andrews,https://www.goodreads.com/book/show/59011438-fated-blades,,,
"Protected (The Rayton Brothers, #3.5)",Misha Blake,https://www.goodreads.com/book/show/57150137-protected,,,
To Have and to Hate,R.S. Grey,https://www.goodreads.com/book/show/57195801-to-have-and-to-hate,,,
The Love Song of Ivy K. Harlowe,Hannah Moskowitz,https://www.goodreads.com/book/show/54860302-the-love-song-of-ivy-k-harlowe,,,
Washed Up,Kandi Steiner,https://www.goodreads.com/book/show/59457700-washed-up,,,
"Blackout After Dark (Gansett Island, #21)",Marie Force,https://www.goodreads.com/book/show/53303179-blackout-after-dark,,,
"Reckless Road (Torpedo Ink, #5)",Christine Feehan,https://www.goodreads.com/book/show/53538962-reckless-road,,,
"My Funny Demon Valentine (Hell Bent, #1)",Aurora Ascher,https://www.goodreads.com/book/show/58902005-my-funny-demon-valentine,,,
Nate,Tijan,https://www.goodreads.com/book/show/53441976-nate,,,
"Indigo Ridge (The Edens, #1)",Devney Perry,https://www.goodreads.com/book/show/55926057-indigo-ridge,,,
"Inked Persuasion (Montgomery Ink: Fort Collins, #1)",Carrie Ann Ryan,https://www.goodreads.com/book/show/50996759-inked-persuasion,,,
"Surrendering Hope (The Hope Legacy, #2)",Adaline Winters,https://www.goodreads.com/book/show/56331771-surrendering-hope,,,
"Still Standing (Wild West MC, #1)",Kristen Ashley,https://www.goodreads.com/book/show/55888011-still-standing,,,
"Shadow Bound (The White Wolf Prophecy, #3)",Kayleigh   King,https://www.goodreads.com/book/show/55777315-shadow-bound,,,
Billion Dollar Fiancé,Olivia Hayle,https://www.goodreads.com/book/show/56602303-billion-dollar-fianc,,,
"Captured in Ink (Montgomery Ink, #4.5)",Carrie Ann Ryan,https://www.goodreads.com/book/show/53776771-captured-in-ink,,,
Dare To Stay (Dare Nation #4),Carly Phillips,https://www.goodreads.com/book/show/54049905-dare-to-stay,,,
"My Beautiful Sin (Saints and Sinners, #2)",J. Kenner,https://www.goodreads.com/book/show/54857605-my-beautiful-sin,,,
"Escape With Me (The O'Callaghans, #3; With Me In Seattle, #16)",Kristen Proby,https://www.goodreads.com/book/show/56470249-escape-with-me,,,
"Kit (Chicago Blaze, #8)",Brenda Rothert,https://www.goodreads.com/book/show/54838599-kit,,,
"My One and Only (Very Irresistible Bachelors, #5)",Layla Hagen,https://www.goodreads.com/book/show/55676735-my-one-and-only,,,
"Shielding Riley (Delta Team Two, #4)",Susan Stoker,https://www.goodreads.com/book/show/50610395-shielding-riley,,,
"Scandalous Prince (Mafia Royals, #2)",Rachel Van Dyken,https://www.goodreads.com/book/show/52060336-scandalous-prince,,,
"Destructive King (Mafia Royals, #3)",Rachel Van Dyken,https://www.goodreads.com/book/show/53927251-destructive-king,,,
"Shielding Jayme (Delta Team Two, #3.5)",Susan Stoker,https://www.goodreads.com/book/show/55199437-shielding-jayme,,,
Van Helsing Damned (Immortal Hunters MC #2),Helen  Scott,https://www.goodreads.com/book/show/55857072-van-helsing-damned,,,
"One Night (Butler Cove, #5)",Natasha Boyd,https://www.goodreads.com/book/show/34669109-one-night,,,
"Grant's Flame (Shark's Edge, #5)",Angel   Payne,https://www.goodreads.com/book/show/52757537-grant-s-flame,,,
"Grant's Blaze (Shark's Edge, #6)",Angel   Payne,https://www.goodreads.com/book/show/52757555-grant-s-blaze,,,
"Born of Blood (The League: Nemesis Rising, #11)",Sherrilyn Kenyon,https://www.goodreads.com/book/show/36639659-born-of-blood,,,
All or Nothing (Valkyrie Ops #2),Cindy Dees,https://www.goodreads.com/book/show/50199685-all-or-nothing,,,
"In Chaos (Black Falls High, #4)",K.G. Reuss,https://www.goodreads.com/book/show/55468076-in-chaos,,,
"Savage Devil (Devils of Sun Valley High, #2)",Daniela Romero,https://www.goodreads.com/book/show/54737566-savage-devil,,,
"From Shadow and Silence (Elements of Five, #4)",Carrie Ann Ryan,https://www.goodreads.com/book/show/44570197-from-shadow-and-silence,,,
Finding Elodie (SEAL Team Hawaii #1),Susan Stoker,https://www.goodreads.com/book/show/53258121-finding-elodie,,,
"Wherever You Are (KGI, #12)",Maya Banks,https://www.goodreads.com/book/show/30305570-wherever-you-are,,,
"The Touch of a Villain (The Boys of Clermont Bay, #1)",Holly Renee,https://www.goodreads.com/book/show/56085467-the-touch-of-a-villain,,,
Collided,Anna   Ray,https://www.goodreads.com/book/show/57042882-collided,,,
"Faithless in Death (In Death, #52)",J.D. Robb,https://www.goodreads.com/book/show/53138105-faithless-in-death,,,
"Wicked All Night (Night Rebel, #3)",Jeaniene Frost,https://www.goodreads.com/book/show/53287240-wicked-all-night,,,
Crew Love (Wolf Crew #3),Tijan,https://www.goodreads.com/book/show/45862724-crew-love,,,
"Lightning Game (GhostWalkers, #17)",Christine Feehan,https://www.goodreads.com/book/show/55046545-lightning-game,,,
"Shadow Storm (Shadow Riders, #6)",Christine Feehan,https://www.goodreads.com/book/show/55046543-shadow-storm,,,
"My Cruel Salvation (Saints and Sinners, #3)",J. Kenner,https://www.goodreads.com/book/show/54829674-my-cruel-salvation,,,
"My Rebound (Campus Roommates, #2)",Carrie Ann Ryan,https://www.goodreads.com/book/show/53900343-my-rebound,,,
Fire Bound,Kayleigh   King,https://www.goodreads.com/book/show/56912039-fire-bound,,,
Game Changer (The Field Party #6),Abbi Glines,https://www.goodreads.com/book/show/52767753-game-changer,,,
Trusting Taylor (Silverstone #2),Susan Stoker,https://www.goodreads.com/book/show/54739651-trusting-taylor,,,
Badly Behaved,Meagan Brandy,https://www.goodreads.com/book/show/57658241-badly-behaved,,,
What We Leave Behind,Linda Oaks,https://www.goodreads.com/book/show/56260637-what-we-leave-behind,,,
"Year of the Chameleon (Shadowspell Academy, #4)",Shannon Mayer,https://www.goodreads.com/book/show/56574191-year-of-the-chameleon,,,
Until Cece,K.D. Robichaux,https://www.goodreads.com/book/show/54894578-until-cece,,,
