book_title,author,goodreads_url,reviews_count,avg_rating,shelves,date_scraped,status
"Moth (Monstrous, #5)",Lily Mayne,https://www.goodreads.com/book/show/60398931-moth,1606.0,4.6,"{""m m romance"": null, ""fantasy"": null, ""romance"": null, ""paranormal"": null, ""monsters"": null, ""dystopia"": null, ""lgbt"": null, ""monster romance"": null, ""enemies to lovers"": null, ""post apocalyptic"": null}",2026-03-21,success
"Wicked Heat (Chicago Heat, #1)",Ella Frank,https://www.goodreads.com/book/show/59089442-wicked-heat,456.0,4.18,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""contemporary romance"": null, ""firefighters"": null, ""gay"": null, ""audiobook"": null, ""friends to lovers"": null, ""forced proximity"": null}",2026-03-21,success
"The Sunny Side (The Model Agency, #1)",Lily Morton,https://www.goodreads.com/book/show/62033981-the-sunny-side,479.0,4.37,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""humor"": null, ""audiobook"": null, ""contemporary romance"": null, ""queer"": null, ""friends to lovers"": null, ""m m contemporary"": null}",2026-03-21,success
"Malum Discordiae (Tennebrose, #1)",Ashlyn Drewek,https://www.goodreads.com/book/show/60420033-malum-discordiae,909.0,4.07,"{""m m romance"": null, ""fantasy"": null, ""enemies to lovers"": null, ""paranormal"": null, ""romance"": null, ""magic"": null, ""dark"": null, ""lgbt"": null, ""dark romance"": null, ""dark academia"": null}",2026-03-21,success
"Platonic Rulebook (Divorced Men's Club, #2)",Saxon James,https://www.goodreads.com/book/show/60039166-platonic-rulebook,847.0,3.98,"{""m m romance"": null, ""friends to lovers"": null, ""romance"": null, ""contemporary"": null, ""audiobook"": null, ""lgbt"": null, ""queer"": null, ""contemporary romance"": null, ""gay"": null, ""spicy"": null}",2026-03-21,success
"The Spooky Life (The Spectral Files, #4)",S.E. Harmon,https://www.goodreads.com/book/show/60711282-the-spooky-life,497.0,4.37,"{""paranormal"": null, ""m m romance"": null, ""mystery"": null, ""romance"": null, ""ghosts"": null, ""crime"": null, ""audiobook"": null, ""fantasy"": null, ""contemporary"": null, ""lgbt"": null}",2026-03-21,success
"Firecracker (Honeybridge, #1)",Lucy Lennox,https://www.goodreads.com/book/show/60167859-firecracker,358.0,4.27,"{""m m romance"": null, ""romance"": null, ""enemies to lovers"": null, ""contemporary"": null, ""lgbt"": null, ""second chance"": null, ""audiobook"": null, ""contemporary romance"": null, ""queer"": null, ""second chance romance"": null}",2026-03-21,success
"Mortal Skin (Folk, #1)",Lily Mayne,https://www.goodreads.com/book/show/59916433-mortal-skin,1430.0,4.34,"{""fantasy"": null, ""m m romance"": null, ""romance"": null, ""fae"": null, ""enemies to lovers"": null, ""lgbt"": null, ""paranormal"": null, ""magic"": null, ""queer"": null, ""fantasy romance"": null}",2026-03-21,success
"Hacked (Licking Thicket: Horn of Glory, #3)",Lucy Lennox,https://www.goodreads.com/book/show/60157966-hacked,,,"{""m m romance"": null, ""romance"": null, ""enemies to lovers"": null, ""contemporary"": null, ""humor"": null, ""audiobook"": null, ""lgbt"": null, ""crime"": null, ""contemporary romance"": null, ""military fiction"": null}",2026-03-21,success
"Hopelessly Bromantic (Hopelessly Bromantic Duet, #1)",Lauren Blakely,https://www.goodreads.com/book/show/60538872-hopelessly-bromantic,,,"{""m m romance"": null, ""romance"": null, ""audiobook"": null, ""contemporary"": null, ""lgbt"": null, ""friends to lovers"": null, ""contemporary romance"": null, ""second chance"": null, ""forced proximity"": null, ""fiction"": null}",2026-03-21,success
"The Hourglass Throne (The Tarot Sequence, #3)",K.D. Edwards,https://www.goodreads.com/book/show/59365449-the-hourglass-throne,937.0,4.56,"{""fantasy"": null, ""urban fantasy"": null, ""queer"": null, ""lgbt"": null, ""magic"": null, ""audiobook"": null, ""m m romance"": null, ""romance"": null, ""fiction"": null, ""adult"": null}",2026-03-21,success
"Football Royalty (Franklin U, #8)",Eden Finley,https://www.goodreads.com/book/show/61367899-football-royalty,687.0,4.11,"{""m m romance"": null, ""romance"": null, ""sports"": null, ""sports romance"": null, ""college"": null, ""contemporary"": null, ""lgbt"": null, ""audiobook"": null, ""second chance"": null, ""queer"": null}",2026-03-21,success
"Thick as Thieves (Aster Valley, #4)",Lucy Lennox,https://www.goodreads.com/book/show/58262610-thick-as-thieves,466.0,4.27,"{""m m romance"": null, ""friends to lovers"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""audiobook"": null, ""gay for you"": null, ""queer"": null, ""gay"": null, ""fiction"": null}",2026-03-21,success
Spirited Situation (Ghostly Guardians #1),Louisa Masters,https://www.goodreads.com/book/show/60563790-spirited-situation,528.0,4.13,"{""paranormal"": null, ""m m romance"": null, ""romance"": null, ""ghosts"": null, ""fantasy"": null, ""audiobook"": null, ""urban fantasy"": null, ""contemporary"": null, ""lgbt"": null, ""supernatural"": null}",2026-03-21,success
"Hot Seat (The Hot Cannolis, #1)",Eli Easton,https://www.goodreads.com/book/show/60283865-hot-seat,346.0,3.99,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""firefighters"": null, ""lgbt"": null, ""gay"": null, ""contemporary romance"": null, ""adult"": null, ""queer"": null, ""family"": null}",2026-03-21,success
The Other Brother,Jax Calder,https://www.goodreads.com/book/show/59612535-the-other-brother,285.0,4.27,"{""m m romance"": null, ""romance"": null, ""young adult"": null, ""lgbt"": null, ""contemporary"": null, ""friends to lovers"": null, ""queer"": null, ""slow burn"": null, ""high school"": null, ""gay"": null}",2026-03-21,success
"Hitched (Licking Thicket: Horn of Glory, #2)",Lucy Lennox,https://www.goodreads.com/book/show/58924718-hitched,,,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""humor"": null, ""lgbt"": null, ""audiobook"": null, ""military fiction"": null, ""mystery"": null, ""queer"": null, ""contemporary romance"": null}",2026-03-21,success
Crankshaft (Big Bull Mechanics #1),K.M. Neuhold,https://www.goodreads.com/book/show/60393194-crankshaft,642.0,4.15,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""friends to lovers"": null, ""contemporary romance"": null, ""gay"": null, ""queer"": null, ""audiobook"": null, ""adult"": null}",2026-03-21,success
Cat's Chance in Hell (Charm City Chronicles #2),Meghan Maslow,https://www.goodreads.com/book/show/60641706-cat-s-chance-in-hell,150.0,4.36,"{""paranormal"": null, ""m m romance"": null, ""shapeshifters"": null, ""fantasy"": null, ""magic"": null, ""demons"": null, ""urban fantasy"": null, ""romance"": null, ""audiobook"": null, ""lgbt"": null}",2026-03-21,success
"Shameless Puckboy (Puckboys, #3)",Eden Finley,https://www.goodreads.com/book/show/62794034-shameless-puckboy,1463.0,4.02,"{""m m romance"": null, ""sports"": null, ""romance"": null, ""hockey"": null, ""sports romance"": null, ""lgbt"": null, ""audiobook"": null, ""contemporary"": null, ""hockey romance"": null, ""forced proximity"": null}",2026-03-21,success
The Trouble with Trying to Date a Murderer (Murder Sprees and Mute Decrees #1),Jennifer Cody,https://www.goodreads.com/book/show/59831154-the-trouble-with-trying-to-date-a-murderer,1034.0,4.18,"{""m m romance"": null, ""paranormal"": null, ""fantasy"": null, ""romance"": null, ""magic"": null, ""urban fantasy"": null, ""humor"": null, ""lgbt"": null, ""disability"": null, ""demons"": null}",2026-03-21,success
"Forgotten Vows (Folk, #2)",Lily Mayne,https://www.goodreads.com/book/show/61077456-forgotten-vows,768.0,4.36,"{""fantasy"": null, ""m m romance"": null, ""fae"": null, ""romance"": null, ""lgbt"": null, ""magic"": null, ""paranormal"": null, ""fantasy romance"": null, ""m m fantasy"": null, ""enemies to lovers"": null}",2026-03-21,success
Icebreaker,A.L. Graziadei,https://www.goodreads.com/book/show/56978042-icebreaker,4117.0,4.01,"{""romance"": null, ""lgbt"": null, ""young adult"": null, ""queer"": null, ""contemporary"": null, ""sports"": null, ""audiobook"": null, ""hockey"": null, ""fiction"": null, ""mental health"": null}",2026-03-21,success
"Here Comes My Man (Hopelessly Bromantic Duet, #2)",Lauren Blakely,https://www.goodreads.com/book/show/60538871-here-comes-my-man,,,"{""m m romance"": null, ""romance"": null, ""audiobook"": null, ""second chance"": null, ""contemporary"": null, ""lgbt"": null, ""enemies to lovers"": null, ""contemporary romance"": null, ""fake dating"": null, ""queer"": null}",2026-03-21,success
"The Missing Page (Page & Sommers, #2)",Cat Sebastian,https://www.goodreads.com/book/show/45302789-the-missing-page,,,,2026-03-21,request_failed
"Ghost of Truth (Medium Trouble, #2)",Alice  Winters,https://www.goodreads.com/book/show/59419800-ghost-of-truth,329.0,4.37,"{""paranormal"": null, ""m m romance"": null, ""mystery"": null, ""ghosts"": null, ""romance"": null, ""audiobook"": null, ""fantasy"": null, ""crime"": null, ""contemporary"": null, ""urban fantasy"": null}",2026-03-21,success
Perfect Ten (Palm Island #1),K.M. Neuhold,https://www.goodreads.com/book/show/59632422-perfect-ten,,,,2026-03-21,request_failed
A Million Little Moments (Inevitable #2),Riley Hart,https://www.goodreads.com/book/show/62775191-a-million-little-moments,462.0,4.1,"{""m m romance"": null, ""friends to lovers"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""gay for you"": null, ""contemporary romance"": null, ""adult"": null, ""audiobook"": null, ""gay"": null}",2026-03-21,success
"Iced Out (Leighton U, #1)",C.E. Ricci,https://www.goodreads.com/book/show/60469260-iced-out,5094.0,4.1,"{""m m romance"": null, ""romance"": null, ""sports romance"": null, ""enemies to lovers"": null, ""sports"": null, ""hockey"": null, ""lgbt"": null, ""college"": null, ""hockey romance"": null, ""contemporary"": null}",2026-03-21,success
"Vortex Conundrum (Ghostly Guardians, #2)",Louisa Masters,https://www.goodreads.com/book/show/60438815-vortex-conundrum,,,,2026-03-21,request_failed
"Balanced and Tied (Marshals, #5)",Mary Calmes,https://www.goodreads.com/book/show/61999018-balanced-and-tied,,,,2026-03-21,request_failed
"Sagittarius Saves Libra (Signs of Love, #6)",Anyta Sunday,https://www.goodreads.com/book/show/61113397-sagittarius-saves-libra,,,,2026-03-21,request_failed
The Big Fix (Torus Intercession #5),Mary Calmes,https://www.goodreads.com/book/show/63041650-the-big-fix,134.0,4.15,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""military fiction"": null, ""friends to lovers"": null, ""mystery"": null, ""suspense"": null, ""crime"": null, ""lgbt"": null, ""audiobook"": null}",2026-03-21,success
The Doctor (Magic & Steam #3),C.S. Poe,https://www.goodreads.com/book/show/57616747-the-doctor,110.0,4.38,"{""steampunk"": null, ""historical"": null, ""m m romance"": null, ""fantasy"": null, ""romance"": null, ""magic"": null, ""mystery"": null, ""paranormal"": null, ""lgbt"": null, ""audiobook"": null}",2026-03-21,success
"Sink or Swim (Shore Leave, #2)",Annabeth Albert,https://www.goodreads.com/book/show/57188829-sink-or-swim,,,,2026-03-21,request_failed
"Pushing the Limits (Secrets Kept, #2)",Riley Hart,https://www.goodreads.com/book/show/60030947-pushing-the-limits,267.0,4.19,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""friends to lovers"": null, ""lgbt"": null, ""forbidden romance"": null, ""audiobook"": null, ""gay"": null, ""contemporary romance"": null, ""slow burn"": null}",2026-03-21,success
Hand Picked (Sunday Brothers #2),May Archer,https://www.goodreads.com/book/show/59075733-hand-picked,,,,2026-03-21,request_failed
"Swept Away (Rabbit Hollow, #1)",Amy Bellows,https://www.goodreads.com/book/show/60552053-swept-away,244.0,3.94,"{""omegaverse"": null, ""m m romance"": null, ""shapeshifters"": null, ""romance"": null, ""fantasy"": null, ""paranormal"": null, ""lgbt"": null, ""contemporary"": null, ""paranormal romance"": null, ""m m shapeshifters"": null}",2026-03-21,success
"The Glow Up (Franklin U, #5)",A.M. Johnson,https://www.goodreads.com/book/show/61366083-the-glow-up,,,,2026-03-21,request_failed
"Super Hot Wingman (The Best Men, #0.5)",Sarina Bowen,https://www.goodreads.com/book/show/59947359-super-hot-wingman,437.0,3.83,"{""romance"": null, ""m m romance"": null, ""novella"": null, ""contemporary"": null, ""lgbt"": null, ""contemporary romance"": null, ""audiobook"": null, ""queer"": null, ""short stories"": null, ""fiction"": null}",2026-03-21,success
Lost in Amber (RELIC #4),Maz Maddox,https://www.goodreads.com/book/show/60548988-lost-in-amber,,,,2026-03-21,request_failed
The Sceptic (Arcana Books #1),Lily Morton,https://www.goodreads.com/book/show/61075634-the-sceptic,296.0,4.32,"{""paranormal"": null, ""m m romance"": null, ""romance"": null, ""ghosts"": null, ""mystery"": null, ""fantasy"": null, ""contemporary"": null, ""lgbt"": null, ""audiobook"": null, ""m m paranormal"": null}",2026-03-21,success
"The Movie-Town Murders (The Art of Murder, #5)",Josh Lanyon,https://www.goodreads.com/book/show/61190289-the-movie-town-murders,,,"{""mystery"": null, ""m m romance"": null, ""romance"": null, ""contemporary"": null, ""crime"": null, ""lgbt"": null, ""suspense"": null, ""audiobook"": null, ""fiction"": null, ""queer"": null}",2026-03-21,success
Too Like the Lightning,Travis Beaudoin,https://www.goodreads.com/book/show/60254707-too-like-the-lightning,,,,2026-03-21,request_failed
"Roman (Vampire's Mate, #1)",Grae Bryan,https://www.goodreads.com/book/show/60574911-roman,1173.0,3.86,"{""m m romance"": null, ""vampires"": null, ""paranormal"": null, ""romance"": null, ""fantasy"": null, ""lgbt"": null, ""paranormal romance"": null, ""contemporary"": null, ""urban fantasy"": null, ""supernatural"": null}",2026-03-21,success
"As the Tallgrass Grows (Wild Ones, #4)",Rachel Ember,https://www.goodreads.com/book/show/58994011-as-the-tallgrass-grows,95.0,4.23,"{""romance"": null, ""m m romance"": null, ""westerns"": null, ""contemporary"": null, ""lgbt"": null, ""queer"": null, ""slow burn"": null, ""romantic"": null, ""celebrity"": null}",2026-03-21,success
"The Hitman's Guide to Righting Wrongs While Causing Mayhem (The Hitman's Guide, #5)",Alice  Winters,https://www.goodreads.com/book/show/60393317-the-hitman-s-guide-to-righting-wrongs-while-causing-mayhem,,,,2026-03-21,request_failed
Dearly Despised (Calluvia's Royalty #5),Alessandra Hazard,https://www.goodreads.com/book/show/61132554-dearly-despised,648.0,3.87,"{""m m romance"": null, ""enemies to lovers"": null, ""fantasy"": null, ""romance"": null, ""science fiction"": null, ""aliens"": null, ""lgbt"": null, ""royalty"": null, ""paranormal"": null, ""forced proximity"": null}",2026-03-21,success
"Learning Curve (Franklin U, #6)",N.R. Walker,https://www.goodreads.com/book/show/61367886-learning-curve,854.0,4.18,"{""m m romance"": null, ""romance"": null, ""sports"": null, ""college"": null, ""contemporary"": null, ""sports romance"": null, ""lgbt"": null, ""friends to lovers"": null, ""audiobook"": null, ""new adult"": null}",2026-03-21,success
"Bet You (Franklin U, #4)",Neve Wilder,https://www.goodreads.com/book/show/61426727-bet-you,,,,2026-03-21,request_failed
Mountain Topped,K.M. Neuhold,https://www.goodreads.com/book/show/59513048-mountain-topped,355.0,4.06,"{""m m m"": null, ""m m romance"": null, ""friends to lovers"": null, ""romance"": null, ""contemporary"": null, ""menage"": null, ""polyamory"": null, ""lgbt"": null, ""gay"": null, ""erotica"": null}",2026-03-21,success
"Soren (Vampire's Mate, #2)",Grae Bryan,https://www.goodreads.com/book/show/61281117-soren,710.0,4.11,"{""m m romance"": null, ""vampires"": null, ""paranormal"": null, ""romance"": null, ""fantasy"": null, ""enemies to lovers"": null, ""lgbt"": null, ""paranormal romance"": null, ""contemporary"": null, ""gay"": null}",2026-03-21,success
"The Magnolia Murders (Sawyer and Royce: Matrimony and Mayhem, #1)",Aimee Nicole Walker,https://www.goodreads.com/book/show/59965930-the-magnolia-murders,197.0,4.43,"{""m m romance"": null, ""mystery"": null, ""romance"": null, ""audiobook"": null, ""contemporary"": null, ""crime"": null, ""lgbt"": null, ""suspense"": null, ""m m mystery"": null, ""mystery thriller"": null}",2026-03-21,success
"In Step (Painted Bay, #3)",Jay Hogan,https://www.goodreads.com/book/show/58931220-in-step,353.0,4.38,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""audiobook"": null, ""abuse"": null, ""found family"": null, ""friends to lovers"": null, ""contemporary romance"": null, ""gay"": null}",2026-03-21,success
"The Dating Disaster (Franklin U, #2)",Saxon James,https://www.goodreads.com/book/show/61277555-the-dating-disaster,930.0,3.9,"{""m m romance"": null, ""romance"": null, ""college"": null, ""contemporary"": null, ""lgbt"": null, ""audiobook"": null, ""new adult"": null, ""queer"": null, ""enemies to lovers"": null, ""college romance"": null}",2026-03-21,success
Christmas on Firefly Hill,Garrett Leigh,https://www.goodreads.com/book/show/63067051-christmas-on-firefly-hill,338.0,4.31,"{""m m romance"": null, ""christmas"": null, ""holiday"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""friends to lovers"": null, ""firefighters"": null, ""contemporary romance"": null, ""holiday romance"": null}",2026-03-21,success
"Because of Ben (Star Crossed, #2)",Lisa Henry,https://www.goodreads.com/book/show/58962290-because-of-ben,,,,2026-03-21,request_failed
"Make Me Fall (Water, Air, Earth, Fire, #2)",Riley Nash,https://www.goodreads.com/book/show/60577344-make-me-fall,,,,2026-03-21,request_failed
"Devil's Mark (The Reckless Damned, #1)",Lark Taylor,https://www.goodreads.com/book/show/61251043-devil-s-mark,780.0,4.16,"{""m m romance"": null, ""paranormal"": null, ""fantasy"": null, ""romance"": null, ""demons"": null, ""lgbt"": null, ""urban fantasy"": null, ""audiobook"": null, ""paranormal romance"": null, ""contemporary"": null}",2026-03-21,success
"Inbetweeners (Lost and Found, #3)",Barbara Elsborg,https://www.goodreads.com/book/show/59755349-inbetweeners,,,,2026-03-21,request_failed
"Lucien (Vampire's Mate, #3)",Grae Bryan,https://www.goodreads.com/book/show/62076648-lucien,631.0,4.13,"{""m m romance"": null, ""vampires"": null, ""paranormal"": null, ""romance"": null, ""fantasy"": null, ""lgbt"": null, ""paranormal romance"": null, ""contemporary"": null, ""supernatural"": null, ""gay"": null}",2026-03-21,success
The Bright and Hungry Future of Hawks (More Heat Than the Sun #9),John  Wiltshire,https://www.goodreads.com/book/show/60391424-the-bright-and-hungry-future-of-hawks,97.0,4.47,"{""m m romance"": null, ""contemporary"": null, ""romance"": null, ""suspense"": null, ""military fiction"": null, ""audiobook"": null, ""crime"": null, ""dark"": null, ""mystery"": null, ""action"": null}",2026-03-21,success
A Tent for Two (Melbourne Boys #1),Milana Spencer,https://www.goodreads.com/book/show/62905244-a-tent-for-two,137.0,3.83,"{""m m romance"": null, ""friends to lovers"": null, ""novella"": null, ""romance"": null, ""forced proximity"": null, ""contemporary"": null, ""lgbt"": null, ""college"": null, ""queer"": null, ""gay"": null}",2026-03-21,success
Two Tribes,Fearne Hill,https://www.goodreads.com/book/show/61441085-two-tribes,,,"{""m m romance"": null, ""romance"": null, ""friends to lovers"": null, ""contemporary"": null, ""second chance"": null, ""mental health"": null, ""lgbt"": null, ""slow burn"": null, ""abuse"": null, ""dark"": null}",2026-03-21,success
Infinite Bond,L.  Rose,https://www.goodreads.com/book/show/60634225-infinite-bond,209.0,4.13,"{""fantasy"": null, ""m m romance"": null, ""paranormal"": null, ""shapeshifters"": null, ""magic"": null, ""polyamory"": null, ""romance"": null, ""m m m"": null, ""college"": null, ""urban fantasy"": null}",2026-03-21,success
"Promote (Shattered Pawns, #3)",Jennifer Cody,https://www.goodreads.com/book/show/60072059-promote,,,,2026-03-21,request_failed
"Kiss Marry Kill (Dr. Maxwell Thornton Murder Mysteries, #6)",S.C. Wynne,https://www.goodreads.com/book/show/59846921-kiss-marry-kill,67.0,4.3,"{""m m romance"": null, ""mystery"": null, ""romance"": null, ""fiction"": null, ""crime"": null, ""lgbt"": null, ""mystery thriller"": null, ""contemporary"": null, ""m m romantic suspense"": null, ""m m mystery"": null}",2026-03-21,success
"Daniel Cabot Puts Down Roots (The Cabots, #3)",Cat Sebastian,https://www.goodreads.com/book/show/62972185-daniel-cabot-puts-down-roots,,,,2026-03-21,request_failed
"Devil May Care (The Reckless Damned, #2)",Lark Taylor,https://www.goodreads.com/book/show/61396219-devil-may-care,420.0,4.22,"{""m m romance"": null, ""paranormal"": null, ""fantasy"": null, ""romance"": null, ""demons"": null, ""magic"": null, ""paranormal romance"": null, ""friends to lovers"": null, ""audiobook"": null, ""lgbt"": null}",2026-03-21,success
"Playing Games (Franklin U, #1)",Riley Hart,https://www.goodreads.com/book/show/61279261-playing-games,1121.0,4.12,"{""m m romance"": null, ""romance"": null, ""enemies to lovers"": null, ""sports"": null, ""college"": null, ""contemporary"": null, ""lgbt"": null, ""sports romance"": null, ""new adult"": null, ""college romance"": null}",2026-03-21,success
"Switch-Hitter (Hit and Run, #1)",E.M. Lindsey,https://www.goodreads.com/book/show/60279989-switch-hitter,245.0,3.88,"{""sports"": null, ""m m romance"": null, ""romance"": null, ""contemporary"": null, ""sports romance"": null, ""enemies to lovers"": null, ""disability"": null, ""baseball"": null, ""lgbt"": null, ""queer"": null}",2026-03-21,success
"Agents of Winter (The Agency, #2)",Ada Maria Soto,https://www.goodreads.com/book/show/62668629-agents-of-winter,103.0,4.35,"{""romance"": null, ""contemporary"": null, ""m m romance"": null, ""lgbt"": null, ""fiction"": null, ""queer"": null, ""novella"": null, ""disability"": null, ""contemporary romance"": null, ""asexual"": null}",2026-03-21,success
"Love, Hate & Clickbait",Liz Bowery,https://www.goodreads.com/book/show/58648055-love-hate-clickbait,1407.0,3.63,"{""romance"": null, ""lgbt"": null, ""contemporary"": null, ""queer"": null, ""enemies to lovers"": null, ""audiobook"": null, ""m m romance"": null, ""fiction"": null, ""fake dating"": null, ""adult"": null}",2026-03-21,success
"Pool of Dreams (Pool of Dreams, #1)",Sam Burns,https://www.goodreads.com/book/show/61633578-pool-of-dreams,133.0,4.11,"{""fantasy"": null, ""m m romance"": null, ""fae"": null, ""romance"": null, ""magic"": null, ""lgbt"": null, ""paranormal"": null, ""audiobook"": null, ""royalty"": null, ""m m fantasy"": null}",2026-03-21,success
The Dragon Experiment (Here Be Dragons #3),Louisa Masters,https://www.goodreads.com/book/show/59655480-the-dragon-experiment,263.0,4.24,"{""m m romance"": null, ""paranormal"": null, ""fantasy"": null, ""romance"": null, ""dragons"": null, ""shapeshifters"": null, ""audiobook"": null, ""magic"": null, ""lgbt"": null, ""vampires"": null}",2026-03-21,success
