book_title,author,goodreads_url,reviews_count,avg_rating,shelves,date_scraped,status
"Repeat Offender (Souls Chapel Revenants MC, #1)",Lani Lynn Vale,https://www.goodreads.com/book/show/54381713-repeat-offender,347.0,4.28,"{""romance"": null, ""contemporary romance"": null, ""romantic suspense"": null, ""contemporary"": null, ""audiobook"": null, ""suspense"": null, ""erotica"": null, ""military fiction"": null, ""humor"": null, ""adult"": null}",2026-03-21,success
"Conjugal Visits (Souls Chapel Revenants MC, #2)",Lani Lynn Vale,https://www.goodreads.com/book/show/54807945-conjugal-visits,260.0,4.42,"{""romance"": null, ""friends to lovers"": null, ""military fiction"": null, ""contemporary"": null, ""contemporary romance"": null, ""romantic suspense"": null, ""audiobook"": null, ""second chance"": null, ""erotica"": null, ""second chance romance"": null}",2026-03-21,success
"Jailbait (Souls Chapel Revenants MC, #3)",Lani Lynn Vale,https://www.goodreads.com/book/show/54807941-jailbait,221.0,4.41,"{""romance"": null, ""second chance"": null, ""contemporary"": null, ""contemporary romance"": null, ""second chance romance"": null, ""suspense"": null, ""audiobook"": null, ""military fiction"": null, ""romantic suspense"": null, ""erotic romance"": null}",2026-03-21,success
"Doin' a Dime (Souls Chapel Revenants MC, #4)",Lani Lynn Vale,https://www.goodreads.com/book/show/54893026-doin-a-dime,244.0,4.46,"{""romance"": null, ""contemporary"": null, ""marriage of convenience"": null, ""contemporary romance"": null, ""friends to lovers"": null, ""audiobook"": null, ""romantic suspense"": null, ""suspense"": null, ""erotica"": null, ""humor"": null}",2026-03-21,success
"Gods & Monsters (Serpent & Dove, #3)",Shelby Mahurin,https://www.goodreads.com/book/show/52535769-gods-monsters,10178.0,3.93,"{""fantasy"": null, ""romance"": null, ""young adult"": null, ""romantasy"": null, ""witches"": null, ""audiobook"": null, ""young adult fantasy"": null, ""magic"": null, ""fiction"": null, ""fantasy romance"": null}",2026-03-21,success
"Lover Unveiled (Black Dagger Brotherhood, #19)",J.R. Ward,https://www.goodreads.com/book/show/52681795-lover-unveiled,1218.0,4.24,"{""romance"": null, ""paranormal"": null, ""vampires"": null, ""paranormal romance"": null, ""fantasy"": null, ""audiobook"": null, ""urban fantasy"": null, ""adult"": null, ""fiction"": null, ""demons"": null}",2026-03-21,success
"The Insiders (The Insiders Trilogy, #1)",Tijan,https://www.goodreads.com/book/show/54860180-the-insiders,1134.0,4.15,"{""romance"": null, ""new adult"": null, ""contemporary"": null, ""suspense"": null, ""contemporary romance"": null, ""romantic suspense"": null, ""mystery"": null, ""audiobook"": null, ""adult"": null, ""thriller"": null}",2026-03-21,success
"Fallen Jester (Clifton Forge, #5)",Devney Perry,https://www.goodreads.com/book/show/46184158-fallen-jester,,,"{""romance"": null, ""contemporary romance"": null, ""small town romance"": null, ""romantic suspense"": null, ""contemporary"": null, ""surprise pregnancy"": null, ""forced proximity"": null, ""audiobook"": null, ""suspense"": null, ""adult"": null}",2026-03-21,success
"One More Time (Ruby Falls, #2)",Aurora Rose Reynolds,https://www.goodreads.com/book/show/56961134-one-more-time,377.0,4.18,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""small town romance"": null, ""audiobook"": null, ""adult"": null, ""second chance"": null, ""friends to lovers"": null, ""family drama"": null, ""construction"": null}",2026-03-21,success
"Tin Queen (Clifton Forge, #6)",Devney Perry,https://www.goodreads.com/book/show/46184159-tin-queen,,,"{""romance"": null, ""enemies to lovers"": null, ""small town romance"": null, ""contemporary romance"": null, ""romantic suspense"": null, ""contemporary"": null, ""audiobook"": null, ""suspense"": null, ""adult"": null, ""mystery"": null}",2026-03-21,success
"Empire High Matchmaker (Empire High, #4)",Ivy Smoak,https://www.goodreads.com/book/show/55817194-empire-high-matchmaker,,,"{""romance"": null, ""contemporary romance"": null, ""dark romance"": null, ""contemporary"": null, ""audiobook"": null, ""young adult"": null, ""new adult romance"": null, ""friends to lovers"": null, ""fiction"": null, ""enemies to lovers"": null}",2026-03-21,success
"Devil in Disguise (The Ravenels, #7)",Lisa Kleypas,https://www.goodreads.com/book/show/51178326-devil-in-disguise,2636.0,4.02,"{""historical romance"": null, ""romance"": null, ""historical"": null, ""historical fiction"": null, ""audiobook"": null, ""fiction"": null, ""adult"": null, ""regency"": null, ""victorian"": null, ""regency romance"": null}",2026-03-21,success
The Breath Between Waves,Charlotte Anne Hamilton,https://www.goodreads.com/book/show/57523977-the-breath-between-waves,103.0,3.74,"{""lesbian"": null, ""historical fiction"": null, ""romance"": null, ""lgbt"": null, ""historical"": null, ""queer"": null, ""adult"": null, ""fiction"": null, ""historical romance"": null, ""gay"": null}",2026-03-21,success
"Magic Dark, Magic Divine (Warrior of the Divine Sword, #1)",A.J. Locke,https://www.goodreads.com/book/show/58157435-magic-dark-magic-divine,84.0,4.05,"{""fantasy"": null, ""urban fantasy"": null, ""romance"": null, ""paranormal"": null, ""fiction"": null, ""audiobook"": null, ""paranormal romance"": null, ""magic"": null, ""fantasy romance"": null, ""adult"": null}",2026-03-21,success
Don't Kiss the Bride,Carian Cole,https://www.goodreads.com/book/show/56894372-don-t-kiss-the-bride,,,"{""romance"": null, ""marriage of convenience"": null, ""friends to lovers"": null, ""contemporary"": null, ""contemporary romance"": null, ""slow burn"": null, ""audiobook"": null, ""new adult"": null, ""high school"": null, ""adult"": null}",2026-03-21,success
Twice Shy,Sarah Hogle,https://www.goodreads.com/book/show/54660653-twice-shy,7025.0,3.64,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""fiction"": null, ""adult"": null, ""enemies to lovers"": null, ""chick lit"": null, ""audiobook"": null, ""rom com"": null, ""forced proximity"": null}",2026-03-21,success
Of Trust & Heart,Charlotte Anne Hamilton,https://www.goodreads.com/book/show/53257693-of-trust-heart,50.0,3.58,"{""lesbian"": null, ""romance"": null, ""historical"": null, ""queer"": null, ""lgbt"": null, ""historical fiction"": null, ""historical romance"": null, ""new adult"": null, ""adult"": null, ""fiction"": null}",2026-03-21,success
"Fall of Night (Midnight Breed, #17)",Lara Adrian,https://www.goodreads.com/book/show/56461582-fall-of-night,199.0,4.31,"{""paranormal romance"": null, ""vampires"": null, ""paranormal"": null, ""fantasy"": null, ""romance"": null, ""urban fantasy"": null, ""audiobook"": null, ""aliens"": null, ""enemies to lovers"": null, ""adult"": null}",2026-03-21,success
The Devil Wears Black,L.J. Shen,https://www.goodreads.com/book/show/50724052-the-devil-wears-black,5702.0,4.1,"{""romance"": null, ""second chance"": null, ""enemies to lovers"": null, ""contemporary"": null, ""fake dating"": null, ""contemporary romance"": null, ""audiobook"": null, ""second chance romance"": null, ""new adult"": null, ""adult"": null}",2026-03-21,success
"Heavy Crown (Brutal Birthright, #6)",Sophie Lark,https://www.goodreads.com/book/show/55313080-heavy-crown,,,"{""dark romance"": null, ""romance"": null, ""mafia romance"": null, ""dark"": null, ""contemporary"": null, ""enemies to lovers"": null, ""contemporary romance"": null, ""spicy"": null, ""adult"": null, ""new adult"": null}",2026-03-21,success
"My Saving Grace (Vested Interest: ABC Corp, #1)",Melanie Moreland,https://www.goodreads.com/book/show/56076123-my-saving-grace,398.0,4.27,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""audiobook"": null, ""enemies to lovers"": null, ""workplace"": null, ""emotional"": null, ""amazon"": null, ""adult"": null, ""forbidden love"": null}",2026-03-21,success
"Chain of Iron (The Last Hours, #2)",Cassandra Clare,https://www.goodreads.com/book/show/17699855-chain-of-iron,13107.0,4.41,"{""fantasy"": null, ""young adult"": null, ""romance"": null, ""historical fiction"": null, ""urban fantasy"": null, ""young adult fantasy"": null, ""paranormal"": null, ""historical"": null, ""fiction"": null, ""audiobook"": null}",2026-03-21,success
"Crown of Thorns (Thornwood Prep, #1)",E.M.  Snow,https://www.goodreads.com/book/show/54767725-crown-of-thorns,,,"{""enemies to lovers"": null, ""high school"": null, ""dark romance"": null, ""new adult"": null, ""dark"": null, ""romance"": null, ""contemporary"": null, ""young adult"": null, ""contemporary romance"": null, ""slow burn"": null}",2026-03-21,success
"Reclaimed (Shadow Beast Shifters, #2)",Jaymin Eve,https://www.goodreads.com/book/show/56220780-reclaimed,2551.0,4.32,"{""fantasy"": null, ""paranormal"": null, ""romance"": null, ""shapeshifters"": null, ""paranormal romance"": null, ""magic"": null, ""urban fantasy"": null, ""enemies to lovers"": null, ""fantasy romance"": null, ""fae"": null}",2026-03-21,success
"Wild Sign (Alpha & Omega, #6)",Patricia Briggs,https://www.goodreads.com/book/show/54325980-wild-sign,2412.0,4.5,"{""urban fantasy"": null, ""fantasy"": null, ""paranormal"": null, ""romance"": null, ""magic"": null, ""werewolves"": null, ""audiobook"": null, ""shapeshifters"": null, ""paranormal romance"": null, ""fiction"": null}",2026-03-21,success
"Cherished (Steel Brothers Saga, #17)",Helen Hardt,https://www.goodreads.com/book/show/54565980-cherished,268.0,4.54,"{""romance"": null, ""erotica"": null, ""fiction"": null, ""mystery"": null, ""contemporary romance"": null, ""contemporary"": null, ""audiobook"": null, ""steamy"": null, ""love"": null, ""erotic romance"": null}",2026-03-21,success
Freed (Steel Brothers Saga #18),Helen Hardt,https://www.goodreads.com/book/show/54565979-freed,,,"{""romance"": null, ""fiction"": null, ""erotica"": null, ""contemporary romance"": null, ""contemporary"": null}",2026-03-21,success
Heartless Savage (Angels Halo MC Next Gen #8),Terri Anne Browning,https://www.goodreads.com/book/show/54387427-heartless-savage,82.0,4.42,"{""friends to lovers"": null, ""new adult"": null, ""contemporary"": null, ""romance"": null, ""high school"": null}",2026-03-21,success
"The Sinner's Deceit (Sinners of the City, #1)",Misha Blake,https://www.goodreads.com/book/show/57358157-the-sinner-s-deceit,,,{},2026-03-21,success
Deadly Illusion (Secrets and the City Book 1),Kathy Lockheart,https://www.goodreads.com/book/show/57204805-deadly-illusion,,,"{""romance"": null, ""dark romance"": null, ""dark"": null, ""sports"": null, ""contemporary"": null, ""sports romance"": null, ""romantic suspense"": null, ""suspense"": null, ""spicy"": null, ""abuse"": null}",2026-03-21,success
"A Reluctant Attraction (Handymen, #3)",Rosanna Leo,https://www.goodreads.com/book/show/56929787-a-reluctant-attraction,45.0,4.23,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""fiction"": null, ""canada"": null, ""womens fiction"": null}",2026-03-21,success
The Prophecy of the Water Sprite,K. Rose,https://www.goodreads.com/book/show/58016405-the-prophecy-of-the-water-sprite,109.0,3.89,"{""fantasy"": null, ""paranormal"": null}",2026-03-21,success
Protecting His Target (Away From Keyboard #9),Patricia D. Eddy,https://www.goodreads.com/book/show/57867670-protecting-his-target,60.0,4.56,"{""romance"": null, ""audiobook"": null, ""action"": null}",2026-03-21,success
"Coveting Kinsley (The Rayton Brothers, #4)",Misha Blake,https://www.goodreads.com/book/show/57462943-coveting-kinsley,0.0,0.0,{},2026-03-21,success
"Dead Sound (Things Unseen, #1)",Anise Eden,https://www.goodreads.com/book/show/56125792-dead-sound,87.0,4.38,"{""thriller"": null, ""romance"": null, ""mystery"": null, ""fiction"": null, ""amazon"": null, ""friends to lovers"": null}",2026-03-21,success
"Pirate's Promise (Sentinels of Savannah, #5)",Lisa Kessler,https://www.goodreads.com/book/show/57517087-pirate-s-promise,57.0,4.36,"{""paranormal"": null, ""pirates"": null, ""paranormal romance"": null, ""romance"": null, ""contemporary"": null, ""magic"": null, ""demons"": null}",2026-03-21,success
Rogue Officer (Gone Rogue #2),Patricia D. Eddy,https://www.goodreads.com/book/show/57824486-rogue-officer,59.0,4.47,"{""romance"": null, ""audiobook"": null, ""russia"": null, ""romantic suspense"": null, ""military fiction"": null}",2026-03-21,success
"Appealing Malory (The Rayton Brothers, #5)",Misha Blake,https://www.goodreads.com/book/show/57462960-appealing-malory,0.0,0.0,{},2026-03-21,success
"The Knockout Rule (Showmen, #4)",Kelly Siskind,https://www.goodreads.com/book/show/54682071-the-knockout-rule,,,"{""romance"": null, ""contemporary"": null, ""sports"": null, ""sports romance"": null, ""contemporary romance"": null, ""adult"": null, ""fiction"": null, ""rom com"": null, ""enemies to lovers"": null, ""forced proximity"": null}",2026-03-21,success
Braving His Past (Away From Keyboard #8),Patricia D. Eddy,https://www.goodreads.com/book/show/55438747-braving-his-past,89.0,4.36,"{""m m romance"": null, ""romance"": null, ""audiobook"": null, ""abuse"": null, ""lgbt"": null, ""romantic suspense"": null, ""contemporary"": null, ""suspense"": null, ""found family"": null, ""ebooks"": null}",2026-03-21,success
"Fated Blades (Kinsmen, #3)",Ilona Andrews,https://www.goodreads.com/book/show/59011438-fated-blades,1200.0,4.34,"{""romance"": null, ""science fiction"": null, ""fantasy"": null, ""urban fantasy"": null, ""enemies to lovers"": null, ""audiobook"": null, ""paranormal"": null, ""science fiction romance"": null, ""paranormal romance"": null, ""novella"": null}",2026-03-21,success
"Protected (The Rayton Brothers, #3.5)",Misha Blake,https://www.goodreads.com/book/show/57150137-protected,,,{},2026-03-21,success
To Have and to Hate,R.S. Grey,https://www.goodreads.com/book/show/57195801-to-have-and-to-hate,1266.0,3.97,"{""romance"": null, ""marriage of convenience"": null, ""contemporary"": null, ""contemporary romance"": null, ""enemies to lovers"": null, ""slow burn"": null, ""forced proximity"": null, ""new adult"": null, ""audiobook"": null, ""rom com"": null}",2026-03-21,success
The Love Song of Ivy K. Harlowe,Hannah Moskowitz,https://www.goodreads.com/book/show/54860302-the-love-song-of-ivy-k-harlowe,161.0,3.64,"{""lesbian"": null, ""lgbt"": null, ""contemporary"": null, ""romance"": null, ""young adult"": null, ""queer"": null, ""new adult"": null, ""fiction"": null, ""realistic fiction"": null, ""mental health"": null}",2026-03-21,success
Washed Up,Kandi Steiner,https://www.goodreads.com/book/show/59457700-washed-up,605.0,4.03,"{""romance"": null, ""contemporary romance"": null, ""friends to lovers"": null, ""slow burn"": null, ""contemporary"": null, ""medical"": null, ""second chance"": null, ""doctors"": null, ""forbidden romance"": null, ""age gap romance"": null}",2026-03-21,success
"Blackout After Dark (Gansett Island, #21)",Marie Force,https://www.goodreads.com/book/show/53303179-blackout-after-dark,248.0,4.6,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""fiction"": null, ""audiobook"": null, ""family"": null}",2026-03-21,success
"Reckless Road (Torpedo Ink, #5)",Christine Feehan,https://www.goodreads.com/book/show/53538962-reckless-road,521.0,4.35,"{""romance"": null, ""paranormal"": null, ""paranormal romance"": null, ""contemporary"": null, ""fantasy"": null, ""erotica"": null, ""suspense"": null, ""contemporary romance"": null, ""romantic suspense"": null, ""dark"": null}",2026-03-21,success
"My Funny Demon Valentine (Hell Bent, #1)",Aurora Ascher,https://www.goodreads.com/book/show/58902005-my-funny-demon-valentine,3401.0,3.78,"{""romance"": null, ""fantasy"": null, ""paranormal"": null, ""romantasy"": null, ""demons"": null, ""paranormal romance"": null, ""audiobook"": null, ""fiction"": null, ""urban fantasy"": null, ""spicy"": null}",2026-03-21,success
Nate,Tijan,https://www.goodreads.com/book/show/53441976-nate,580.0,4.13,"{""romance"": null, ""enemies to lovers"": null, ""contemporary"": null, ""contemporary romance"": null, ""new adult"": null, ""adult"": null, ""audiobook"": null, ""abuse"": null, ""childrens"": null, ""emotional"": null}",2026-03-21,success
"Indigo Ridge (The Edens, #1)",Devney Perry,https://www.goodreads.com/book/show/55926057-indigo-ridge,15372.0,4.12,"{""romance"": null, ""mystery"": null, ""small town romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""romantic suspense"": null, ""enemies to lovers"": null, ""suspense"": null, ""westerns"": null, ""adult"": null}",2026-03-21,success
"Inked Persuasion (Montgomery Ink: Fort Collins, #1)",Carrie Ann Ryan,https://www.goodreads.com/book/show/50996759-inked-persuasion,,,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""enemies to lovers"": null, ""amazon"": null, ""audiobook"": null, ""ebooks"": null, ""mystery"": null, ""second chance"": null, ""family"": null}",2026-03-21,success
"Surrendering Hope (The Hope Legacy, #2)",Adaline Winters,https://www.goodreads.com/book/show/56331771-surrendering-hope,128.0,4.35,"{""fantasy"": null, ""romance"": null, ""paranormal"": null, ""paranormal romance"": null, ""fantasy romance"": null, ""fiction"": null, ""magic"": null}",2026-03-21,success
"Still Standing (Wild West MC, #1)",Kristen Ashley,https://www.goodreads.com/book/show/55888011-still-standing,1328.0,3.97,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""audiobook"": null, ""abuse"": null, ""adult"": null, ""erotica"": null, ""fiction"": null, ""motorcycle"": null, ""romantic suspense"": null}",2026-03-21,success
"Shadow Bound (The White Wolf Prophecy, #3)",Kayleigh   King,https://www.goodreads.com/book/show/55777315-shadow-bound,69.0,4.39,"{""paranormal"": null, ""romance"": null, ""shapeshifters"": null, ""fantasy"": null, ""enemies to lovers"": null, ""paranormal romance"": null, ""werewolves"": null, ""audiobook"": null, ""contemporary"": null, ""wolves"": null}",2026-03-21,success
Billion Dollar Fiancé,Olivia Hayle,https://www.goodreads.com/book/show/56602303-billion-dollar-fianc,,,"{""romance"": null, ""friends to lovers"": null, ""fake dating"": null, ""contemporary romance"": null, ""contemporary"": null, ""audiobook"": null, ""second chance"": null, ""billionaire romance"": null, ""spicy"": null, ""adult"": null}",2026-03-21,success
"Captured in Ink (Montgomery Ink, #4.5)",Carrie Ann Ryan,https://www.goodreads.com/book/show/53776771-captured-in-ink,,,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""menage"": null, ""m m f"": null, ""ebooks"": null, ""novella"": null, ""second chance"": null}",2026-03-21,success
Dare To Stay (Dare Nation #4),Carly Phillips,https://www.goodreads.com/book/show/54049905-dare-to-stay,309.0,4.04,"{""romance"": null, ""audiobook"": null, ""second chance"": null, ""contemporary"": null, ""sports"": null, ""contemporary romance"": null, ""sports romance"": null, ""second chance romance"": null, ""fiction"": null, ""family"": null}",2026-03-21,success
"My Beautiful Sin (Saints and Sinners, #2)",J. Kenner,https://www.goodreads.com/book/show/54857605-my-beautiful-sin,207.0,4.17,"{""romance"": null, ""romantic suspense"": null, ""contemporary romance"": null, ""suspense"": null, ""contemporary"": null, ""second chance"": null, ""erotica"": null, ""mystery"": null, ""erotic romance"": null, ""second chance romance"": null}",2026-03-21,success
"Escape With Me (The O'Callaghans, #3; With Me In Seattle, #16)",Kristen Proby,https://www.goodreads.com/book/show/56470249-escape-with-me,293.0,4.33,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""audiobook"": null, ""friends to lovers"": null, ""fiction"": null, ""erotica"": null, ""small town romance"": null, ""spicy romance"": null, ""irish literature"": null}",2026-03-21,success
"Kit (Chicago Blaze, #8)",Brenda Rothert,https://www.goodreads.com/book/show/54838599-kit,107.0,4.12,"{""sports romance"": null, ""sports"": null, ""romance"": null, ""hockey"": null, ""hockey romance"": null, ""audiobook"": null, ""contemporary romance"": null, ""contemporary"": null}",2026-03-21,success
"My One and Only (Very Irresistible Bachelors, #5)",Layla Hagen,https://www.goodreads.com/book/show/55676735-my-one-and-only,234.0,4.35,"{""romance"": null, ""audiobook"": null, ""contemporary"": null, ""contemporary romance"": null, ""workplace romance"": null, ""fiction"": null}",2026-03-21,success
"Shielding Riley (Delta Team Two, #4)",Susan Stoker,https://www.goodreads.com/book/show/50610395-shielding-riley,284.0,4.54,"{""military fiction"": null, ""romance"": null, ""romantic suspense"": null, ""military romance"": null, ""contemporary"": null, ""suspense"": null, ""fiction"": null, ""childrens"": null, ""contemporary romance"": null, ""audiobook"": null}",2026-03-21,success
"Scandalous Prince (Mafia Royals, #2)",Rachel Van Dyken,https://www.goodreads.com/book/show/52060336-scandalous-prince,440.0,4.38,"{""mafia romance"": null, ""romance"": null, ""dark romance"": null, ""dark"": null, ""new adult"": null, ""contemporary"": null, ""friends to lovers"": null, ""audiobook"": null, ""contemporary romance"": null, ""suspense"": null}",2026-03-21,success
"Destructive King (Mafia Royals, #3)",Rachel Van Dyken,https://www.goodreads.com/book/show/53927251-destructive-king,453.0,4.36,"{""romance"": null, ""mafia romance"": null, ""dark romance"": null, ""contemporary"": null, ""enemies to lovers"": null, ""dark"": null, ""new adult"": null, ""audiobook"": null, ""crime"": null, ""emotional"": null}",2026-03-21,success
"Shielding Jayme (Delta Team Two, #3.5)",Susan Stoker,https://www.goodreads.com/book/show/55199437-shielding-jayme,212.0,4.22,"{""romance"": null, ""military fiction"": null, ""romantic suspense"": null, ""novella"": null, ""military romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""audiobook"": null, ""fiction"": null, ""suspense"": null}",2026-03-21,success
Van Helsing Damned (Immortal Hunters MC #2),Helen  Scott,https://www.goodreads.com/book/show/55857072-van-helsing-damned,139.0,4.26,"{""paranormal"": null, ""romance"": null, ""urban fantasy"": null, ""demons"": null}",2026-03-21,success
"One Night (Butler Cove, #5)",Natasha Boyd,https://www.goodreads.com/book/show/34669109-one-night,1.0,3.75,"{""romance"": null}",2026-03-21,success
"Grant's Flame (Shark's Edge, #5)",Angel   Payne,https://www.goodreads.com/book/show/52757537-grant-s-flame,57.0,4.54,"{""romance"": null, ""contemporary"": null}",2026-03-21,success
"Grant's Blaze (Shark's Edge, #6)",Angel   Payne,https://www.goodreads.com/book/show/52757555-grant-s-blaze,48.0,4.58,"{""romance"": null, ""romantic suspense"": null, ""contemporary"": null}",2026-03-21,success
"Born of Blood (The League: Nemesis Rising, #11)",Sherrilyn Kenyon,https://www.goodreads.com/book/show/36639659-born-of-blood,89.0,4.25,"{""romance"": null, ""fantasy"": null, ""science fiction"": null, ""paranormal"": null, ""paranormal romance"": null, ""audiobook"": null, ""adult"": null, ""science fiction romance"": null, ""ebooks"": null, ""enemies to lovers"": null}",2026-03-21,success
All or Nothing (Valkyrie Ops #2),Cindy Dees,https://www.goodreads.com/book/show/50199685-all-or-nothing,7.0,4.3,"{""military fiction"": null, ""romance"": null, ""military romance"": null}",2026-03-21,success
"In Chaos (Black Falls High, #4)",K.G. Reuss,https://www.goodreads.com/book/show/55468076-in-chaos,422.0,4.27,"{""dark romance"": null, ""romance"": null, ""high school"": null, ""why choose"": null, ""dark"": null, ""contemporary"": null, ""enemies to lovers"": null, ""new adult"": null, ""suspense"": null, ""contemporary romance"": null}",2026-03-21,success
"Savage Devil (Devils of Sun Valley High, #2)",Daniela Romero,https://www.goodreads.com/book/show/54737566-savage-devil,,,"{""sports romance"": null, ""sports"": null, ""romance"": null, ""high school"": null, ""enemies to lovers"": null, ""dark romance"": null, ""second chance"": null, ""contemporary"": null, ""football"": null, ""new adult"": null}",2026-03-21,success
"From Shadow and Silence (Elements of Five, #4)",Carrie Ann Ryan,https://www.goodreads.com/book/show/44570197-from-shadow-and-silence,82.0,4.4,"{""fantasy"": null, ""young adult"": null, ""audiobook"": null, ""paranormal"": null}",2026-03-21,success
Finding Elodie (SEAL Team Hawaii #1),Susan Stoker,https://www.goodreads.com/book/show/53258121-finding-elodie,453.0,4.41,"{""romance"": null, ""military fiction"": null, ""romantic suspense"": null, ""contemporary"": null, ""suspense"": null, ""contemporary romance"": null, ""military romance"": null, ""audiobook"": null, ""fiction"": null, ""ebooks"": null}",2026-03-21,success
"Wherever You Are (KGI, #12)",Maya Banks,https://www.goodreads.com/book/show/30305570-wherever-you-are,32.0,4.13,"{""romance"": null, ""romantic suspense"": null, ""military fiction"": null, ""contemporary romance"": null, ""contemporary"": null, ""suspense"": null, ""military romance"": null, ""mystery"": null, ""action"": null, ""adult"": null}",2026-03-21,success
"The Touch of a Villain (The Boys of Clermont Bay, #1)",Holly Renee,https://www.goodreads.com/book/show/56085467-the-touch-of-a-villain,721.0,3.89,"{""enemies to lovers"": null, ""romance"": null, ""high school"": null, ""dark romance"": null, ""new adult"": null, ""contemporary"": null, ""contemporary romance"": null, ""sports romance"": null, ""sports"": null, ""dark"": null}",2026-03-21,success
Collided,Anna   Ray,https://www.goodreads.com/book/show/57042882-collided,,,"{""romance"": null, ""mafia romance"": null, ""adult"": null, ""new adult"": null, ""contemporary romance"": null}",2026-03-21,success
"Faithless in Death (In Death, #52)",J.D. Robb,https://www.goodreads.com/book/show/53138105-faithless-in-death,,,"{""mystery"": null, ""romance"": null, ""fiction"": null, ""crime"": null, ""audiobook"": null, ""suspense"": null, ""futuristic"": null, ""thriller"": null, ""romantic suspense"": null, ""science fiction"": null}",2026-03-21,success
