book_title,author,goodreads_url,reviews_count,avg_rating,shelves,date_scraped,status
The True Love Experiment,Christina Lauren,https://www.goodreads.com/book/show/62361081-the-true-love-experiment,22226.0,4.07,"{""romance"": null, ""audiobook"": null, ""contemporary"": null, ""fiction"": null, ""contemporary romance"": null, ""adult"": null, ""chick lit"": null, ""rom com"": null, ""friends to lovers"": null, ""forced proximity"": null}",2026-03-21,success
Check & Mate,Ali Hazelwood,https://www.goodreads.com/book/show/60683957-check-mate,58113.0,3.94,"{""romance"": null, ""young adult"": null, ""contemporary"": null, ""audiobook"": null, ""fiction"": null, ""contemporary romance"": null, ""enemies to lovers"": null, ""rom com"": null, ""new adult"": null, ""young adult romance"": null}",2026-03-21,success
"Exes and O's (The Influencer, #2)",Amy  Lea,https://www.goodreads.com/book/show/60878143-exes-and-o-s,,,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""audiobook"": null, ""friends to lovers"": null, ""fiction"": null, ""adult"": null, ""rom com"": null, ""forced proximity"": null, ""chick lit"": null}",2026-03-21,success
Business or Pleasure,Rachel Lynn Solomon,https://www.goodreads.com/book/show/62710608-business-or-pleasure,5854.0,3.72,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""audiobook"": null, ""fiction"": null, ""adult"": null, ""rom com"": null, ""chick lit"": null, ""forced proximity"": null, ""mental health"": null}",2026-03-21,success
"The Long Game (Green Oak, #1)",Elena  Armas,https://www.goodreads.com/book/show/101144869-the-long-game,13031.0,3.55,"{""romance"": null, ""sports romance"": null, ""contemporary"": null, ""sports"": null, ""audiobook"": null, ""contemporary romance"": null, ""enemies to lovers"": null, ""fiction"": null, ""adult"": null, ""forced proximity"": null}",2026-03-21,success
Too Wrong to Be Right,Melonie Johnson,https://www.goodreads.com/book/show/60784580-too-wrong-to-be-right,683.0,3.36,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""fiction"": null, ""adult"": null, ""friends to lovers"": null, ""chick lit"": null, ""audiobook"": null, ""rom com"": null, ""realistic fiction"": null}",2026-03-21,success
Hello Stranger,Katherine Center,https://www.goodreads.com/book/show/61884987-hello-stranger,28410.0,3.92,"{""romance"": null, ""audiobook"": null, ""fiction"": null, ""contemporary"": null, ""contemporary romance"": null, ""chick lit"": null, ""adult"": null, ""rom com"": null, ""adult fiction"": null, ""book club"": null}",2026-03-21,success
The Seven Year Slip,Ashley Poston,https://www.goodreads.com/book/show/62926938-the-seven-year-slip,101429.0,4.16,"{""romance"": null, ""fiction"": null, ""audiobook"": null, ""magical realism"": null, ""contemporary"": null, ""book club"": null, ""fantasy"": null, ""time travel"": null, ""contemporary romance"": null, ""adult"": null}",2026-03-21,success
Just My Type,Falon Ballard,https://www.goodreads.com/book/show/61069157-just-my-type,4525.0,3.65,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""second chance"": null, ""fiction"": null, ""enemies to lovers"": null, ""adult"": null, ""audiobook"": null, ""rom com"": null, ""chick lit"": null}",2026-03-21,success
"Make a Wish (Spark House, #3)",Helena Hunting,https://www.goodreads.com/book/show/60784616-make-a-wish,1314.0,3.69,"{""romance"": null, ""audiobook"": null, ""contemporary"": null, ""contemporary romance"": null, ""fiction"": null, ""second chance"": null, ""chick lit"": null, ""adult"": null, ""second chance romance"": null, ""friends to lovers"": null}",2026-03-21,success
"Coach (Treasure State Wildcats, #1)",Devney Perry,https://www.goodreads.com/book/show/63288993-coach,5154.0,3.94,"{""sports romance"": null, ""romance"": null, ""sports"": null, ""second chance"": null, ""friends to lovers"": null, ""second chance romance"": null, ""contemporary romance"": null, ""football"": null, ""workplace romance"": null, ""contemporary"": null}",2026-03-21,success
Betting on You,Lynn Painter,https://www.goodreads.com/book/show/60197314-betting-on-you,28852.0,4.13,"{""romance"": null, ""young adult"": null, ""contemporary"": null, ""audiobook"": null, ""fake dating"": null, ""fiction"": null, ""rom com"": null, ""enemies to lovers"": null, ""friends to lovers"": null, ""contemporary romance"": null}",2026-03-21,success
The Fiancée Farce,Alexandria Bellefleur,https://www.goodreads.com/book/show/59747519-the-fianc-e-farce,3245.0,3.96,"{""romance"": null, ""lgbt"": null, ""lesbian"": null, ""queer"": null, ""contemporary"": null, ""fiction"": null, ""audiobook"": null, ""adult"": null, ""fake dating"": null, ""contemporary romance"": null}",2026-03-21,success
"The Neighbor Favor (The Greene Sisters, #1)",Kristina Forest,https://www.goodreads.com/book/show/61111295-the-neighbor-favor,5822.0,3.83,"{""romance"": null, ""contemporary"": null, ""fiction"": null, ""audiobook"": null, ""contemporary romance"": null, ""adult"": null, ""books about books"": null, ""african american romance"": null, ""friends to lovers"": null, ""rom com"": null}",2026-03-21,success
"God of Ruin (Legacy of Gods, #4)",Rina Kent,https://www.goodreads.com/book/show/63346945-god-of-ruin,,,"{""dark romance"": null, ""romance"": null, ""enemies to lovers"": null, ""dark"": null, ""college"": null, ""audiobook"": null, ""contemporary"": null, ""spicy"": null, ""college romance"": null, ""smut"": null}",2026-03-21,success
"Reckless (Chestnut Springs, #4)",Elsie Silver,https://www.goodreads.com/book/show/108518990-reckless,,,"{""romance"": null, ""westerns"": null, ""contemporary romance"": null, ""small town romance"": null, ""contemporary"": null, ""cowboy romance"": null, ""sports romance"": null, ""sports"": null, ""audiobook"": null, ""spicy"": null}",2026-03-21,success
Black Ties & White Lies (Black Tie Billionaires #1),Kat Singleton,https://www.goodreads.com/book/show/63336417-black-ties-white-lies,9281.0,3.8,"{""romance"": null, ""fake dating"": null, ""forced proximity"": null, ""billionaire romance"": null, ""contemporary romance"": null, ""dark romance"": null, ""contemporary"": null, ""spicy"": null, ""workplace romance"": null, ""workplace"": null}",2026-03-21,success
The Love Proposal,Camilla Isley,https://www.goodreads.com/book/show/137978982-the-love-proposal,271.0,3.88,"{""romance"": null, ""chick lit"": null, ""romantic comedy"": null, ""contemporary"": null, ""humor"": null, ""contemporary romance"": null, ""audiobook"": null, ""forced proximity"": null, ""rom com"": null, ""clean romance"": null}",2026-03-21,success
"Madame (Salacious Players' Club, #6)",Sara Cate,https://www.goodreads.com/book/show/63883436-madame,4135.0,4.15,"{""romance"": null, ""bdsm"": null, ""dark romance"": null, ""spicy"": null, ""smut"": null, ""second chance"": null, ""why choose"": null, ""contemporary"": null, ""erotica"": null, ""contemporary romance"": null}",2026-03-21,success
Do I Know You?,Emily Wibberley,https://www.goodreads.com/book/show/61021912-do-i-know-you,2217.0,3.48,"{""romance"": null, ""contemporary"": null, ""audiobook"": null, ""fiction"": null, ""adult"": null, ""contemporary romance"": null, ""second chance"": null, ""summer"": null, ""rom com"": null, ""summer reads"": null}",2026-03-21,success
Will They or Won't They,Ava  Wilder,https://www.goodreads.com/book/show/62562854-will-they-or-won-t-they,3473.0,3.56,"{""romance"": null, ""contemporary"": null, ""enemies to lovers"": null, ""contemporary romance"": null, ""second chance"": null, ""fiction"": null, ""audiobook"": null, ""adult"": null, ""chick lit"": null, ""second chance romance"": null}",2026-03-21,success
Forget Me Not,Julie  Soto,https://www.goodreads.com/book/show/61618737-forget-me-not,14781.0,3.94,"{""romance"": null, ""contemporary"": null, ""second chance"": null, ""contemporary romance"": null, ""audiobook"": null, ""second chance romance"": null, ""adult"": null, ""fiction"": null, ""forced proximity"": null, ""enemies to lovers"": null}",2026-03-21,success
"Spring, Summer, Autumn, Us",Fiona   Collins,https://www.goodreads.com/book/show/61411419-spring-summer-autumn-us,161.0,4.1,"{""romance"": null, ""fiction"": null, ""contemporary"": null, ""adult"": null, ""love"": null, ""literary fiction"": null}",2026-03-21,success
"The Plus One (A Brush with Love, #3)",Mazey Eddings,https://www.goodreads.com/book/show/60784545-the-plus-one,3665.0,3.64,"{""romance"": null, ""enemies to lovers"": null, ""contemporary"": null, ""fake dating"": null, ""contemporary romance"": null, ""audiobook"": null, ""fiction"": null, ""adult"": null, ""forced proximity"": null, ""mental health"": null}",2026-03-21,success
"Blood of My Monster (Monster Trilogy, #1)",Rina Kent,https://www.goodreads.com/book/show/63368678-blood-of-my-monster,,,"{""dark romance"": null, ""romance"": null, ""mafia romance"": null, ""dark"": null, ""enemies to lovers"": null, ""military fiction"": null, ""contemporary"": null, ""audiobook"": null, ""forced proximity"": null, ""adult"": null}",2026-03-21,success
A Love Catastrophe,Helena Hunting,https://www.goodreads.com/book/show/62874236-a-love-catastrophe,1739.0,3.43,"{""romance"": null, ""audiobook"": null, ""contemporary"": null, ""contemporary romance"": null, ""rom com"": null, ""fiction"": null, ""adult"": null, ""chick lit"": null, ""sports"": null, ""enemies to lovers"": null}",2026-03-21,success
"Take the Lead (Dance Off, #1)",Alexis Daria,https://www.goodreads.com/book/show/57693459-take-the-lead,1469.0,3.74,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""adult"": null, ""fiction"": null, ""audiobook"": null, ""latinx"": null, ""celebrity"": null, ""forced proximity"": null, ""sports"": null}",2026-03-21,success
Love and Other Flight Delays,Denise  Williams,https://www.goodreads.com/book/show/61327472-love-and-other-flight-delays,461.0,3.47,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""fiction"": null, ""adult"": null, ""short stories"": null, ""novella"": null, ""chick lit"": null, ""rom com"": null, ""audiobook"": null}",2026-03-21,success
"Heart of My Monster (Monster Trilogy, #3)",Rina Kent,https://www.goodreads.com/book/show/63287436-heart-of-my-monster,,,"{""dark romance"": null, ""romance"": null, ""mafia romance"": null, ""dark"": null, ""enemies to lovers"": null, ""audiobook"": null, ""contemporary"": null, ""adult"": null, ""forced proximity"": null, ""second chance"": null}",2026-03-21,success
"Iris Kelly Doesn't Date (Bright Falls, #3)",Ashley Herring Blake,https://www.goodreads.com/book/show/61087733-iris-kelly-doesn-t-date,6793.0,4.09,"{""romance"": null, ""lgbt"": null, ""lesbian"": null, ""queer"": null, ""contemporary"": null, ""fiction"": null, ""audiobook"": null, ""adult"": null, ""fake dating"": null, ""contemporary romance"": null}",2026-03-21,success
My Billionaire Grump,Camilla Isley,https://www.goodreads.com/book/show/149131106-my-billionaire-grump,,,,2026-03-21,book_key_not_found
"Sorry, Bro",Taleen Voskuni,https://www.goodreads.com/book/show/59455502-sorry-bro,1202.0,3.64,"{""romance"": null, ""lgbt"": null, ""queer"": null, ""lesbian"": null, ""contemporary"": null, ""fiction"": null, ""adult"": null, ""audiobook"": null, ""contemporary romance"": null, ""lesbian fiction"": null}",2026-03-21,success
"Only and Forever (Bergman Brothers, #7)",Chloe Liese,https://www.goodreads.com/book/show/195035565-only-and-forever,2352.0,3.99,"{""romance"": null, ""contemporary romance"": null, ""audiobook"": null, ""contemporary"": null, ""fiction"": null, ""forced proximity"": null, ""friends to lovers"": null, ""adult"": null, ""slow burn"": null, ""found family"": null}",2026-03-21,success
"The Devil Gets His Due (The Devils, #4)",Elizabeth O'Roark,https://www.goodreads.com/book/show/63184308-the-devil-gets-his-due,,,"{""romance"": null, ""enemies to lovers"": null, ""contemporary romance"": null, ""contemporary"": null, ""forced proximity"": null, ""surprise pregnancy"": null, ""slow burn"": null, ""adult"": null, ""audiobook"": null, ""doctors"": null}",2026-03-21,success
"God of Fury (Legacy of Gods, #5)",Rina Kent,https://www.goodreads.com/book/show/197769061-god-of-fury,,,"{""dark romance"": null, ""romance"": null, ""m m romance"": null, ""dark"": null, ""enemies to lovers"": null, ""lgbt"": null, ""audiobook"": null, ""college"": null, ""contemporary"": null, ""spicy"": null}",2026-03-21,success
Text Appeal,Amber Roberts,https://www.goodreads.com/book/show/64414653-text-appeal,409.0,3.01,"{""romance"": null, ""contemporary"": null, ""friends to lovers"": null, ""fiction"": null, ""adult"": null, ""audiobook"": null, ""contemporary romance"": null, ""rom com"": null, ""chick lit"": null, ""queer"": null}",2026-03-21,success
"The Brood (Calamity Montana, #6)",Devney Perry,https://www.goodreads.com/book/show/62608904-the-brood,1151.0,4.11,"{""romance"": null, ""forced proximity"": null, ""small town romance"": null, ""contemporary romance"": null, ""audiobook"": null, ""contemporary"": null, ""adult"": null, ""teachers"": null, ""age gap romance"": null, ""spicy"": null}",2026-03-21,success
Mrs. Nash's Ashes,Sarah   Adler,https://www.goodreads.com/book/show/62296523-mrs-nash-s-ashes,5744.0,4.01,"{""romance"": null, ""fiction"": null, ""audiobook"": null, ""contemporary"": null, ""contemporary romance"": null, ""chick lit"": null, ""adult"": null, ""road trip"": null, ""book club"": null, ""rom com"": null}",2026-03-21,success
"Crimson River (The Edens, #5)",Devney Perry,https://www.goodreads.com/book/show/75579822-crimson-river,5332.0,4.14,"{""romance"": null, ""small town romance"": null, ""romantic suspense"": null, ""contemporary romance"": null, ""contemporary"": null, ""suspense"": null, ""mystery"": null, ""audiobook"": null, ""adult"": null, ""forced proximity"": null}",2026-03-21,success
"To Have and to Heist (Simi Chopra, #1)",Sara Desai,https://www.goodreads.com/book/show/62802776-to-have-and-to-heist,1179.0,3.51,"{""romance"": null, ""mystery"": null, ""contemporary"": null, ""audiobook"": null, ""fiction"": null, ""contemporary romance"": null, ""adult"": null, ""rom com"": null, ""chick lit"": null, ""mystery thriller"": null}",2026-03-21,success
"Not Your Ex's Hexes (Supernatural Singles, #2)",April Asher,https://www.goodreads.com/book/show/60784601-not-your-ex-s-hexes,1399.0,3.8,"{""romance"": null, ""fantasy"": null, ""paranormal"": null, ""witches"": null, ""paranormal romance"": null, ""magic"": null, ""audiobook"": null, ""fiction"": null, ""contemporary romance"": null, ""adult"": null}",2026-03-21,success
"A Guide to Being Just Friends (Jansen Brothers, #3)",Sophie Sullivan,https://www.goodreads.com/book/show/60784626-a-guide-to-being-just-friends,2451.0,3.45,"{""romance"": null, ""contemporary"": null, ""friends to lovers"": null, ""audiobook"": null, ""contemporary romance"": null, ""fiction"": null, ""rom com"": null, ""adult"": null, ""chick lit"": null, ""adult fiction"": null}",2026-03-21,success
"For Her Consideration (Out in Hollywood, #1)",Amy Spalding,https://www.goodreads.com/book/show/61193071-for-her-consideration,1332.0,3.75,"{""romance"": null, ""lgbt"": null, ""lesbian"": null, ""queer"": null, ""contemporary"": null, ""fiction"": null, ""adult"": null, ""audiobook"": null, ""contemporary romance"": null, ""lesbian fiction"": null}",2026-03-21,success
"Royally In Trouble (Royal, #2)",Meghan Quinn,https://www.goodreads.com/book/show/61942150-royally-in-trouble,1034.0,4.09,"{""romance"": null, ""contemporary romance"": null, ""royalty"": null, ""contemporary"": null, ""rom com"": null, ""royal romance"": null, ""spicy"": null, ""romantic suspense"": null, ""suspense"": null, ""audiobook"": null}",2026-03-21,success
Ruby Spencer's Whisky Year,Rochelle Bilow,https://www.goodreads.com/book/show/61784018-ruby-spencer-s-whisky-year,,,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""fiction"": null, ""audiobook"": null, ""scotland"": null, ""adult"": null, ""chick lit"": null, ""rom com"": null, ""small town romance"": null}",2026-03-21,success
Skybriar,Talia Hibbert,https://www.goodreads.com/book/show/121376298-skybriar,,,,2026-03-21,book_key_not_found
Lunar Love,Lauren Kung Jessen,https://www.goodreads.com/book/show/61156427-lunar-love,,,"{""romance"": null, ""contemporary"": null, ""fiction"": null, ""contemporary romance"": null, ""adult"": null, ""audiobook"": null, ""chick lit"": null, ""enemies to lovers"": null, ""rom com"": null, ""adult fiction"": null}",2026-03-21,success
"Codename Charming (Palace Insiders, #2)",Lucy  Parker,https://www.goodreads.com/book/show/63391920-codename-charming,883.0,3.74,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""fiction"": null, ""fake dating"": null, ""audiobook"": null, ""adult"": null, ""slow burn"": null, ""rom com"": null, ""workplace romance"": null}",2026-03-21,success
The Love Plot,Samantha Young,https://www.goodreads.com/book/show/63946922-the-love-plot,1294.0,3.8,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""fake dating"": null, ""audiobook"": null, ""fiction"": null, ""rom com"": null, ""chick lit"": null, ""adult"": null, ""enemies to lovers"": null}",2026-03-21,success
Sushi and Sea Lions,Rachel Corsini,https://www.goodreads.com/book/show/61377331-sushi-and-sea-lions,46.0,4.23,"{""romance"": null, ""rom com"": null, ""fiction"": null, ""contemporary romance"": null}",2026-03-21,success
"Free Me (WITSEC, #4)",Ashley N. Rostek,https://www.goodreads.com/book/show/63298752-free-me,,,"{""romance"": null, ""dark romance"": null, ""why choose"": null, ""dark"": null, ""contemporary"": null, ""contemporary romance"": null, ""high school"": null, ""audiobook"": null, ""new adult"": null, ""crime"": null}",2026-03-21,success
The Nanny,Lana Ferguson,https://www.goodreads.com/book/show/61530932-the-nanny,17154.0,3.54,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""audiobook"": null, ""forced proximity"": null, ""spicy"": null, ""fiction"": null, ""adult"": null, ""rom com"": null, ""chick lit"": null}",2026-03-21,success
"You Beautiful Thing, You (Bad Boys of Bardstown, #1)",Saffron A. Kent,https://www.goodreads.com/book/show/61329105-you-beautiful-thing-you,1187.0,3.45,"{""romance"": null, ""enemies to lovers"": null, ""sports"": null, ""sports romance"": null, ""second chance"": null, ""contemporary"": null, ""dark romance"": null, ""new adult"": null, ""contemporary romance"": null, ""dark"": null}",2026-03-21,success
Best Served Hot,Amanda Elliot,https://www.goodreads.com/book/show/60889763-best-served-hot,,,"{""romance"": null, ""contemporary"": null, ""audiobook"": null, ""enemies to lovers"": null, ""fiction"": null, ""contemporary romance"": null, ""chick lit"": null, ""adult"": null, ""rom com"": null, ""food"": null}",2026-03-21,success
"Stalking Nightmares (Scarlett Force, #4)",C.M. Stunich,https://www.goodreads.com/book/show/61076516-stalking-nightmares,11.0,4.29,"{""why choose"": null, ""dark"": null, ""dark romance"": null, ""romance"": null, ""enemies to lovers"": null, ""college"": null, ""contemporary"": null}",2026-03-21,success
"God of War (Legacy of Gods, #6)",Rina Kent,https://www.goodreads.com/book/show/203146594-god-of-war,,,"{""dark romance"": null, ""romance"": null, ""enemies to lovers"": null, ""dark"": null, ""marriage of convenience"": null, ""forced proximity"": null, ""audiobook"": null, ""contemporary"": null, ""spicy"": null, ""smut"": null}",2026-03-21,success
"Love, Theoretically",Ali Hazelwood,https://www.goodreads.com/book/show/63106723-love-theoretically,,,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""fiction"": null, ""enemies to lovers"": null, ""audiobook"": null, ""adult"": null, ""rom com"": null, ""chick lit"": null, ""fake dating"": null}",2026-03-21,success
Where Angels Fall (City of Sin #1),Delaney Foster,https://www.goodreads.com/book/show/103433199-where-angels-fall,149.0,4.38,"{""romance"": null, ""dark romance"": null, ""emotional"": null, ""new adult"": null, ""contemporary"": null, ""college romance"": null, ""young adult"": null, ""high school"": null, ""crime"": null, ""contemporary romance"": null}",2026-03-21,success
"Lace Vengeance (Snow White, #3)",Eve Dangerfield,https://www.goodreads.com/book/show/62991521-lace-vengeance,115.0,4.16,"{""dark romance"": null, ""romance"": null, ""dark"": null, ""why choose"": null, ""erotica"": null, ""romantic suspense"": null, ""adult"": null, ""retellings"": null, ""mafia romance"": null, ""suspense"": null}",2026-03-21,success
"Rewrite Our Story (Sutten Mountain, #1)",Kat Singleton,https://www.goodreads.com/book/show/122997129-rewrite-our-story,3177.0,3.93,"{""romance"": null, ""second chance"": null, ""small town romance"": null, ""friends to lovers"": null, ""second chance romance"": null, ""westerns"": null, ""contemporary romance"": null, ""contemporary"": null, ""cowboy romance"": null, ""forced proximity"": null}",2026-03-21,success
The Second You're Single,Cara Tanamachi,https://www.goodreads.com/book/show/60784611-the-second-you-re-single,790.0,3.26,"{""romance"": null, ""contemporary"": null, ""fiction"": null, ""audiobook"": null, ""contemporary romance"": null, ""chick lit"": null, ""rom com"": null, ""adult"": null, ""friends to lovers"": null, ""humor"": null}",2026-03-21,success
The Reunion,Kayla Olson,https://www.goodreads.com/book/show/61273328-the-reunion,2299.0,3.48,"{""romance"": null, ""contemporary"": null, ""audiobook"": null, ""fiction"": null, ""contemporary romance"": null, ""chick lit"": null, ""adult"": null, ""friends to lovers"": null, ""second chance"": null, ""rom com"": null}",2026-03-21,success
"Off the Map (Beck Sisters, #3)",Trish Doller,https://www.goodreads.com/book/show/60784572-off-the-map,2306.0,3.74,"{""romance"": null, ""audiobook"": null, ""fiction"": null, ""contemporary"": null, ""contemporary romance"": null, ""adult"": null, ""ireland"": null, ""chick lit"": null, ""travel"": null, ""road trip"": null}",2026-03-21,success
"With Love, from Cold World",Alicia Thompson,https://www.goodreads.com/book/show/63249737-with-love-from-cold-world,2787.0,3.72,"{""romance"": null, ""contemporary"": null, ""contemporary romance"": null, ""fiction"": null, ""audiobook"": null, ""christmas"": null, ""adult"": null, ""lgbt"": null, ""enemies to lovers"": null, ""queer"": null}",2026-03-21,success
