book_title,author,goodreads_url,reviews_count,avg_rating,shelves
"Love & Luck (Love & Gelato, #2)",Jenna Evans Welch,https://www.goodreads.com/book/show/32333026-love-luck,,,
Getting Schooled (Lakeside #1),Emma Chase,https://www.goodreads.com/book/show/38232071-getting-schooled,,,
The Road to You,Melissa Toppen,https://www.goodreads.com/book/show/37760782-the-road-to-you,,,
"Unmasked by the Marquess (Regency Imposters, #1)",Cat Sebastian,https://www.goodreads.com/book/show/35270780-unmasked-by-the-marquess,,,
9 Days and 9 Nights,Katie Cotugno,https://www.goodreads.com/book/show/35068736-9-days-and-9-nights,,,
Force of Nature,Melissa Toppen,https://www.goodreads.com/book/show/40857789-force-of-nature,,,
"Best of Luck (Chance of a Lifetime, #3)",Kate Clayborn,https://www.goodreads.com/book/show/39109499-best-of-luck,,,
Say You'll Remember Me,Katie McGarry,https://www.goodreads.com/book/show/35133826-say-you-ll-remember-me,,,
"The Hookup (Moonlight and Motor Oil, #1)",Kristen Ashley,https://www.goodreads.com/book/show/36408499-the-hookup,,,
"What He Doesn't Know (What He Doesn't Know, #1)",Kandi Steiner,https://www.goodreads.com/book/show/39215944-what-he-doesn-t-know,,,
"The Pursuit Of... (The Worth Saga, #2.5)",Courtney Milan,https://www.goodreads.com/book/show/39962903-the-pursuit-of,,,
"Pretty Venom (Gray Springs University, #3)",Ella Fields,https://www.goodreads.com/book/show/39779897-pretty-venom,,,
"Then There Was You (Second Chances Duet, #1)",Claire Contreras,https://www.goodreads.com/book/show/36488625-then-there-was-you,,,
I Have Lost My Way,Gayle Forman,https://www.goodreads.com/book/show/36470842-i-have-lost-my-way,,,
"Marriage of Inconvenience (Knitting in the City, #7)",Penny Reid,https://www.goodreads.com/book/show/30242230-marriage-of-inconvenience,,,
"So Close (Blacklist, #1)",Sylvia Day,https://www.goodreads.com/book/show/29763838-so-close,,,
"Rock Chick Reborn (Rock Chick, #9)",Kristen Ashley,https://www.goodreads.com/book/show/39707733-rock-chick-reborn,,,
"Tequila Haze (The Tequila Duet, #1)",Melissa Toppen,https://www.goodreads.com/book/show/39933584-tequila-haze,,,
"Chasing Him (Bishop Brothers, #3)",Kennedy Fox,https://www.goodreads.com/book/show/39944735-chasing-him,,,
Shelter in Place,Nora Roberts,https://www.goodreads.com/book/show/36425796-shelter-in-place,,,
"Needing Him (Bishop Brothers, #2)",Kennedy Fox,https://www.goodreads.com/book/show/39336502-needing-him,,,
While I Was Sleeping,Dani Atkins,https://www.goodreads.com/book/show/37780104-while-i-was-sleeping,,,
"Tequila Burn (The Tequila Duet, #2)",Melissa Toppen,https://www.goodreads.com/book/show/39703080-tequila-burn,,,
"Bittersweet Always (Gray Springs University, #2)",Ella Fields,https://www.goodreads.com/book/show/40028695-bittersweet-always,,,
Unforgivable,Isabel Love,https://www.goodreads.com/book/show/35499933-unforgivable,,,
Love Rerouted,Leddy Harper,https://www.goodreads.com/book/show/39741073-love-rerouted,,,
"Ruin (Gods, #1)",Samantha Towle,https://www.goodreads.com/book/show/36506588-ruin,,,
"From Twinkle, with Love",Sandhya Menon,https://www.goodreads.com/book/show/36373464-from-twinkle-with-love,,,
"My Way Back to You (Second Chances Duet, #2)",Claire Contreras,https://www.goodreads.com/book/show/37767011-my-way-back-to-you,,,
"Reckless (Texas Nights, #2)",Lex Martin,https://www.goodreads.com/book/show/36130400-reckless,,,
"The Controversial Princess (The Smoke & Mirrors Duology, #1)",Jodi Ellen Malpas,https://www.goodreads.com/book/show/37550331-the-controversial-princess,,,
"What He Always Knew (What He Doesn't Know, #2)",Kandi Steiner,https://www.goodreads.com/book/show/39281043-what-he-always-knew,,,
"Justice (Creed Brothers, #1)",K.C. Lynn,https://www.goodreads.com/book/show/38616508-justice,,,
"Taming Him (Bishop Brothers, #1)",Kennedy Fox,https://www.goodreads.com/book/show/35232267-taming-him,,,
"The Wrong Kind of Love (The Boys of Jackson Harbor, #1)",Lexi Ryan,https://www.goodreads.com/book/show/36978559-the-wrong-kind-of-love,,,
"Suddenly Forbidden (Gray Springs University, #1)",Ella Fields,https://www.goodreads.com/book/show/38201338-suddenly-forbidden,,,
"Bad for You (Dirty Deeds, #3)",J.  Daniels,https://www.goodreads.com/book/show/35108650-bad-for-you,,,
"One Last Time (Second Time Around, #2)",Corinne Michaels,https://www.goodreads.com/book/show/36320669-one-last-time,,,
"Follow Me Back (Fight for Me, #2)",A.L. Jackson,https://www.goodreads.com/book/show/35424412-follow-me-back,,,
"Lead Me Home (Fight for Me, #3)",A.L. Jackson,https://www.goodreads.com/book/show/39974730-lead-me-home,,,
"Lake + Manning (Something in the Way, #4)",Jessica Hawkins,https://www.goodreads.com/book/show/36974768-lake-manning,,,
