book_title,author,goodreads_url,reviews_count,avg_rating,shelves
"All the Truths (Lies & Truths Duet, #2)",Rina Kent,https://www.goodreads.com/book/show/50530103-all-the-truths,,,
"Hate Crush (Filthy Rich, #2)",Angelina M. Lopez,https://www.goodreads.com/book/show/49236904-hate-crush,,,
The Hating Game,Sally  Thorne,https://www.goodreads.com/book/show/27213238-the-hating-game,,,
"Twice a Wish (Goddess Isles, #2)",Pepper Winters,https://www.goodreads.com/book/show/50780066-twice-a-wish,,,
Perfect Distraction,Allison   Ashley,https://www.goodreads.com/book/show/50884613-perfect-distraction,,,
"Forbidden Promises (Jackson Falls, #1)",Synithia Williams,https://www.goodreads.com/book/show/52062670-forbidden-promises,,,
"The Legal Affair (The Singh Family, #2)",Nisha Sharma,https://www.goodreads.com/book/show/38899779-the-legal-affair,,,
The Kissing Game,Marie Harte,https://www.goodreads.com/book/show/45689202-the-kissing-game,,,
"500 Miles from You (Scottish Bookshop, #3)",Jenny Colgan,https://www.goodreads.com/book/show/48748054-500-miles-from-you,,,
"A Highlander Is Coming to Town (Highland, Georgia, #3)",Laura Trentham,https://www.goodreads.com/book/show/49127355-a-highlander-is-coming-to-town,,,
Once Upon a Sunset,Tif Marcelo,https://www.goodreads.com/book/show/42737813-once-upon-a-sunset,,,
One to Watch,Kate Stayman-London,https://www.goodreads.com/book/show/53103895-one-to-watch,,,
From Lukov with Love,Mariana Zapata,https://www.goodreads.com/book/show/37683751-from-lukov-with-love,,,
"Wild Like Us (Like Us, #8)",Krista Ritchie,https://www.goodreads.com/book/show/53644081-wild-like-us,,,
Her Twin Baby Secret,Therese Beharrie,https://www.goodreads.com/book/show/51021638-her-twin-baby-secret,,,
"Temporary Wife Temptation (The Heirs of Hansol, #1)",Jayci Lee,https://www.goodreads.com/book/show/52223994-temporary-wife-temptation,,,
"A Private Affair (The Fabulous Golds, #1)",A.C. Arthur,https://www.goodreads.com/book/show/51122609-a-private-affair,,,
"The Spanish Love Deception (Love Deception, #1)",Elena  Armas,https://www.goodreads.com/book/show/54189398-the-spanish-love-deception,,,
"The Hunter (Boston Belles, #1)",L.J. Shen,https://www.goodreads.com/book/show/46038707-the-hunter,,,
Owner of a Broken Heart (Richardson Sisters Book 1),Cheris Hodges,https://www.goodreads.com/book/show/45437750-owner-of-a-broken-heart,,,
Meet You in the Middle,Devon Daniels,https://www.goodreads.com/book/show/52710341-meet-you-in-the-middle,,,
"Wild for You (Hot Jocks, #6)",Kendall Ryan,https://www.goodreads.com/book/show/48590814-wild-for-you,,,
Her Dirty Rockers (Men at Work #1),Mika Lane,https://www.goodreads.com/book/show/54434459-her-dirty-rockers,,,
"One Last Chance (One Day to Forever, #3)",Therese Beharrie,https://www.goodreads.com/book/show/48498829-one-last-chance,,,
"Deal with the Devil (Mercenary Librarians, #1)",Kit Rocha,https://www.goodreads.com/book/show/40078832-deal-with-the-devil,,,
"Sweet Talkin' Lover (Girls Trip, #1)",Tracey Livesay,https://www.goodreads.com/book/show/50916498-sweet-talkin-lover,,,
"The Change Up (The Brentwood Boys, #5)",Meghan Quinn,https://www.goodreads.com/book/show/52992985-the-change-up,,,
"Once a Myth (Goddess Isles, #1)",Pepper Winters,https://www.goodreads.com/book/show/52749656-once-a-myth,,,
"Never Kiss a Duke (Hazards of Dukes, #1)",Megan Frampton,https://www.goodreads.com/book/show/45442743-never-kiss-a-duke,,,
"A Lady's Guide to Mischief and Mayhem (Ladies Most Scandalous, #1)",Manda Collins,https://www.goodreads.com/book/show/52041374-a-lady-s-guide-to-mischief-and-mayhem,,,
"Hard Pass (Trophy Boyfriends, #1)",Sara Ney,https://www.goodreads.com/book/show/53114527-hard-pass,,,
"Taking His Shot (Hot Jocks, #7)",Kendall Ryan,https://www.goodreads.com/book/show/50052452-taking-his-shot,,,
"The Relationship Pact (Kings of Football, #3)",Adriana Locke,https://www.goodreads.com/book/show/55930051-the-relationship-pact,,,
"Hunting for a Highlander (Highland Brides, #8)",Lynsay Sands,https://www.goodreads.com/book/show/43548914-hunting-for-a-highlander,,,
The Italian Heartthrob,N.J. Adel,https://www.goodreads.com/book/show/51007570-the-italian-heartthrob,,,
"It's Been a Pleasure, Noni Blake",Claire Christian,https://www.goodreads.com/book/show/57051828-it-s-been-a-pleasure-noni-blake,,,
"The Change in the Game (The Change, #3)",B.Q. Hanson,https://www.goodreads.com/book/show/55000349-the-change-in-the-game,,,
"Painting the Lines (Ace of Hearts, #1)",Ashley R. King,https://www.goodreads.com/book/show/49114881-painting-the-lines,,,
"The Beat Match (Showmen, #3)",Kelly Siskind,https://www.goodreads.com/book/show/49560289-the-beat-match,,,
"Desire and the Deep Blue Sea (Love Unscripted, #1)",Olivia Dade,https://www.goodreads.com/book/show/45998750-desire-and-the-deep-blue-sea,,,
"Spoiler Alert (Spoiler Alert, #1)",Olivia Dade,https://www.goodreads.com/book/show/50496918-spoiler-alert,,,
Flirting with 40,K. Bromberg,https://www.goodreads.com/book/show/54345726-flirting-with-40,,,
Rescue You (Dogwood County #1),Elysia Whisler,https://www.goodreads.com/book/show/49374468-rescue-you,,,
Hairpin Curves,Elia Winters,https://www.goodreads.com/book/show/50261396-hairpin-curves,,,
"How to Catch an Errant Earl (The Disreputable Debutantes, #2)",Amy Rose Bennett,https://www.goodreads.com/book/show/49216605-how-to-catch-an-errant-earl,,,
The MacGregors: New Beginnings: Serena & Caine (a 2-in-1 Collection),Nora Roberts,https://www.goodreads.com/book/show/51096903-the-macgregors,,,
Welcome Home: Island of Flowers / Her Mother's Keeper,Nora Roberts,https://www.goodreads.com/book/show/51096905-welcome-home,,,
"Life’s Too Short (The Friend Zone, #3)",Abby Jimenez,https://www.goodreads.com/book/show/54377375-life-s-too-short,,,
Don't Read the Comments,Eric  Smith,https://www.goodreads.com/book/show/40665154-don-t-read-the-comments,,,
My Best Friend’s Royal Wedding,Romy Sommer,https://www.goodreads.com/book/show/52967295-my-best-friend-s-royal-wedding,,,
"Whoa. (Oops!, #1.5)",Alexandra Warren,https://www.goodreads.com/book/show/55048525-whoa,,,
"The Friend Zone (The Friend Zone, #1)",Abby Jimenez,https://www.goodreads.com/book/show/41945163-the-friend-zone,,,
"Ten Things I Hate About the Duke (Difficult Dukes, #2)",Loretta Chase,https://www.goodreads.com/book/show/52061881-ten-things-i-hate-about-the-duke,,,
"Finding Him (Covet, #2)",Rachel Van Dyken,https://www.goodreads.com/book/show/50823090-finding-him,,,
Best Friends Don't Kiss,Max Monroe,https://www.goodreads.com/book/show/56037816-best-friends-don-t-kiss,,,
"Bachelor Boss (The Bachelors Club, #2)",Sara Ney,https://www.goodreads.com/book/show/50621158-bachelor-boss,,,
"Crazy Stupid Bromance (Bromance Book Club, #3)",Lyssa Kay Adams,https://www.goodreads.com/book/show/50972370-crazy-stupid-bromance,,,
"First Comes Scandal (Rokesbys, #4)",Julia Quinn,https://www.goodreads.com/book/show/52215016-first-comes-scandal,,,
"Emerald Blaze (Hidden Legacy, #5)",Ilona Andrews,https://www.goodreads.com/book/show/49053880-emerald-blaze,,,
"Boss Man Bridegroom (The Bromance Club, #3)",Meghan Quinn,https://www.goodreads.com/book/show/50365051-boss-man-bridegroom,,,
"Then, Now, Always: A New York City Romance About a Secret Daughter and a Second Chance",Mona Shroff,https://www.goodreads.com/book/show/46011124-then-now-always,,,
"Queen Move (All the King's Men, #3)",Kennedy Ryan,https://www.goodreads.com/book/show/48760923-queen-move,,,
Tiny Imperfections,Alli Frank,https://www.goodreads.com/book/show/51918673-tiny-imperfections,,,
The Trade,Meghan Quinn,https://www.goodreads.com/book/show/51147294-the-trade,,,
"Say Yes to the Duke (The Wildes of Lindow Castle, #5)",Eloisa James,https://www.goodreads.com/book/show/52695959-say-yes-to-the-duke,,,
"Blitzed (Playbook, #3)",Alexa  Martin,https://www.goodreads.com/book/show/44512841-blitzed,,,
"The Villain (Boston Belles, #2)",L.J. Shen,https://www.goodreads.com/book/show/52322156-the-villain,,,
Forbidden Desire (Planet of Desire #4),Robin Lovett,https://www.goodreads.com/book/show/53101912-forbidden-desire,,,
"Jeremiah (High Rise, #1)",Jayce Ellis,https://www.goodreads.com/book/show/53135104-jeremiah,,,
"Cancer Ships Aquarius (Signs of Love, #5)",Anyta Sunday,https://www.goodreads.com/book/show/51101428-cancer-ships-aquarius,,,
"No One Else (Suncoast University, #3)",Allie Winters,https://www.goodreads.com/book/show/48997907-no-one-else,,,
Can We Pretend?,Sana  Khatri,https://www.goodreads.com/book/show/45696643-can-we-pretend,,,
Secrets and Deception (For Keeps #1),Alexa  Kane,https://www.goodreads.com/book/show/51010092-secrets-and-deception,,,
Salt+Stilettos,Janet Walden-West,https://www.goodreads.com/book/show/50850793-salt-stilettos,,,
The Art of Faking It,Sumaiya Ahmed,https://www.goodreads.com/book/show/53082093-the-art-of-faking-it,,,
"False Notes & Broken Frets (LPD Records, #3)",Elle  Bennett,https://www.goodreads.com/book/show/51567316-false-notes-broken-frets,,,
The Road to Narrow Gate,Spring Dalton,https://www.goodreads.com/book/show/53776735-the-road-to-narrow-gate,,,
The Ballerina Duchess,Debbie Albuquerque,https://www.goodreads.com/book/show/54126171-the-ballerina-duchess,,,
"Reputation (Mason Family, #2)",Adriana Locke,https://www.goodreads.com/book/show/54587086-reputation,,,
The Twelve Dates of Christmas,Jenny Bayliss,https://www.goodreads.com/book/show/50608024-the-twelve-dates-of-christmas,,,
"The Duke of Diamonds (A Lady to Suit, #1)",Emily Windsor,https://www.goodreads.com/book/show/50371681-the-duke-of-diamonds,,,
Nothing Simple or Easy,Mark T. Sneed,https://www.goodreads.com/book/show/56196417-nothing-simple-or-easy,,,
The Cowboy and His Valentine (Rock Springs Texas #7),Kaci Rose,https://www.goodreads.com/book/show/53857329-the-cowboy-and-his-valentine,,,
Ten Week Turnabout,Amelia J. Rose,https://www.goodreads.com/book/show/56773413-ten-week-turnabout,,,
"Paladin's Grace (The Saint of Steel, #1)",T. Kingfisher,https://www.goodreads.com/book/show/50702014-paladin-s-grace,,,
"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,https://www.goodreads.com/book/show/17927395-a-court-of-mist-and-fury,,,
Home Sweet Home,Mandy Magro,https://www.goodreads.com/book/show/55812491-home-sweet-home,,,
Taylor's Law,Jennifer  Raines,https://www.goodreads.com/book/show/61606896-taylor-s-law,,,
"The American Roommate Experiment (Love Deception, #2)",Elena  Armas,https://www.goodreads.com/book/show/60114057-the-american-roommate-experiment,,,
The Henna Wars,Adiba Jaigirdar,https://www.goodreads.com/book/show/56882268-the-henna-wars,,,
Angel: Star Forged Destiny,Tina Wortman,https://www.goodreads.com/book/show/244964031-angel,,,
Inferno (Dark Kings #18),Donna Grant,https://www.goodreads.com/book/show/49127548-inferno,,,
Forgiveness and Atonement (For Keeps #2),Alexa  Kane,https://www.goodreads.com/book/show/51065649-forgiveness-and-atonement,,,
"Secret Crush Seduction (The Heirs of Hansol, #2)",Jayci Lee,https://www.goodreads.com/book/show/52515542-secret-crush-seduction,,,
The Forgotten Treasure of Luke,Spring Dalton,https://www.goodreads.com/book/show/53777283-the-forgotten-treasure-of-luke,,,
Seeluft macht Liebe,Svenja Lassen,https://www.goodreads.com/book/show/53317080-seeluft-macht-liebe,,,
"Natural Twenty (Roll for Love, #1)",Charlie Novak,https://www.goodreads.com/book/show/54853701-natural-twenty,,,
Dear Emmie Blue,Lia Louis,https://www.goodreads.com/book/show/52761268-dear-emmie-blue,,,
Slick Senator,Mika Lane,https://www.goodreads.com/book/show/49205305-slick-senator,,,
The Italian Obsession (Forbidden Cruel Italians #2),N.J. Adel,https://www.goodreads.com/book/show/55203314-the-italian-obsession,,,
"A Stitch in Time (A Stitch in Time, #1)",Kelley Armstrong,https://www.goodreads.com/book/show/53447303-a-stitch-in-time,,,
"Neon Gods (Dark Olympus, #1)",Katee Robert,https://www.goodreads.com/book/show/54659771-neon-gods,,,
"Twisted Lies (Twisted, #4)",Ana Huang,https://www.goodreads.com/book/show/60217302-twisted-lies,,,
"Cemetery Boys (Cemetery Boys, #1)",Aiden Thomas,https://www.goodreads.com/book/show/52339313-cemetery-boys,,,
"Flame (Dark Kings, #17)",Donna Grant,https://www.goodreads.com/book/show/53109166-flame,,,
For Keeps and For Always (For Keeps #3),Alexa  Kane,https://www.goodreads.com/book/show/51209189-for-keeps-and-for-always,,,
"More than Neighbors (Blackberry Bay, #1)",Shannon Stacey,https://www.goodreads.com/book/show/49875473-more-than-neighbors,,,
"Imperfectly Delicious (Imperfect, #6)",Mary Frame,https://www.goodreads.com/book/show/53249429-imperfectly-delicious,,,
Her Dirty Teachers (Men at Work #2),Mika Lane,https://www.goodreads.com/book/show/54434476-her-dirty-teachers,,,
The Italian Marriage (Forbidden Cruel Italians #1),N.J. Adel,https://www.goodreads.com/book/show/54236469-the-italian-marriage,,,
Hostile Pursuit (Hard Core Justice #1),Juno Rushdan,https://www.goodreads.com/book/show/50770256-hostile-pursuit,,,
Snow Angel Season: Christmas in Eternity Springs / Christmas Wishing Tree,Emily March,https://www.goodreads.com/book/show/49127391-snow-angel-season,,,
Only Forever Is Enough (For Keeps #4),Alexa  Kane,https://www.goodreads.com/book/show/51575247-only-forever-is-enough,,,
The Modern Gentleman,Meghan Quinn,https://www.goodreads.com/book/show/53240249-the-modern-gentleman,,,
Her Dirty Doctors (Men at Work #3),Mika Lane,https://www.goodreads.com/book/show/54434489-her-dirty-doctors,,,
Side Trip,Kerry Lonsdale,https://www.goodreads.com/book/show/49660219-side-trip,,,
Seeking a New Beginning (For Keeps #5),Alexa  Kane,https://www.goodreads.com/book/show/53274711-seeking-a-new-beginning,,,
Bridezillas And Billionaires (Weddings in the City #1),Alina Jacobs,https://www.goodreads.com/book/show/53424237-bridezillas-and-billionaires,,,
"A Dangerous Kind of Lady (Longhope Abbey, #2)",Mia Vincy,https://www.goodreads.com/book/show/49079111-a-dangerous-kind-of-lady,,,
The Lost Husband,Katherine Center,https://www.goodreads.com/book/show/15799352-the-lost-husband,,,
"The Fiery Crown (Forgotten Empires, #2)",Jeffe Kennedy,https://www.goodreads.com/book/show/43711130-the-fiery-crown,,,
Mating Theory,Skye Warren,https://www.goodreads.com/book/show/51230340-mating-theory,,,
Letting Go of the Past (For Keeps #6),Alexa  Kane,https://www.goodreads.com/book/show/53274723-letting-go-of-the-past,,,
"Drive Me Wild (Bellamy Creek, #1)",Melanie Harlow,https://www.goodreads.com/book/show/54502935-drive-me-wild,,,
"Wrong Text, Right Love (Against All Odds, #1)",Claudia Y. Burgoa,https://www.goodreads.com/book/show/53185117-wrong-text-right-love,,,
"A Life Changing Encounter (For Keeps, #7)",Alexa  Kane,https://www.goodreads.com/book/show/55541839-a-life-changing-encounter,,,
"If She Says Yes (Say Yes Duet, #1)",Tasha L. Harrison,https://www.goodreads.com/book/show/56181324-if-she-says-yes,,,
Unattainable,Alexa  Kane,https://www.goodreads.com/book/show/55887413-unattainable,,,
"Dirty Charmer (The Bodyguards, #1)",Emma Chase,https://www.goodreads.com/book/show/36442732-dirty-charmer,,,
A Heartfelt Christmas Promise,Nancy Naigle,https://www.goodreads.com/book/show/49127472-a-heartfelt-christmas-promise,,,
Lieber den Spatz in der Hand als gar keinen Vogel,Ella Marcs,https://www.goodreads.com/book/show/53500222-lieber-den-spatz-in-der-hand-als-gar-keinen-vogel,,,
"Twisted Circles (Secret Society, #2)",Claire Contreras,https://www.goodreads.com/book/show/52658196-twisted-circles,,,
Hard to Handle (Play Hard #1),K. Bromberg,https://www.goodreads.com/book/show/50278412-hard-to-handle,,,
"Your Dad Will Do (A Touch of Taboo, #1)",Katee Robert,https://www.goodreads.com/book/show/53192006-your-dad-will-do,,,
Hard to Hold (Play Hard #2),K. Bromberg,https://www.goodreads.com/book/show/55922875-hard-to-hold,,,
Go Deep (Unexpected Lovers #1),Rilzy Adams,https://www.goodreads.com/book/show/54290559-go-deep,,,
"Any Luck at All (Asheville Brewing, #1)",Angela Casella,https://www.goodreads.com/book/show/53985077-any-luck-at-all,,,
"The Marriage Game (Marriage Game, #1)",Sara Desai,https://www.goodreads.com/book/show/51588815-the-marriage-game,,,
"Better Luck Next Time (Asheville Brewing, #2)",Angela Casella,https://www.goodreads.com/book/show/55424355-better-luck-next-time,,,
Summer Fling,Té Russ,https://www.goodreads.com/book/show/55302701-summer-fling,,,
Not What I Expected,Jewel E. Ann,https://www.goodreads.com/book/show/55346090-not-what-i-expected,,,
Love the One You Hate,R.S. Grey,https://www.goodreads.com/book/show/53003715-love-the-one-you-hate,,,
"Jock Blocked (Copper Valley Fireballs, #1)",Pippa Grant,https://www.goodreads.com/book/show/58408506-jock-blocked,,,
"Fearless (Moto Grand Prix, #1)",Katie Golding,https://www.goodreads.com/book/show/43067455-fearless,,,
Layla,Colleen Hoover,https://www.goodreads.com/book/show/52089753-layla,,,
"My Last Duchess (The Wildes of Lindow Castle, #0)",Eloisa James,https://www.goodreads.com/book/show/52934866-my-last-duchess,,,
