book_title,author,goodreads_url,reviews_count,avg_rating,shelves
Just My Type,Falon Ballard,https://www.goodreads.com/book/show/61069157-just-my-type,,,
"Make a Wish (Spark House, #3)",Helena Hunting,https://www.goodreads.com/book/show/60784616-make-a-wish,,,
"Coach (Treasure State Wildcats, #1)",Devney Perry,https://www.goodreads.com/book/show/63288993-coach,,,
Betting on You,Lynn Painter,https://www.goodreads.com/book/show/60197314-betting-on-you,,,
The Fiancée Farce,Alexandria Bellefleur,https://www.goodreads.com/book/show/59747519-the-fianc-e-farce,,,
"The Neighbor Favor (The Greene Sisters, #1)",Kristina Forest,https://www.goodreads.com/book/show/61111295-the-neighbor-favor,,,
"God of Ruin (Legacy of Gods, #4)",Rina Kent,https://www.goodreads.com/book/show/63346945-god-of-ruin,,,
"Reckless (Chestnut Springs, #4)",Elsie Silver,https://www.goodreads.com/book/show/108518990-reckless,,,
Black Ties & White Lies (Black Tie Billionaires #1),Kat Singleton,https://www.goodreads.com/book/show/63336417-black-ties-white-lies,,,
The Love Proposal,Camilla Isley,https://www.goodreads.com/book/show/137978982-the-love-proposal,,,
"Madame (Salacious Players' Club, #6)",Sara Cate,https://www.goodreads.com/book/show/63883436-madame,,,
Do I Know You?,Emily Wibberley,https://www.goodreads.com/book/show/61021912-do-i-know-you,,,
Will They or Won't They,Ava  Wilder,https://www.goodreads.com/book/show/62562854-will-they-or-won-t-they,,,
Forget Me Not,Julie  Soto,https://www.goodreads.com/book/show/61618737-forget-me-not,,,
"Spring, Summer, Autumn, Us",Fiona   Collins,https://www.goodreads.com/book/show/61411419-spring-summer-autumn-us,,,
"The Plus One (A Brush with Love, #3)",Mazey Eddings,https://www.goodreads.com/book/show/60784545-the-plus-one,,,
"Blood of My Monster (Monster Trilogy, #1)",Rina Kent,https://www.goodreads.com/book/show/63368678-blood-of-my-monster,,,
A Love Catastrophe,Helena Hunting,https://www.goodreads.com/book/show/62874236-a-love-catastrophe,,,
"Take the Lead (Dance Off, #1)",Alexis Daria,https://www.goodreads.com/book/show/57693459-take-the-lead,,,
Love and Other Flight Delays,Denise  Williams,https://www.goodreads.com/book/show/61327472-love-and-other-flight-delays,,,
"Heart of My Monster (Monster Trilogy, #3)",Rina Kent,https://www.goodreads.com/book/show/63287436-heart-of-my-monster,,,
"Iris Kelly Doesn't Date (Bright Falls, #3)",Ashley Herring Blake,https://www.goodreads.com/book/show/61087733-iris-kelly-doesn-t-date,,,
My Billionaire Grump,Camilla Isley,https://www.goodreads.com/book/show/149131106-my-billionaire-grump,,,
"Sorry, Bro",Taleen Voskuni,https://www.goodreads.com/book/show/59455502-sorry-bro,,,
"Only and Forever (Bergman Brothers, #7)",Chloe Liese,https://www.goodreads.com/book/show/195035565-only-and-forever,,,
"The Devil Gets His Due (The Devils, #4)",Elizabeth O'Roark,https://www.goodreads.com/book/show/63184308-the-devil-gets-his-due,,,
"God of Fury (Legacy of Gods, #5)",Rina Kent,https://www.goodreads.com/book/show/197769061-god-of-fury,,,
Text Appeal,Amber Roberts,https://www.goodreads.com/book/show/64414653-text-appeal,,,
"The Brood (Calamity Montana, #6)",Devney Perry,https://www.goodreads.com/book/show/62608904-the-brood,,,
Mrs. Nash's Ashes,Sarah   Adler,https://www.goodreads.com/book/show/62296523-mrs-nash-s-ashes,,,
"Crimson River (The Edens, #5)",Devney Perry,https://www.goodreads.com/book/show/75579822-crimson-river,,,
"To Have and to Heist (Simi Chopra, #1)",Sara Desai,https://www.goodreads.com/book/show/62802776-to-have-and-to-heist,,,
"Not Your Ex's Hexes (Supernatural Singles, #2)",April Asher,https://www.goodreads.com/book/show/60784601-not-your-ex-s-hexes,,,
"A Guide to Being Just Friends (Jansen Brothers, #3)",Sophie Sullivan,https://www.goodreads.com/book/show/60784626-a-guide-to-being-just-friends,,,
"For Her Consideration (Out in Hollywood, #1)",Amy Spalding,https://www.goodreads.com/book/show/61193071-for-her-consideration,,,
"Royally In Trouble (Royal, #2)",Meghan Quinn,https://www.goodreads.com/book/show/61942150-royally-in-trouble,,,
Ruby Spencer's Whisky Year,Rochelle Bilow,https://www.goodreads.com/book/show/61784018-ruby-spencer-s-whisky-year,,,
Skybriar,Talia Hibbert,https://www.goodreads.com/book/show/121376298-skybriar,,,
Lunar Love,Lauren Kung Jessen,https://www.goodreads.com/book/show/61156427-lunar-love,,,
"Codename Charming (Palace Insiders, #2)",Lucy  Parker,https://www.goodreads.com/book/show/63391920-codename-charming,,,
The Love Plot,Samantha Young,https://www.goodreads.com/book/show/63946922-the-love-plot,,,
Sushi and Sea Lions,Rachel Corsini,https://www.goodreads.com/book/show/61377331-sushi-and-sea-lions,,,
"Free Me (WITSEC, #4)",Ashley N. Rostek,https://www.goodreads.com/book/show/63298752-free-me,,,
The Nanny,Lana Ferguson,https://www.goodreads.com/book/show/61530932-the-nanny,,,
"You Beautiful Thing, You (Bad Boys of Bardstown, #1)",Saffron A. Kent,https://www.goodreads.com/book/show/61329105-you-beautiful-thing-you,,,
Best Served Hot,Amanda Elliot,https://www.goodreads.com/book/show/60889763-best-served-hot,,,
"Stalking Nightmares (Scarlett Force, #4)",C.M. Stunich,https://www.goodreads.com/book/show/61076516-stalking-nightmares,,,
"God of War (Legacy of Gods, #6)",Rina Kent,https://www.goodreads.com/book/show/203146594-god-of-war,,,
"Love, Theoretically",Ali Hazelwood,https://www.goodreads.com/book/show/63106723-love-theoretically,,,
Where Angels Fall (City of Sin #1),Delaney Foster,https://www.goodreads.com/book/show/103433199-where-angels-fall,,,
"Lace Vengeance (Snow White, #3)",Eve Dangerfield,https://www.goodreads.com/book/show/62991521-lace-vengeance,,,
"Rewrite Our Story (Sutten Mountain, #1)",Kat Singleton,https://www.goodreads.com/book/show/122997129-rewrite-our-story,,,
The Second You're Single,Cara Tanamachi,https://www.goodreads.com/book/show/60784611-the-second-you-re-single,,,
The Reunion,Kayla Olson,https://www.goodreads.com/book/show/61273328-the-reunion,,,
"Off the Map (Beck Sisters, #3)",Trish Doller,https://www.goodreads.com/book/show/60784572-off-the-map,,,
"With Love, from Cold World",Alicia Thompson,https://www.goodreads.com/book/show/63249737-with-love-from-cold-world,,,
"Over My Brother's Dead Body, Chase Andrews (Kingsmen Football Stars #3)",Piper Rayne,https://www.goodreads.com/book/show/60915588-over-my-brother-s-dead-body-chase-andrews,,,
Accidentally in Love,Danielle  Jackson,https://www.goodreads.com/book/show/63367216-accidentally-in-love,,,
"Loving the Mountain Man (Montana Mountain Men, #7)",Gemma Weir,https://www.goodreads.com/book/show/60322760-loving-the-mountain-man,,,
For Twice in My Life,Annette Christie,https://www.goodreads.com/book/show/61236386-for-twice-in-my-life,,,
Scoring the Player (Campus Wallflowers #3),Rebecca Jenshak,https://www.goodreads.com/book/show/62335321-scoring-the-player,,,
"Knives, Seasoning, & A Dash of Love",Katrina Kwan,https://www.goodreads.com/book/show/60907298-knives-seasoning-a-dash-of-love,,,
"The Only Purple House in Town (Fix-it Witches, #4)",Ann Aguirre,https://www.goodreads.com/book/show/63103704-the-only-purple-house-in-town,,,
"The Long Game (Green Oak, #1)",Elena  Armas,https://www.goodreads.com/book/show/67952097-the-long-game,,,
Shades of Love,Zelda Knight,https://www.goodreads.com/book/show/60198640-shades-of-love,,,
"Beautiful Thorns (Boys of Bellerose, #4)",Jaymin Eve,https://www.goodreads.com/book/show/61753072-beautiful-thorns,,,
Love Quest,Camilla Isley,https://www.goodreads.com/book/show/126522554-love-quest,,,
Kilt to Order,Susannah Nix,https://www.goodreads.com/book/show/62928642-kilt-to-order,,,
"Shattered Dreams (Boys of Bellerose, #3)",Jaymin Eve,https://www.goodreads.com/book/show/61753052-shattered-dreams,,,
Corrupt Vow (Filthy Wicked Psychos #3),Eva Ashwood,https://www.goodreads.com/book/show/63323470-corrupt-vow,,,
Between Us,Mhairi McFarlane,https://www.goodreads.com/book/show/62397519-between-us,,,
Play to Win,Jodie Slaughter,https://www.goodreads.com/book/show/61884981-play-to-win,,,
"Rogue (Prep, #2)",Elle Kennedy,https://www.goodreads.com/book/show/62211148-rogue,,,
"Lies of My Monster (Monster Trilogy, #2)",Rina Kent,https://www.goodreads.com/book/show/63287431-lies-of-my-monster,,,
"In the Case of Heartbreak (Fern Falls, #2)",Courtney Kae,https://www.goodreads.com/book/show/61919007-in-the-case-of-heartbreak,,,
Not That Kind of Ever After,Luci Adams,https://www.goodreads.com/book/show/60784313-not-that-kind-of-ever-after,,,
A Little Bit of Love,Arva  Bhavnagarwala,https://www.goodreads.com/book/show/165951589-a-little-bit-of-love,,,
"Darn Knit All (All Access, #3)",Evie Mitchell,https://www.goodreads.com/book/show/59227343-darn-knit-all,,,
Love to Hate You,Camilla Isley,https://www.goodreads.com/book/show/128681855-love-to-hate-you,,,
"Wildfire (Maple Hills, #2)",Hannah  Grace,https://www.goodreads.com/book/show/101145836-wildfire,,,
"Silk Malice (Snow White, #2)",Eve Dangerfield,https://www.goodreads.com/book/show/62991523-silk-malice,,,
Once More with Feeling,Elissa Sussman,https://www.goodreads.com/book/show/61420112-once-more-with-feeling,,,
Sizzle Reel,Carlyn Greenwald,https://www.goodreads.com/book/show/60623666-sizzle-reel,,,
On the Plus Side,Jenny L. Howe,https://www.goodreads.com/book/show/65213088-on-the-plus-side,,,
Zora Books Her Happy Ever After,Taj McCoy,https://www.goodreads.com/book/show/61127888-zora-books-her-happy-ever-after,,,
"Better Hate than Never (The Wilmot Sisters, #2)",Chloe Liese,https://www.goodreads.com/book/show/64821637-better-hate-than-never,,,
Fly with Me,Andie Burke,https://www.goodreads.com/book/show/65214594-fly-with-me,,,
Seven Rules for Breaking Hearts,Kristyn J. Miller,https://www.goodreads.com/book/show/61885110-seven-rules-for-breaking-hearts,,,
"Where Souls Collide (City of Sin, #2)",Delaney Foster,https://www.goodreads.com/book/show/123000900-where-souls-collide,,,
Cupids Peak,Lee Jacquot,https://www.goodreads.com/book/show/61871683-cupids-peak,,,
"Make Me Queen (Rich Demons of Darkwood, #5)",C.R. Jane,https://www.goodreads.com/book/show/63231702-make-me-queen,,,
"The Blonde Identity (Blonde Identity, #1)",Ally Carter,https://www.goodreads.com/book/show/63310912-the-blonde-identity,,,
"Musical Games (Kinloch, #4)",Evie Alexander,https://www.goodreads.com/book/show/60741367-musical-games,,,
The Rom-Com Agenda,Jayne Denker,https://www.goodreads.com/book/show/60784293-the-rom-com-agenda,,,
Technically Yours,Denise  Williams,https://www.goodreads.com/book/show/73746758-technically-yours,,,
"Spiteful Heart (Born to Die, #2)",Candace Wondrak,https://www.goodreads.com/book/show/62613211-spiteful-heart,,,
"Where Demons Hide (City of Sin, #3)",Delaney Foster,https://www.goodreads.com/book/show/123000909-where-demons-hide,,,
"Done and Dusted (Rebel Blue Ranch, #1)",Lyla Sage,https://www.goodreads.com/book/show/123179008-done-and-dusted,,,
Jana Goes Wild,Farah Heron,https://www.goodreads.com/book/show/62315843-jana-goes-wild,,,
The Art of Scandal,Regina Black,https://www.goodreads.com/book/show/58505444-the-art-of-scandal,,,
Behind the Scenes,Karelia Stetz-Waters,https://www.goodreads.com/book/show/61030710-behind-the-scenes,,,
Love at First Set,Jennifer Dugan,https://www.goodreads.com/book/show/62209768-love-at-first-set,,,
More Than I Could,Adriana Locke,https://www.goodreads.com/book/show/123021065-more-than-i-could,,,
That Summer Feeling,Bridget Morrissey,https://www.goodreads.com/book/show/61984828-that-summer-feeling,,,
A Shot in the Dark,Victoria  Lee,https://www.goodreads.com/book/show/60142213-a-shot-in-the-dark,,,
Cleat Cute,Meryl Wilsner,https://www.goodreads.com/book/show/65214313-cleat-cute,,,
Kissing Kosher,Jean Meltzer,https://www.goodreads.com/book/show/62196712-kissing-kosher,,,
"Dirty Truths (Boys of Bellerose, #2)",Jaymin Eve,https://www.goodreads.com/book/show/61753033-dirty-truths,,,
Single Dads Club,Therese Beharrie,https://www.goodreads.com/book/show/63271011-single-dads-club,,,
"Out on a Limb (Out, #1)",Hannah Bonam-Young,https://www.goodreads.com/book/show/124950295-out-on-a-limb,,,
Playing for Keeps,Tristen Crone,https://www.goodreads.com/book/show/60739541-playing-for-keeps,,,
"Isha, Unscripted",Sajni Patel,https://www.goodreads.com/book/show/61111296-isha-unscripted,,,
Second Down Darling (Varsity Dads #4),Lex Martin,https://www.goodreads.com/book/show/123193815-second-down-darling,,,
"Her Greatest Mistake (Greatest Love, #1)",Hannah Cowan,https://www.goodreads.com/book/show/63357797-her-greatest-mistake,,,
"Oh, You're So Cold (Bad Boys of Bardstown, #2)",Saffron A. Kent,https://www.goodreads.com/book/show/75381935-oh-you-re-so-cold,,,
"Flight Risk (Risk, #1)",Amelia Wilde,https://www.goodreads.com/book/show/123157648-flight-risk,,,
Wanderlust,Elle Everhart,https://www.goodreads.com/book/show/62952155-wanderlust,,,
The Rom Con,Devon Daniels,https://www.goodreads.com/book/show/112974858-the-rom-con,,,
Every Wish Way,Shannon Bright,https://www.goodreads.com/book/show/95295859-every-wish-way,,,
Full Moon Over Freedom (Milagro Street #2),Angelina M. Lopez,https://www.goodreads.com/book/show/63053616-full-moon-over-freedom,,,
"You, with a View",Jessica  Joyce,https://www.goodreads.com/book/show/59737396-you-with-a-view,,,
"The Right Move (Windy City, #2)",Liz Tomforde,https://www.goodreads.com/book/show/107525549-the-right-move,,,
Wish Lists & Road Trips,Lauren H. Mae,https://www.goodreads.com/book/show/62016951-wish-lists-road-trips,,,
"A Very Filthy Game (Winner Takes All, #3)",Lauren Blakely,https://www.goodreads.com/book/show/61075895-a-very-filthy-game,,,
"Detention (Bad Boys of Redwood Academy, #4)",Emilia  Rose,https://www.goodreads.com/book/show/62236477-detention,,,
Let's Get Quizzical,Kelly Ohlert,https://www.goodreads.com/book/show/126518814-let-s-get-quizzical,,,
Chick Magnet,Emma Barry,https://www.goodreads.com/book/show/60898229-chick-magnet,,,
Tastes Like Shakkar,Nisha Sharma,https://www.goodreads.com/book/show/62792236-tastes-like-shakkar,,,
"Heartstopper: Volume Five (Heartstopper, #5)",Alice Oseman,https://www.goodreads.com/book/show/53344030-heartstopper,,,
Pas de Don't,Chloe Angyal,https://www.goodreads.com/book/show/62997437-pas-de-don-t,,,
"The Worst Wedding Date (Three BFFs and a Wedding, #1)",Pippa Grant,https://www.goodreads.com/book/show/124197923-the-worst-wedding-date,,,
The Predictable Heartbreaks of Imogen Finch,Jacqueline Firkins,https://www.goodreads.com/book/show/65213599-the-predictable-heartbreaks-of-imogen-finch,,,
"Monopolove (Love & Games, #1)",Mia Heintzelman,https://www.goodreads.com/book/show/57975556-monopolove,,,
Midnight Duet,Jen Comfort,https://www.goodreads.com/book/show/60542375-midnight-duet,,,
"A Holly Jolly Ever After (A Christmas Notch, #2)",Julie   Murphy,https://www.goodreads.com/book/show/78133383-a-holly-jolly-ever-after,,,
Do Your Worst,Rosie Danan,https://www.goodreads.com/book/show/59816251-do-your-worst,,,
Flaunt (Carmichael Family #4),Adriana Locke,https://www.goodreads.com/book/show/134180068-flaunt,,,
Hero Worship,Amelia Wilde,https://www.goodreads.com/book/show/60853585-hero-worship,,,
"Poison Roses (Boys of Bellerose, #1)",Jaymin Eve,https://www.goodreads.com/book/show/61107652-poison-roses,,,
Vicious,Beck Knight,https://www.goodreads.com/book/show/57796788-vicious,,,
Flame (Carmichael Family #5),Adriana Locke,https://www.goodreads.com/book/show/168486082-flame,,,
The Deja Glitch,Holly   James,https://www.goodreads.com/book/show/62366947-the-deja-glitch,,,
"Curves for Days (Big Love from Galway, #1)",Laura Moher,https://www.goodreads.com/book/show/86490216-curves-for-days,,,
Wreck the Halls,Tessa Bailey,https://www.goodreads.com/book/show/75663742-wreck-the-halls,,,
A Missing Connection,Dani McLean,https://www.goodreads.com/book/show/77268203-a-missing-connection,,,
Love Interest,Clare Gilmore,https://www.goodreads.com/book/show/65213935-love-interest,,,
One Tough Cookie,Delise Torres,https://www.goodreads.com/book/show/79979208-one-tough-cookie,,,
Cross Your Heart,Amelia Wilde,https://www.goodreads.com/book/show/84986754-cross-your-heart,,,
"Morbidly Yours (Love in Galway, #1)",Ivy Fairbanks,https://www.goodreads.com/book/show/123853225-morbidly-yours,,,
Borrow My Heart,Kasie West,https://www.goodreads.com/book/show/62649027-borrow-my-heart,,,
"Game Over Boys (Lost Daughter of a Serial Killer, #4)",C.M. Stunich,https://www.goodreads.com/book/show/61188167-game-over-boys,,,
The Baby Blitz (Varsity Dads #3),Lex Martin,https://www.goodreads.com/book/show/61415737-the-baby-blitz,,,
"Dearly Beloved (Wedded Bliss, #1)",Amelia Wilde,https://www.goodreads.com/book/show/123157650-dearly-beloved,,,
Tempting the Player (Campus Wallflowers #4),Rebecca Jenshak,https://www.goodreads.com/book/show/63102176-tempting-the-player,,,
The Fake Mate,Lana Ferguson,https://www.goodreads.com/book/show/123199658-the-fake-mate,,,
"New Adult (Boy Meets Boy, #3)",Timothy Janovsky,https://www.goodreads.com/book/show/62928977-new-adult,,,
Bear With Me Now,Katie   Shepard,https://www.goodreads.com/book/show/60127168-bear-with-me-now,,,
Miss Havisham Says Yes,Eule Grey,https://www.goodreads.com/book/show/75505476-miss-havisham-says-yes,,,
The Love That Remains,Sasha L. Boyce,https://www.goodreads.com/book/show/123370214-the-love-that-remains,,,
The Graham Effect (Campus Diaries #1),Elle Kennedy,https://www.goodreads.com/book/show/196918112-the-graham-effect,,,
"Irresistibly Broken (Irresistibly Yours, #1)",J. Saman,https://www.goodreads.com/book/show/61956641-irresistibly-broken,,,
"Maniac (Necessary Evils, #7)",Onley James,https://www.goodreads.com/book/show/62103336-maniac,,,
"The Backup Plan (Sunrise Cove, #3)",Jill Shalvis,https://www.goodreads.com/book/show/60879772-the-backup-plan,,,
Full Exposure,Thien-Kim Lam,https://www.goodreads.com/book/show/60586940-full-exposure,,,
Trading Places,Emily Duvall,https://www.goodreads.com/book/show/61180355-trading-places,,,
The House on Mulberry Street (Blue Cedar Falls #3),Jeannie Chin,https://www.goodreads.com/book/show/61399137-the-house-on-mulberry-street,,,
"The Year of Cecily (From Sunset Park, With Love, #1)",Lisa  Lin,https://www.goodreads.com/book/show/61027194-the-year-of-cecily,,,
"Judgment Day: The Obsidian Brotherhood, book 4",Delaney Foster,https://www.goodreads.com/book/show/98181219-judgment-day,,,
Ruled Out,Morgan Paige,https://www.goodreads.com/book/show/66970965-ruled-out,,,
"Superstar (Rookie Rebels, #7)",Kate Meader,https://www.goodreads.com/book/show/60865958-superstar,,,
Just as You Are,Camille Kellogg,https://www.goodreads.com/book/show/59774955-just-as-you-are,,,
This Spells Disaster,Tori Anne Martin,https://www.goodreads.com/book/show/60077175-this-spells-disaster,,,
"Business Casual (Lovelight, #4)",B.K. Borison,https://www.goodreads.com/book/show/199252912-business-casual,,,
Anger Bang,Avery Flynn,https://www.goodreads.com/book/show/60317012-anger-bang,,,
"King of Greed (Kings of Sin, #3)",Ana Huang,https://www.goodreads.com/book/show/124943221-king-of-greed,,,
The Wake-Up Call,Beth O'Leary,https://www.goodreads.com/book/show/199179089-the-wake-up-call,,,
"Curated (Museology, #1)",Nellie Wilson,https://www.goodreads.com/book/show/89573813-curated,,,
I'm Not Charlotte Lucas,Kasey Stockton,https://www.goodreads.com/book/show/62593247-i-m-not-charlotte-lucas,,,
"Dear Grumpy Boss (The Harder They Fall, #1)",Julia  Wolf,https://www.goodreads.com/book/show/81068322-dear-grumpy-boss,,,
Curses and Cures (The Deana-Dhe Duet #2),Bea Paige,https://www.goodreads.com/book/show/60314241-curses-and-cures,,,
"Maybe Once, Maybe Twice",Alison Rose Greenberg,https://www.goodreads.com/book/show/65212083-maybe-once-maybe-twice,,,
The True Love Experiment,Christina Lauren,https://www.goodreads.com/book/show/62360468-the-true-love-experiment,,,
Stars Collide,Rachel Lacey,https://www.goodreads.com/book/show/74882249-stars-collide,,,
"Three to Get Ready (Hughes, #3)",Skye Warren,https://www.goodreads.com/book/show/62596610-three-to-get-ready,,,
"One and Only (Wilder Family, #1)",Karla Sorensen,https://www.goodreads.com/book/show/123024203-one-and-only,,,
"Twisted (Never After, #4)",Emily McIntire,https://www.goodreads.com/book/show/61434791-twisted,,,
"Charlie, Love and Clichés",Ella Maise,https://www.goodreads.com/book/show/45450189-charlie-love-and-clich-s,,,
"Mad Boys (Blue Ivy Prep, #2)",Heather Long,https://www.goodreads.com/book/show/65155247-mad-boys,,,
The Do-Over,Suzanne Park,https://www.goodreads.com/book/show/61423065-the-do-over,,,
"Pucking Around (Jacksonville Rays, #1)",Emily Rath,https://www.goodreads.com/book/show/123194693-pucking-around,,,
"Cruel Summer (Seasons of Revenge, #2)",Morgan  Elizabeth,https://www.goodreads.com/book/show/144071910-cruel-summer,,,
Blaze (Montana Mountain Protectors #1),Gemma Weir,https://www.goodreads.com/book/show/88009182-blaze,,,
Scorch (Montana Mountain Protectors #2),Gemma Weir,https://www.goodreads.com/book/show/88009172-scorch,,,
"Legacy (Empire, #2)",Sheridan Anne,https://www.goodreads.com/book/show/65974986-legacy,,,
"Take a Hike (Lovestruck, #3)",Mimi   Grace,https://www.goodreads.com/book/show/134097236-take-a-hike,,,
"The Summer Girl (Avalon Bay, #3)",Elle Kennedy,https://www.goodreads.com/book/show/61884968-the-summer-girl,,,
Plus One,Kelsey Rodkey,https://www.goodreads.com/book/show/59776325-plus-one,,,
Housebroke,Jaci Burton,https://www.goodreads.com/book/show/123280224-housebroke,,,
Contempt (Sin City Salvation #3),A. Zavarelli,https://www.goodreads.com/book/show/123679732-contempt,,,
Faking Christmas,Kerry Winfrey,https://www.goodreads.com/book/show/75665923-faking-christmas,,,
The Player Next Door,Elizabeth     Davis,https://www.goodreads.com/book/show/61030670-the-player-next-door,,,
"Kiss Me, Mi Amor (Love & Tacos, #2)",Alana Albertson,https://www.goodreads.com/book/show/62068681-kiss-me-mi-amor,,,
"The Darkness in You (The Four, #6)",Becca Steele,https://www.goodreads.com/book/show/54118697-the-darkness-in-you,,,
"The Fall of Bradley Reed (Seasons of Revenge, #3)",Morgan  Elizabeth,https://www.goodreads.com/book/show/195885046-the-fall-of-bradley-reed,,,
Mafia Boss,Emilia  Rose,https://www.goodreads.com/book/show/63127769-mafia-boss,,,
Late Bloomer,Mazey Eddings,https://www.goodreads.com/book/show/127280315-late-bloomer,,,
"When Life Gives You Lemons (Sun Tower, #1)",Noor Sasha,https://www.goodreads.com/book/show/174915816-when-life-gives-you-lemons,,,
The Issue with Bad Boy Roommates (Lake Starlight #2),Piper Rayne,https://www.goodreads.com/book/show/63357916-the-issue-with-bad-boy-roommates,,,
"A Wreck, You Make Me (Bad Boys of Bardstown, #3)",Saffron A. Kent,https://www.goodreads.com/book/show/57455612-a-wreck-you-make-me,,,
"The Agreement (Morally Grey Billionaires, #3)",L. Steele,https://www.goodreads.com/book/show/64405551-the-agreement,,,
"Big Nick Energy (Seasons of Revenge, #1.5)",Morgan  Elizabeth,https://www.goodreads.com/book/show/198667110-big-nick-energy,,,
"The Hunt in Elusion (Fractured Ever Afters, #1)",M.L. Philpitt,https://www.goodreads.com/book/show/61407401-the-hunt-in-elusion,,,
One More Night,Sumaiya Ahmed,https://www.goodreads.com/book/show/62580056-one-more-night,,,
Stormbound (Pine Bluff #1),Maggie Maren,https://www.goodreads.com/book/show/63310960-stormbound,,,
The Renaissance of Gwen Hathaway,Ashley Schumacher,https://www.goodreads.com/book/show/60784567-the-renaissance-of-gwen-hathaway,,,
Managing the Matthews,Haleigh Wenger,https://www.goodreads.com/book/show/62997270-managing-the-matthews,,,
"Escaping the Friend Zone (Independent Woman in Love, #2)",J.C. Boddington,https://www.goodreads.com/book/show/75393000-escaping-the-friend-zone,,,
"The Quarantine Princess Diaries (The Princess Diaries, #12)",Meg Cabot,https://www.goodreads.com/book/show/61391165-the-quarantine-princess-diaries,,,
"Dirty Devil (Nashville Devils, #4)",Melissa Ivers,https://www.goodreads.com/book/show/60596796-dirty-devil,,,
Our Final Love Song,N.S. Perkins,https://www.goodreads.com/book/show/125647506-our-final-love-song,,,
West Side Honey,Claire Christian,https://www.goodreads.com/book/show/76229928-west-side-honey,,,
Kismet,Becky Chalsen,https://www.goodreads.com/book/show/62649008-kismet,,,
The Retreat,Zara Raheem,https://www.goodreads.com/book/show/61812404-the-retreat,,,
"Right Man, Right Time (The Vancouver Agitators, #3)",Meghan Quinn,https://www.goodreads.com/book/show/111172379-right-man-right-time,,,
Smiling Through The Cracks (Smiling Through with Amira Book 1),Ade Oluokun,https://www.goodreads.com/book/show/157664954-smiling-through-the-cracks,,,
Midnight Duet,Jen Comfort,https://www.goodreads.com/book/show/60895484-midnight-duet,,,
The Space Between,Sarah Ready,https://www.goodreads.com/book/show/122781033-the-space-between,,,
