book_title,author,goodreads_url,reviews_count,avg_rating,shelves
A BARGAIN FOR MY PANTIES,Chioma Schmitz,https://www.goodreads.com/book/show/60016767-a-bargain-for-my-panties,,,
I Puffin Love You (River’s Edge Shifters #7),Lorelei M. Hart,https://www.goodreads.com/book/show/59920346-i-puffin-love-you,,,
Buried Love (Treasure Trove #1),Morgan Mason,https://www.goodreads.com/book/show/59993611-buried-love,,,
Until His Soul Awakens (Scythe #0.6),Kiki Clark,https://www.goodreads.com/book/show/59996724-until-his-soul-awakens,,,
"Shadow's Origin (Demon Magic, #0.5)",Alice  Winters,https://www.goodreads.com/book/show/59993643-shadow-s-origin,,,
His Reluctant Omega Mate (Sweetwater Pack #1),Jax Stuart,https://www.goodreads.com/book/show/61501586-his-reluctant-omega-mate,,,
The Lady Under the Lake (Quest Investigations #3),E.J.   Russell,https://www.goodreads.com/book/show/59044465-the-lady-under-the-lake,,,
"Distraction (Mobsters + Billionaires, #4)",Kelly  Fox,https://www.goodreads.com/book/show/62592955-distraction,,,
The Trouble With Trying to Save an Assassin (Murder Sprees and Mute Decrees #2),Jennifer Cody,https://www.goodreads.com/book/show/61314252-the-trouble-with-trying-to-save-an-assassin,,,
"Dead Draw (Perfect Play, #1)",Layla Reyne,https://www.goodreads.com/book/show/60216411-dead-draw,,,
Omega's Fight (Stormshield #3),Claire Cullen,https://www.goodreads.com/book/show/61414928-omega-s-fight,,,
The Temperature of Me and You,Brian Zepka,https://www.goodreads.com/book/show/57941315-the-temperature-of-me-and-you,,,
The Stolen Court (Unbreakable Soldiers #3),Megan Derr,https://www.goodreads.com/book/show/60178057-the-stolen-court,,,
"Show Me Wonders (Water, Air, Earth, Fire, #3)",Riley Nash,https://www.goodreads.com/book/show/61438543-show-me-wonders,,,
"Malicious Midpoint (Demon Magic, #3)",Alice  Winters,https://www.goodreads.com/book/show/61335983-malicious-midpoint,,,
Baby and the Enforcer (Shifter Rescue #5),Victoria Sue,https://www.goodreads.com/book/show/60800520-baby-and-the-enforcer,,,
Subtle Bodies (PsyCop #13),Jordan Castillo Price,https://www.goodreads.com/book/show/61877091-subtle-bodies,,,
"Bad Blood (The Godbearer, #1)",L.C.  Davis,https://www.goodreads.com/book/show/60818148-bad-blood,,,
"Bo Next Door (Love Bank Romance, #2)",Duckie Mack,https://www.goodreads.com/book/show/58770644-bo-next-door,,,
Gathering Mage (Fledgling God #3),Michael   Taggart,https://www.goodreads.com/book/show/60233706-gathering-mage,,,
Buried Mage (Fledgling God #4),Michael   Taggart,https://www.goodreads.com/book/show/60458612-buried-mage,,,
"Psync 2 (Enchanted University, #3)",Zile Elliven,https://www.goodreads.com/book/show/61430214-psync-2,,,
"A Betrayal of Storms (Realm of Fey, #1)",Ben Alderson,https://www.goodreads.com/book/show/58550326-a-betrayal-of-storms,,,
Snowed to Death (Jamie Brodie Mysteries #22),Meg Perry,https://www.goodreads.com/book/show/61051257-snowed-to-death,,,
Break the Spell (Mages and Mates #1),Andy Gallo,https://www.goodreads.com/book/show/59991342-break-the-spell,,,
"The Prince's Poisoned Vow (Infernal War Saga, #1)",Hailey Turner,https://www.goodreads.com/book/show/58932476-the-prince-s-poisoned-vow,,,
Unraveling the Threads of Fate,Alice  Winters,https://www.goodreads.com/book/show/60888299-unraveling-the-threads-of-fate,,,
Spin Me Right Round,David Valdes,https://www.goodreads.com/book/show/53457159-spin-me-right-round,,,
The Falcon and the Foe (Single Dads Club #1),A.J. Truman,https://www.goodreads.com/book/show/59738859-the-falcon-and-the-foe,,,
Savage,Brea Alepoú,https://www.goodreads.com/book/show/61269175-savage,,,
Sanctity (StarStation #2),Toshi Drake,https://www.goodreads.com/book/show/59487760-sanctity,,,
"Sworn Enemy (Wild Heart Ranch, #1)",Kelly  Fox,https://www.goodreads.com/book/show/61203831-sworn-enemy,,,
Day of Judgment,Briar Kearney,https://www.goodreads.com/book/show/61436174-day-of-judgment,,,
"Take Me Apart (Vitale Brothers, #1)",Brea Alepoú,https://www.goodreads.com/book/show/75422809-take-me-apart,,,
The Hidden Door (Open Doors #4),Vinni George,https://www.goodreads.com/book/show/62194421-the-hidden-door,,,
"Conspiracy of Dragons (Here Be Dragons, #4)",Louisa Masters,https://www.goodreads.com/book/show/61881051-conspiracy-of-dragons,,,
"Envy and Other Cravings (Mytho Investigations, #3)",T.J.  Nichols,https://www.goodreads.com/book/show/59717093-envy-and-other-cravings,,,
"Below Stairs at Crofton Hall (Modern Crofton, #3)",Rebecca Cohen,https://www.goodreads.com/book/show/60502224-below-stairs-at-crofton-hall,,,
Demon House,Mia  Monroe,https://www.goodreads.com/book/show/61983639-demon-house,,,
Jerk,Daryl Banner,https://www.goodreads.com/book/show/60140587-jerk,,,
"Unstable Connections (Valor and Doyle Mysteries, #3)",Nicky James,https://www.goodreads.com/book/show/61433853-unstable-connections,,,
Moonlight Cherries (Phoenix Immortal #1),Alexa Piper,https://www.goodreads.com/book/show/62215024-moonlight-cherries,,,
"Hardwood (Poisonwood & Lyric, #3)",Sam Burns,https://www.goodreads.com/book/show/59829887-hardwood,,,
Nothing Special,Casey  Cox,https://www.goodreads.com/book/show/60697097-nothing-special,,,
Out in the Surf (Out in College #9),Lane Hayes,https://www.goodreads.com/book/show/59995005-out-in-the-surf,,,
When the River Rises (Wild Ones #5),Rachel Ember,https://www.goodreads.com/book/show/60413350-when-the-river-rises,,,
Best Served Cold,Victoria Sue,https://www.goodreads.com/book/show/61686354-best-served-cold,,,
Until Now (Not Ready for Love #3),Kate Hawthorne,https://www.goodreads.com/book/show/61085998-until-now,,,
"Hook (A Hitman's Bait, #2)",Gianni Holmes,https://www.goodreads.com/book/show/60734207-hook,,,
"The Foxxxy Gentleman’s Club: Christian (Foxxxy, #1)",Nik Knight,https://www.goodreads.com/book/show/57337950-the-foxxxy-gentleman-s-club,,,
The Forbidden Equation (Love Equations #3),J.R. Gray,https://www.goodreads.com/book/show/59218796-the-forbidden-equation,,,
The Earl Falls in Love (Wild Wicked Gentlemen #1),Bella Chan,https://www.goodreads.com/book/show/60807932-the-earl-falls-in-love,,,
Clueless Romeo (Guys Next Door #3),Baylin Crow,https://www.goodreads.com/book/show/59012596-clueless-romeo,,,
"The Hater Playbook (Boyfriend Rules, #2)",Baylin Crow,https://www.goodreads.com/book/show/60673873-the-hater-playbook,,,
"Forbidden Mafia Prince (The Malvagio Duet, #1)",Brooke Blaine,https://www.goodreads.com/book/show/60314865-forbidden-mafia-prince,,,
"‎Sinful Mafia Prince (The Malvagio Duet, #2)",Ella Frank,https://www.goodreads.com/book/show/60424197-sinful-mafia-prince,,,
"Budding Attraction (Divorced Men's Club, #3)",Saxon James,https://www.goodreads.com/book/show/61294367-budding-attraction,,,
The Death of Digby Catch,Amy Spector,https://www.goodreads.com/book/show/60826405-the-death-of-digby-catch,,,
Ghosted,Jess Whitecroft,https://www.goodreads.com/book/show/61112884-ghosted,,,
Extended Stay (California Crush #1),Mia  Monroe,https://www.goodreads.com/book/show/59580752-extended-stay,,,
"Mad Man (Necessary Evils, #5)",Onley James,https://www.goodreads.com/book/show/60110602-mad-man,,,
My Best Friend's Back (Heart of Harmony Grove #0.5),Quinn Ward,https://www.goodreads.com/book/show/59993766-my-best-friend-s-back,,,
"Blue Blood (The Godbearer, #3)",L.C.  Davis,https://www.goodreads.com/book/show/61831046-blue-blood,,,
"Cherish (Skins, #3.6)",Garrett Leigh,https://www.goodreads.com/book/show/59994215-cherish,,,
"The Crazy Bookshop (Cadenbury Town, #1)",E. Broom,https://www.goodreads.com/book/show/60382536-the-crazy-bookshop,,,
I'll Love You at Dawn,Nicky James,https://www.goodreads.com/book/show/59994066-i-ll-love-you-at-dawn,,,
Your Biggest Fan,Stella Starling,https://www.goodreads.com/book/show/59986423-your-biggest-fan,,,
The Quarterback Keeper (The Package Deal #1),Rheland Richmond,https://www.goodreads.com/book/show/60630895-the-quarterback-keeper,,,
"Death of the Moon (Secrets of the Moon, #1)",S.A. Pavlik,https://www.goodreads.com/book/show/60523148-death-of-the-moon,,,
Ghost (The DiFiore Mafia Family #1),Joel Abernathy,https://www.goodreads.com/book/show/60552060-ghost,,,
"Barred Desires (The Deepest Desires, #1)",Ashley      James,https://www.goodreads.com/book/show/59925378-barred-desires,,,
"Forsaken Desires (The Deepest Desires, #2)",Ashley      James,https://www.goodreads.com/book/show/60483715-forsaken-desires,,,
"Just Calamarried (Sucker For Love Mysteries, #5)",K.L. Hiers,https://www.goodreads.com/book/show/60349778-just-calamarried,,,
"Making Him Mine (Divorced Men’s Club, #0.5)",Saxon James,https://www.goodreads.com/book/show/60105036-making-him-mine,,,
"Damaged (Necessary Evils, #3.5)",Onley James,https://www.goodreads.com/book/show/59736504-damaged,,,
Unbound (Fallen Messengers #0.5),NOT A BOOK,https://www.goodreads.com/book/show/57956384-unbound,,,
"Oathbreaker (Fallen Messengers, #4)",Ava Marie Salinger,https://www.goodreads.com/book/show/58960034-oathbreaker,,,
