book_title,author,goodreads_url,reviews_count,avg_rating,shelves
For Butter or Worse (The Hollywood Series #1),Erin La Rosa,https://www.goodreads.com/book/show/59040889-for-butter-or-worse,,,
"The Bully (Calamity Montana, #4)",Willa Nash,https://www.goodreads.com/book/show/58312432-the-bully,,,
Bet on It,Jodie Slaughter,https://www.goodreads.com/book/show/56793220-bet-on-it,,,
Sadie on a Plate,Amanda Elliot,https://www.goodreads.com/book/show/58395057-sadie-on-a-plate,,,
Nora Goes Off Script,Annabel Monaghan,https://www.goodreads.com/book/show/58988426-nora-goes-off-script,,,
"American Royalty (American Royalty, #1)",Tracey Livesay,https://www.goodreads.com/book/show/58986617-american-royalty,,,
"The Damaged (The Insiders Trilogy, #2)",Tijan,https://www.goodreads.com/book/show/57693291-the-damaged,,,
Lucky Leap Day,Ann Marie Walker,https://www.goodreads.com/book/show/57822085-lucky-leap-day,,,
The Accidental Pinup (Buxom Boudoir #1),Danielle  Jackson,https://www.goodreads.com/book/show/59743446-the-accidental-pinup,,,
When You Get the Chance,Emma Lord,https://www.goodreads.com/book/show/54306966-when-you-get-the-chance,,,
Every Summer After,Carley Fortune,https://www.goodreads.com/book/show/58014893-every-summer-after,,,
"Booked on a Feeling (A Sweet Mess, #3)",Jayci Lee,https://www.goodreads.com/book/show/58724787-booked-on-a-feeling,,,
"For You & No One Else (Say Everything, #3)",Roni Loren,https://www.goodreads.com/book/show/59148035-for-you-no-one-else,,,
The Wedding Season,Katy Birchall,https://www.goodreads.com/book/show/58725029-the-wedding-season,,,
"Never Been Kissed (Boy Meets Boy, #1)",Timothy Janovsky,https://www.goodreads.com/book/show/57352258-never-been-kissed,,,
The Romantic Agenda,Claire Kann,https://www.goodreads.com/book/show/57484132-the-romantic-agenda,,,
As Seen On TV,Meredith Schorr,https://www.goodreads.com/book/show/55026703-as-seen-on-tv,,,
"Shattered Princess (Hardin Hellhounds, #1)",Amber Vant,https://www.goodreads.com/book/show/59729528-shattered-princess,,,
"Before I Let Go (Skyland, #1)",Kennedy Ryan,https://www.goodreads.com/book/show/60568471-before-i-let-go,,,
Getting His Game Back,Gia de Cadenet,https://www.goodreads.com/book/show/57925077-getting-his-game-back,,,
Kamila Knows Best,Farah Heron,https://www.goodreads.com/book/show/58293289-kamila-knows-best,,,
"Elijah's Want (Shark's Edge, 8)",Victoria Blue,https://www.goodreads.com/book/show/60224456-elijah-s-want,,,
Josh and Gemma Make a Baby,Sarah Ready,https://www.goodreads.com/book/show/59796297-josh-and-gemma-make-a-baby,,,
Nightwork,Nora Roberts,https://www.goodreads.com/book/show/58724963-nightwork,,,
Put Me in Detention (Steamy Teacher Romances #3),Meghan Quinn,https://www.goodreads.com/book/show/56522163-put-me-in-detention,,,
Savvy Sheldon Feels Good as Hell,Taj McCoy,https://www.goodreads.com/book/show/57873333-savvy-sheldon-feels-good-as-hell,,,
I Kissed Shara Wheeler,Casey McQuiston,https://www.goodreads.com/book/show/58756420-i-kissed-shara-wheeler,,,
"Beauty and the Baller (Strangers in Love, #1)",Ilsa Madden-Mills,https://www.goodreads.com/book/show/58729979-beauty-and-the-baller,,,
In a New York Minute,Kate   Spencer,https://www.goodreads.com/book/show/57693870-in-a-new-york-minute,,,
Speed King,Ahren Sanders,https://www.goodreads.com/book/show/59779462-speed-king,,,
Elijah's Need (9) (Shark's Edge),Victoria Blue,https://www.goodreads.com/book/show/60828876-elijah-s-need-9,,,
"Sweet Love and Country Roads (First Comes Love, #7)",Camilla Isley,https://www.goodreads.com/book/show/45835219-sweet-love-and-country-roads,,,
My Dear Husband,Danielle Lori,https://www.goodreads.com/book/show/58404602-my-dear-husband,,,
The Fixer Upper,Lauren Forsythe,https://www.goodreads.com/book/show/59576004-the-fixer-upper,,,
From the Jump,Lacie Waldon,https://www.goodreads.com/book/show/58708653-from-the-jump,,,
"Sweet (Landry Family, #6)",Adriana Locke,https://www.goodreads.com/book/show/40029590-sweet,,,
Do You Take This Man,Denise  Williams,https://www.goodreads.com/book/show/59843326-do-you-take-this-man,,,
To Get to the Other Side,Kelly Ohlert,https://www.goodreads.com/book/show/59040023-to-get-to-the-other-side,,,
"The Close-Up (Hollywood Renaissance, #1.5)",Kennedy Ryan,https://www.goodreads.com/book/show/56261113-the-close-up,,,
"Praise (Salacious Players Club, #1)",Sara Cate,https://www.goodreads.com/book/show/60416566-praise,,,
The Rebound,Catherine  Walsh,https://www.goodreads.com/book/show/59688701-the-rebound,,,
"Two Wrongs Make a Right (The Wilmot Sisters, #1)",Chloe Liese,https://www.goodreads.com/book/show/60039565-two-wrongs-make-a-right,,,
"Drama King (Three Kings, #2)",Penny Reid,https://www.goodreads.com/book/show/59971352-drama-king,,,
The Make-Up Test,Jenny L. Howe,https://www.goodreads.com/book/show/59808330-the-make-up-test,,,
A Show for Two: A Captivating YA Rom Com Set Against the Backdrop of New York City,Tashie Bhuiyan,https://www.goodreads.com/book/show/58522239-a-show-for-two,,,
"Mansplainer (Last Man Standing, #3)",Avery Flynn,https://www.goodreads.com/book/show/57623349-mansplainer,,,
"Ramón and Julieta (Love & Tacos, #1)",Alana Albertson,https://www.goodreads.com/book/show/57926134-ram-n-and-julieta,,,
Funny You Should Ask,Elissa Sussman,https://www.goodreads.com/book/show/58065414-funny-you-should-ask,,,
Just Another Love Song,Kerry Winfrey,https://www.goodreads.com/book/show/53924127-just-another-love-song,,,
Love from Scratch,Kaitlyn Hill,https://www.goodreads.com/book/show/54629993-love-from-scratch,,,
A Cosmic Kind of Love,Samantha Young,https://www.goodreads.com/book/show/57532630-a-cosmic-kind-of-love,,,
"Every Word You Never Said (Noahverse, #3)",Jordon Greene,https://www.goodreads.com/book/show/56706019-every-word-you-never-said,,,
"Bad Girl Reputation (Avalon Bay, #2)",Elle Kennedy,https://www.goodreads.com/book/show/59808289-bad-girl-reputation,,,
"Baden (Pittsburgh Titans, #1)",Sawyer Bennett,https://www.goodreads.com/book/show/58428947-baden,,,
"Lizzie Blake's Best Mistake (A Brush with Love, #2)",Mazey Eddings,https://www.goodreads.com/book/show/59808347-lizzie-blake-s-best-mistake,,,
I'm So Not Over You,Kosoko Jackson,https://www.goodreads.com/book/show/58214336-i-m-so-not-over-you,,,
"The Family You Make (Sunrise Cove, #1)",Jill Shalvis,https://www.goodreads.com/book/show/57789636-the-family-you-make,,,
"Say You Swear (Boys of Avix, #1)",Meagan Brandy,https://www.goodreads.com/book/show/58925247-say-you-swear,,,
Mistakes Were Made,Meryl Wilsner,https://www.goodreads.com/book/show/59808269-mistakes-were-made,,,
Circling Back To You,Julie Tieu,https://www.goodreads.com/book/show/59410616-circling-back-to-you,,,
The Dead Romantics,Ashley Poston,https://www.goodreads.com/book/show/58885776-the-dead-romantics,,,
"That Kind of Guy (Queen's Cove, #1)",Stephanie  Archer,https://www.goodreads.com/book/show/61268023-that-kind-of-guy,,,
"A Merry Little Meet Cute (A Christmas Notch, #1)",Julie   Murphy,https://www.goodreads.com/book/show/60121411-a-merry-little-meet-cute,,,
"Death Wish (Deception Duet, #2)",K. Webster,https://www.goodreads.com/book/show/59971245-death-wish,,,
"Astrid Parker Doesn't Fail (Bright Falls, #2)",Ashley Herring Blake,https://www.goodreads.com/book/show/58800142-astrid-parker-doesn-t-fail,,,
"Wicked Beauty (Dark Olympus, #3)",Katee Robert,https://www.goodreads.com/book/show/58945351-wicked-beauty,,,
Love in the Time of Serial Killers,Alicia Thompson,https://www.goodreads.com/book/show/59722215-love-in-the-time-of-serial-killers,,,
"King of Wrath (Kings of Sin, #1)",Ana Huang,https://www.goodreads.com/book/show/217206738-king-of-wrath,,,
"The Long Game (Game Changers, #6)",Rachel  Reid,https://www.goodreads.com/book/show/58939872-the-long-game,,,
"Go Hex Yourself (Hex, #1)",Jessica Clare,https://www.goodreads.com/book/show/58844858-go-hex-yourself,,,
Faking with Benefits,Lily Gold,https://www.goodreads.com/book/show/61175985-faking-with-benefits,,,
Vanessa Jared's Got a Man,LaQuette,https://www.goodreads.com/book/show/59808313-vanessa-jared-s-got-a-man,,,
"Icebreaker (UCMH, #1)",Hannah  Grace,https://www.goodreads.com/book/show/61767292-icebreaker,,,
"Ruthless Rival (Cruel Castaways, #1)",L.J. Shen,https://www.goodreads.com/book/show/58802502-ruthless-rival,,,
"Give Me More (Salacious Players Club, #3)",Sara Cate,https://www.goodreads.com/book/show/59420466-give-me-more,,,
"Mercy (Salacious Players Club, #4)",Sara Cate,https://www.goodreads.com/book/show/59420470-mercy,,,
"The Devil You Know (The Devils, #3)",Elizabeth O'Roark,https://www.goodreads.com/book/show/60062931-the-devil-you-know,,,
"Ship Wrecked (Spoiler Alert, #3)",Olivia Dade,https://www.goodreads.com/book/show/59763608-ship-wrecked,,,
"Eyes on Me (Salacious Players Club, #2)",Sara Cate,https://www.goodreads.com/book/show/60797616-eyes-on-me,,,
"Those Three Little Words (The Vancouver Agitators, #2)",Meghan Quinn,https://www.goodreads.com/book/show/60117242-those-three-little-words,,,
"Runaway (Empire High, #5)",Ivy Smoak,https://www.goodreads.com/book/show/58052242-runaway,,,
Digging Up Love (Taste of Love #1),Chandra Blumberg,https://www.goodreads.com/book/show/57818278-digging-up-love,,,
Here for the Drama,Kate Bromley,https://www.goodreads.com/book/show/58939941-here-for-the-drama,,,
"Risky (Adventures in Love, #2)",Aurora Rose Reynolds,https://www.goodreads.com/book/show/59429185-risky,,,
"Gage (Pittsburgh Titans, #3)",Sawyer Bennett,https://www.goodreads.com/book/show/59525370-gage,,,
Something Bright and Burning,Whitney Amazeen,https://www.goodreads.com/book/show/59644491-something-bright-and-burning,,,
"A Proposal They Can't Refuse (Vega Family Love Stories, #1)",Natalie Caña,https://www.goodreads.com/book/show/58917390-a-proposal-they-can-t-refuse,,,
Funny Feelings,Tarah DeWitt,https://www.goodreads.com/book/show/60176586-funny-feelings,,,
"Broken Heir (Hardin Hellhounds, #2)",Amber Vant,https://www.goodreads.com/book/show/61358956-broken-heir,,,
Power House,Ahren Sanders,https://www.goodreads.com/book/show/62600364-power-house,,,
Stuck With You (Dorseys of Conception Bay #1),Fortune Whelan,https://www.goodreads.com/book/show/58691413-stuck-with-you,,,
The Unplanned Life of Josie Hale,Stephanie Eding,https://www.goodreads.com/book/show/58862850-the-unplanned-life-of-josie-hale,,,
"The Dachshund Wears Prada (Paws in the City, #1)",Stefanie London,https://www.goodreads.com/book/show/59040893-the-dachshund-wears-prada,,,
"When in Rome (When in Rome, #1)",Sarah       Adams,https://www.goodreads.com/book/show/60092579-when-in-rome,,,
Between Hello and Goodbye,Emma   Scott,https://www.goodreads.com/book/show/60588266-between-hello-and-goodbye,,,
"Take A Chance With Me (The O'Callaghans, #5; With Me in Seattle, #18)",Kristen Proby,https://www.goodreads.com/book/show/58652550-take-a-chance-with-me,,,
"Love Me (WITSEC, #3)",Ashley N. Rostek,https://www.goodreads.com/book/show/60728875-love-me,,,
"One Way Back to Me (The Wilder Brothers, #1)",Carrie Ann Ryan,https://www.goodreads.com/book/show/59569055-one-way-back-to-me,,,
The Secret (Winslow Brothers #3),Max Monroe,https://www.goodreads.com/book/show/59529957-the-secret,,,
"Kiss and Tell (Fulton U Rivals, #1)",Maya Hughes,https://www.goodreads.com/book/show/60053298-kiss-and-tell,,,
On Rotation,Shirlene Obuobi,https://www.goodreads.com/book/show/59088370-on-rotation,,,
"The Revenge (The Insiders Trilogy, #3)",Tijan,https://www.goodreads.com/book/show/59808327-the-revenge,,,
"The Kiss List (Fulton U Rivals, #2)",Maya Hughes,https://www.goodreads.com/book/show/60161249-the-kiss-list,,,
The Sizzle Paradox,Lily Menon,https://www.goodreads.com/book/show/58724897-the-sizzle-paradox,,,
Next of Kin,Hannah Bonam-Young,https://www.goodreads.com/book/show/60708960-next-of-kin,,,
Group Therapy,B.B. Easton,https://www.goodreads.com/book/show/59747737-group-therapy,,,
Better Than Fiction,Alexa  Martin,https://www.goodreads.com/book/show/60417459-better-than-fiction,,,
Pen Pal,J.T. Geissinger,https://www.goodreads.com/book/show/60192737-pen-pal,,,
"The Reckless Union (Arranged Marriage, #3)",Monica  Murphy,https://www.goodreads.com/book/show/61124722-the-reckless-union,,,
"The Wrong Mr. Right (Queen's Cove, #2)",Stephanie  Archer,https://www.goodreads.com/book/show/61268103-the-wrong-mr-right,,,
"Tokyo Dreaming (Tokyo Ever After, #2)",Emiko Jean,https://www.goodreads.com/book/show/58724940-tokyo-dreaming,,,
"Heartless (Chestnut Springs, #2)",Elsie Silver,https://www.goodreads.com/book/show/61373532-heartless,,,
Somewhere Between Hello and Goodbye,Aisling Magie,https://www.goodreads.com/book/show/53823788-somewhere-between-hello-and-goodbye,,,
The Do-Over (The Miles High Club #4),T.L. Swan,https://www.goodreads.com/book/show/61051089-the-do-over,,,
Assassins! Accidental Matchmakers (The Gates of Westmeath #1),Jen Desmarais,https://www.goodreads.com/book/show/60868742-assassins-accidental-matchmakers,,,
"A Tasty Dish (The Everheart Brothers of Texas, #2)",Kelly Cain,https://www.goodreads.com/book/show/58870127-a-tasty-dish,,,
What Remains True: A Novel,Nancy Naigle,https://www.goodreads.com/book/show/58735014-what-remains-true,,,
Lucy Checks In,Dee Ernst,https://www.goodreads.com/book/show/58724734-lucy-checks-in,,,
"Just Go With It (Just Us, #1)",Madison  Wright,https://www.goodreads.com/book/show/59683825-just-go-with-it,,,
"In a Jam (Friendship, Rhode Island #1)",Kate Canterbary,https://www.goodreads.com/book/show/62597278-in-a-jam,,,
The Hustler (Boston Hawks Hockey #8),Gina Azzi,https://www.goodreads.com/book/show/58616149-the-hustler,,,
Built to Last,Erin Hahn,https://www.goodreads.com/book/show/59808252-built-to-last,,,
"Lucifer's Sin (Walker Security: Lucifer's Trilogy, #1)",Lisa Renee Jones,https://www.goodreads.com/book/show/60425774-lucifer-s-sin,,,
"The Hustler Next Door (Polson Falls, #2)",K.A. Tucker,https://www.goodreads.com/book/show/55777163-the-hustler-next-door,,,
"Decker: Changing the Play (The Boston Tomcats, #1)",Kayley Loring,https://www.goodreads.com/book/show/59666456-decker,,,
"Caution to the Wind (The Fallen Men, #7)",Giana Darling,https://www.goodreads.com/book/show/56658887-caution-to-the-wind,,,
Runaway Groomsman,Meghan Quinn,https://www.goodreads.com/book/show/59934362-runaway-groomsman,,,
Mr. Perfect on Paper,Jean Meltzer,https://www.goodreads.com/book/show/59820467-mr-perfect-on-paper,,,
"Misfits Like Us (Like Us, #11)",Krista Ritchie,https://www.goodreads.com/book/show/54169029-misfits-like-us,,,
Dirty Groom (Slayers Hockey #6),Mira Lyn Kelly,https://www.goodreads.com/book/show/58456425-dirty-groom,,,
"Bend Toward the Sun (Bend Toward the Sun, #1)",Jen Devon,https://www.goodreads.com/book/show/58041846-bend-toward-the-sun,,,
A Thousand Miles,Bridget Morrissey,https://www.goodreads.com/book/show/59089883-a-thousand-miles,,,
"Seoulmates (Seoul, #2)",Jen Frederick,https://www.goodreads.com/book/show/57423607-seoulmates,,,
"After Hours on Milagro Street (Milagro Street, #1)",Angelina M. Lopez,https://www.goodreads.com/book/show/58640905-after-hours-on-milagro-street,,,
Would You Rather,Allison   Ashley,https://www.goodreads.com/book/show/59040907-would-you-rather,,,
The Romance Recipe,Ruby Barrett,https://www.goodreads.com/book/show/58314356-the-romance-recipe,,,
"Always the One for Me (The Wilder Brothers, #2)",Carrie Ann Ryan,https://www.goodreads.com/book/show/60042211-always-the-one-for-me,,,
"Egotistical Puckboy (Puckboys, #1)",Eden Finley,https://www.goodreads.com/book/show/59623625-egotistical-puckboy,,,
"So Not Meant To Be (Cane Brothers, #2)",Meghan Quinn,https://www.goodreads.com/book/show/60809640-so-not-meant-to-be,,,
"The Dragon's Bride (A Deal With a Demon, #1)",Katee Robert,https://www.goodreads.com/book/show/59126709-the-dragon-s-bride,,,
The Last Eligible Billionaire,Pippa Grant,https://www.goodreads.com/book/show/59634109-the-last-eligible-billionaire,,,
"Because I Need You (Because, #2)",Claire Contreras,https://www.goodreads.com/book/show/61070783-because-i-need-you,,,
Finding Gene Kelly,Torie Jean,https://www.goodreads.com/book/show/60656835-finding-gene-kelly,,,
Business Not As Usual,Sharon C. Cooper,https://www.goodreads.com/book/show/58537382-business-not-as-usual,,,
Meet Me Halfway,Lilian T. James,https://www.goodreads.com/book/show/60386955-meet-me-halfway,,,
"For the Love of the Bard (A Bard's Rest Romance, #1)",Jessica    Martin,https://www.goodreads.com/book/show/59149058-for-the-love-of-the-bard,,,
"When I Say Yes (Necklace Trilogy, #3)",Lisa Renee Jones,https://www.goodreads.com/book/show/57375530-when-i-say-yes,,,
The Stand-Up Groomsman,Jackie Lau,https://www.goodreads.com/book/show/60097416-the-stand-up-groomsman,,,
"You're a Mean One, Matthew Prince (Boy Meets Boy, #2)",Timothy Janovsky,https://www.goodreads.com/book/show/56892889-you-re-a-mean-one-matthew-prince,,,
"Misfit (Prep, #1)",Elle Kennedy,https://www.goodreads.com/book/show/60856142-misfit,,,
"Flawless (Chestnut Springs, #1)",Elsie Silver,https://www.goodreads.com/book/show/60755618-flawless,,,
"Empire of Ruin (Dirty Broken Savages, #4)",Eva Ashwood,https://www.goodreads.com/book/show/59718962-empire-of-ruin,,,
"Against The Boards (Philadelphia Bulldogs, #3)",Danica Flynn,https://www.goodreads.com/book/show/59358639-against-the-boards,,,
Relentless Hunter: The O'Malley Family (Mafia Wars #10),Maggie Cole,https://www.goodreads.com/book/show/58506242-relentless-hunter,,,
Fostering Hope: A Sultry in the City Anthology,Mariah Kingsley,https://www.goodreads.com/book/show/61998067-fostering-hope,,,
Antichrist: A dark MC standalone,Amo Jones,https://www.goodreads.com/book/show/58771462-antichrist,,,
The Holiday Plan,Emma Lynden,https://www.goodreads.com/book/show/60066969-the-holiday-plan,,,
"Complex (The Sweet Rom""Com"", #2)",Kortney Keisel,https://www.goodreads.com/book/show/60727318-complex,,,
Let's Get Naughty,Ashley Zakrzewski,https://www.goodreads.com/book/show/60318594-let-s-get-naughty,,,
A Better Next,Maren Cooper,https://www.goodreads.com/book/show/44590408-a-better-next,,,
The Unspoken (The Unseen #3),Piper Sheldon,https://www.goodreads.com/book/show/59478916-the-unspoken,,,
Hoops Shorts: A HOOPS Novella Collection,Kennedy Ryan,https://www.goodreads.com/book/show/61221133-hoops-shorts,,,
Smart Girl Summer,Kristin Rockaway,https://www.goodreads.com/book/show/54401862-smart-girl-summer,,,
Partners in Crime,Alisha Rai,https://www.goodreads.com/book/show/58007262-partners-in-crime,,,
Alone With You in the Ether,Olivie Blake,https://www.goodreads.com/book/show/61228435-alone-with-you-in-the-ether,,,
The Heartbreak Rule,Stephanie  Archer,https://www.goodreads.com/book/show/60802937-the-heartbreak-rule,,,
"All That It Takes (McKenzie Family Romance, #2)",Nicole Deese,https://www.goodreads.com/book/show/58322691-all-that-it-takes,,,
The Devil and the Deep Blue Sea,Elizabeth O'Roark,https://www.goodreads.com/book/show/58684519-the-devil-and-the-deep-blue-sea,,,
A Pho Love Story,Loan Le,https://www.goodreads.com/book/show/54238295-a-pho-love-story,,,
You Made a Fool of Death with Your Beauty,Akwaeke Emezi,https://www.goodreads.com/book/show/59727522-you-made-a-fool-of-death-with-your-beauty,,,
"Marlowe Banks, Redesigned",Jacqueline Firkins,https://www.goodreads.com/book/show/59808246-marlowe-banks-redesigned,,,
The Godparent Trap,Rachel Van Dyken,https://www.goodreads.com/book/show/58950653-the-godparent-trap,,,
"Life After Wife (Balsam Ridge, #1)",Amber Kelly,https://www.goodreads.com/book/show/59754615-life-after-wife,,,
The Wedding Ranch,Nancy Naigle,https://www.goodreads.com/book/show/59808185-the-wedding-ranch,,,
"Thank You, Next",Andie J. Christopher,https://www.goodreads.com/book/show/59575950-thank-you-next,,,
Resting Scrooge Face,Meghan Quinn,https://www.goodreads.com/book/show/63077284-resting-scrooge-face,,,
Thank You for Listening,Julia  Whelan,https://www.goodreads.com/book/show/59314703-thank-you-for-listening,,,
"A Little Too Close (Madigan Mountain, #2)",Rebecca Yarros,https://www.goodreads.com/book/show/60370907-a-little-too-close,,,
Nanny for the Neighbors,Lily Gold,https://www.goodreads.com/book/show/58295598-nanny-for-the-neighbors,,,
Lucky in Love,Kasie West,https://www.goodreads.com/book/show/30285562-lucky-in-love,,,
Don't Overthink This,Kelly Piazza,https://www.goodreads.com/book/show/60217311-don-t-overthink-this,,,
"Hunted (Kink Camp, #1)",Adriana Anders,https://www.goodreads.com/book/show/59484409-hunted,,,
"Help Me Remember (Rose Canyon, #1)",Corinne Michaels,https://www.goodreads.com/book/show/61028316-help-me-remember,,,
Maggie Moves On,Lucy Score,https://www.goodreads.com/book/show/59228193-maggie-moves-on,,,
The Infinity Between Us,N.S. Perkins,https://www.goodreads.com/book/show/59652222-the-infinity-between-us,,,
"In Your Dreams, Holden Rhodes (Queen's Cove #3)",Stephanie  Archer,https://www.goodreads.com/book/show/61473526-in-your-dreams-holden-rhodes,,,
